,Sentence,ItemNum,Score,Metric,NormScore,Plausibility,Voice,TrialType,agent_freq,patient_freq,sentence_freq,verb_freq,agent_freq_norm,patient_freq_norm,verb_freq_norm,sentence_freq_norm,Experiment,SynonymPair,NumSyn,LowerBetter,FinalNormScore
23150,The messenger was swindled by the interpreter.,243,6.17391304347826,human,0.86231884057971,1,passive,AAR,8.414274137,8.425954711000001,11.123430800000001,8.649623979,0.0407109066156977,0.0466902022022713,-1.19962215086091,0.107919014821996,EventsAdapt,117.0,Version1,False,0.86231884057971
23151,The interpreter was swindled by the messenger.,243,5.65217391304348,human,0.7753623188405799,1,passive,AAR,8.425954711000001,8.414274137,11.123430800000001,8.649623979,0.0466902022022713,0.0407109066156977,-1.19962215086091,0.107919014821996,EventsAdapt,117.0,Version1,False,0.7753623188405799
23248,The translator deceived the courier.,244,5.047619047619049,human,0.6746031746031751,1,active,AAR,8.383433201,7.882692206000001,10.68500906,9.586788531,0.0249234057180024,-0.23140632785673898,-0.38428024888607704,-0.659762611849845,EventsAdapt,117.0,Version2,False,0.6746031746031751
23249,The courier deceived the translator.,244,5.1851851851851904,human,0.6975308641975311,1,active,AAR,7.882692206000001,8.383433201,10.68500906,9.586788531,-0.23140632785673898,0.0249234057180024,-0.38428024888607704,-0.659762611849845,EventsAdapt,117.0,Version2,False,0.6975308641975311
23250,The courier was deceived by the translator.,244,6.27272727272727,human,0.878787878787879,1,passive,AAR,8.383433201,7.882692206000001,11.23094325,9.586788531,0.0249234057180024,-0.23140632785673898,-0.38428024888607704,0.296174580121917,EventsAdapt,117.0,Version2,False,0.878787878787879
23251,The translator was deceived by the courier.,244,5.27272727272727,human,0.712121212121212,1,passive,AAR,7.882692206000001,8.383433201,11.23094325,9.586788531,-0.23140632785673898,0.0249234057180024,-0.38428024888607704,0.296174580121917,EventsAdapt,117.0,Version2,False,0.712121212121212
23348,The gangster hated the governor.,245,6.25,human,0.875,1,active,AAR,7.804251384,9.949034367000001,10.92355622,10.11127378,-0.271560250154721,0.826355950231527,0.0720268100661495,-0.24206372714867103,EventsAdapt,118.0,Version1,False,0.875
23349,The governor hated the gangster.,245,6.62962962962963,human,0.9382716049382719,1,active,AAR,9.949034367000001,7.804251384,10.92355622,10.11127378,0.826355950231527,-0.271560250154721,0.0720268100661495,-0.24206372714867103,EventsAdapt,118.0,Version1,False,0.9382716049382719
23350,The governor was hated by the gangster.,245,6.625,human,0.9375,1,passive,AAR,7.804251384,9.949034367000001,11.40133408,10.11127378,-0.271560250154721,0.826355950231527,0.0720268100661495,0.594530928838489,EventsAdapt,118.0,Version1,False,0.9375
23351,The gangster was hated by the governor.,245,6.40909090909091,human,0.9015151515151508,1,passive,AAR,9.949034367000001,7.804251384,11.40133408,10.11127378,0.826355950231527,-0.271560250154721,0.0720268100661495,0.594530928838489,EventsAdapt,118.0,Version1,False,0.9015151515151508
23448,The hoodlum abhorred the chancellor.,246,5.7,human,0.783333333333333,1,active,AAR,7.077498053999999,8.22389538,10.3927217,10.11649996,-0.6435858867883979,-0.0567441381027805,0.0765736354151984,-1.1715612192373799,EventsAdapt,118.0,Version2,False,0.783333333333333
23449,The chancellor abhorred the hoodlum.,246,6.33333333333333,human,0.8888888888888891,1,active,AAR,8.22389538,7.077498053999999,10.3927217,10.11649996,-0.0567441381027805,-0.6435858867883979,0.0765736354151984,-1.1715612192373799,EventsAdapt,118.0,Version2,False,0.8888888888888891
23450,The chancellor was abhorred by the hoodlum.,246,5.954545454545451,human,0.8257575757575759,1,passive,AAR,7.077498053999999,8.22389538,11.02216657,10.11649996,-0.6435858867883979,-0.0567441381027805,0.0765736354151984,-0.0693958437205378,EventsAdapt,118.0,Version2,False,0.8257575757575759
23451,The hoodlum was abhorred by the chancellor.,246,5.63636363636364,human,0.7727272727272729,1,passive,AAR,8.22389538,7.077498053999999,11.02216657,10.11649996,-0.0567441381027805,-0.6435858867883979,0.0765736354151984,-0.0693958437205378,EventsAdapt,118.0,Version2,False,0.7727272727272729
23548,The planner convinced the customer.,247,6.18181818181818,human,0.8636363636363641,1,active,AAR,7.5186072170000005,9.891465577,10.90799551,9.880065383,-0.41778173782079203,0.796886438547308,-0.12912665200219697,-0.26931071349786395,EventsAdapt,119.0,Version1,False,0.8636363636363641
23549,The customer convinced the planner.,247,5.29166666666667,human,0.7152777777777779,1,active,AAR,9.891465577,7.5186072170000005,10.90799551,9.880065383,0.796886438547308,-0.41778173782079203,-0.12912665200219697,-0.26931071349786395,EventsAdapt,119.0,Version1,False,0.7152777777777779
23550,The customer was convinced by the planner.,247,6.03703703703704,human,0.839506172839506,1,passive,AAR,7.5186072170000005,9.891465577,11.39021929,9.880065383,-0.41778173782079203,0.796886438547308,-0.12912665200219697,0.575068800734813,EventsAdapt,119.0,Version1,False,0.839506172839506
23551,The planner was convinced by the customer.,247,6.08333333333333,human,0.8472222222222221,1,passive,AAR,9.891465577,7.5186072170000005,11.39021929,9.880065383,0.796886438547308,-0.41778173782079203,-0.12912665200219697,0.575068800734813,EventsAdapt,119.0,Version1,False,0.8472222222222221
23648,The organizer persuaded the buyer.,248,6.12,human,0.8533333333333329,1,active,AAR,7.762170607000001,9.282288871,10.66541328,10.04168305,-0.29310143504817604,0.485048373942834,0.0114822258339275,-0.6940750532591251,EventsAdapt,119.0,Version2,False,0.8533333333333329
23649,The buyer persuaded the organizer.,248,6.0,human,0.833333333333333,1,active,AAR,9.282288871,7.762170607000001,10.66541328,10.04168305,0.485048373942834,-0.29310143504817604,0.0114822258339275,-0.6940750532591251,EventsAdapt,119.0,Version2,False,0.833333333333333
23650,The buyer was persuaded by the organizer.,248,6.047619047619049,human,0.841269841269841,1,passive,AAR,7.762170607000001,9.282288871,11.21694627,10.04168305,-0.29310143504817604,0.485048373942834,0.0114822258339275,0.27166570340678603,EventsAdapt,119.0,Version2,False,0.841269841269841
23651,The organizer was persuaded by the buyer.,248,5.857142857142861,human,0.8095238095238091,1,passive,AAR,9.282288871,7.762170607000001,11.21694627,10.04168305,0.485048373942834,-0.29310143504817604,0.0114822258339275,0.27166570340678603,EventsAdapt,119.0,Version2,False,0.8095238095238091
23748,The wizard protected the gnome.,249,4.956521739130429,human,0.6594202898550721,1,active,AAR,8.379309484,7.792348924,10.9315702,11.0935389,0.0228124715414472,-0.27765312937002,0.9266066268925258,-0.22803115384946598,EventsAdapt,120.0,Version1,False,0.6594202898550721
23749,The gnome protected the wizard.,249,4.22727272727273,human,0.537878787878788,1,active,AAR,7.792348924,8.379309484,10.9315702,11.0935389,-0.27765312937002,0.0228124715414472,0.9266066268925258,-0.22803115384946598,EventsAdapt,120.0,Version1,False,0.537878787878788
23750,The gnome was protected by the wizard.,249,3.875,human,0.4791666666666671,1,passive,AAR,8.379309484,7.792348924,11.40705836,11.0935389,0.0228124715414472,-0.27765312937002,0.9266066268925258,0.604554210489453,EventsAdapt,120.0,Version1,False,0.4791666666666671
23751,The wizard was protected by the gnome.,249,3.2173913043478297,human,0.36956521739130394,1,passive,AAR,7.792348924,8.379309484,11.40705836,11.0935389,-0.27765312937002,0.0228124715414472,0.9266066268925258,0.604554210489453,EventsAdapt,120.0,Version1,False,0.36956521739130394
23848,The sorcerer defended the dwarf.,250,3.8636363636363598,human,0.477272727272727,1,active,AAR,7.6048944810000005,9.153558358,10.79344232,11.27301717,-0.3736112153094221,0.41915111681846,1.08275439593976,-0.469894697402604,EventsAdapt,120.0,Version2,False,0.477272727272727
23849,The dwarf defended the sorcerer.,250,2.90909090909091,human,0.31818181818181795,1,active,AAR,9.153558358,7.6048944810000005,10.79344232,11.27301717,0.41915111681846,-0.3736112153094221,1.08275439593976,-0.469894697402604,EventsAdapt,120.0,Version2,False,0.31818181818181795
23850,The dwarf was defended by the sorcerer.,250,3.51851851851852,human,0.419753086419753,1,passive,AAR,7.6048944810000005,9.153558358,11.30839558,11.27301717,-0.3736112153094221,0.41915111681846,1.08275439593976,0.43179452151424996,EventsAdapt,120.0,Version2,False,0.419753086419753
23851,The sorcerer was defended by the dwarf.,250,4.0,human,0.5,1,passive,AAR,9.153558358,7.6048944810000005,11.30839558,11.27301717,0.41915111681846,-0.3736112153094221,1.08275439593976,0.43179452151424996,EventsAdapt,120.0,Version2,False,0.5
23948,The student befuddled the professor.,253,5.95652173913043,human,0.826086956521739,1,active,AAR,10.78033035,9.619797501,11.22167422,7.669961995,1.25189705825314,0.6578193235373959,-2.0519372150856103,0.27994439950161104,EventsAdapt,122.0,Version1,False,0.826086956521739
23949,The professor befuddled the student.,253,6.40909090909091,human,0.9015151515151508,1,active,AAR,9.619797501,10.78033035,11.22167422,7.669961995,0.6578193235373959,1.25189705825314,-2.0519372150856103,0.27994439950161104,EventsAdapt,122.0,Version1,False,0.9015151515151508
23950,The professor was befuddled by the student.,253,5.52941176470588,human,0.7549019607843142,1,passive,AAR,10.78033035,9.619797501,11.61427551,7.669961995,1.25189705825314,0.6578193235373959,-2.0519372150856103,0.967393878947279,EventsAdapt,122.0,Version1,False,0.7549019607843142
23951,The student was befuddled by the professor.,253,6.58333333333333,human,0.930555555555555,1,passive,AAR,9.619797501,10.78033035,11.61427551,7.669961995,0.6578193235373959,1.25189705825314,-2.0519372150856103,0.967393878947279,EventsAdapt,122.0,Version1,False,0.930555555555555
24048,The scholar confused the lecturer.,254,5.6,human,0.766666666666667,1,active,AAR,10.4443573,8.193953023999999,11.28713958,10.51319877,1.07991217334314,-0.0720716551479546,0.42170530046408206,0.39457501534529,EventsAdapt,122.0,Version2,False,0.766666666666667
24049,The lecturer confused the scholar.,254,5.96,human,0.826666666666667,1,active,AAR,8.193953023999999,10.4443573,11.28713958,10.51319877,-0.0720716551479546,1.07991217334314,0.42170530046408206,0.39457501534529,EventsAdapt,122.0,Version2,False,0.826666666666667
24050,The lecturer was confused by the scholar.,254,5.5,human,0.75,1,passive,AAR,10.4443573,8.193953023999999,11.66103648,10.51319877,1.07991217334314,-0.0720716551479546,0.42170530046408206,1.04927288776275,EventsAdapt,122.0,Version2,False,0.75
24051,The scholar was confused by the lecturer.,254,6.16666666666667,human,0.8611111111111109,1,passive,AAR,8.193953023999999,10.4443573,11.66103648,10.51319877,-0.0720716551479546,1.07991217334314,0.42170530046408206,1.04927288776275,EventsAdapt,122.0,Version2,False,0.8611111111111109
24148,The invader spotted the sentry.,255,6.0,human,0.833333333333333,1,active,AAR,8.669055541,7.752335163,10.63900682,10.42504538,0.171133720124543,-0.298136207046641,0.345011028882063,-0.7403130755055679,EventsAdapt,123.0,Version1,False,0.833333333333333
24149,The sentry spotted the invader.,255,6.5217391304347805,human,0.9202898550724641,1,active,AAR,7.752335163,8.669055541,10.63900682,10.42504538,-0.298136207046641,0.171133720124543,0.345011028882063,-0.7403130755055679,EventsAdapt,123.0,Version1,False,0.9202898550724641
24150,The sentry was spotted by the invader.,255,5.31818181818182,human,0.71969696969697,1,passive,AAR,8.669055541,7.752335163,11.19808452,10.42504538,0.171133720124543,-0.298136207046641,0.345011028882063,0.238638557166554,EventsAdapt,123.0,Version1,False,0.71969696969697
24151,The invader was spotted by the sentry.,255,6.27777777777778,human,0.87962962962963,1,passive,AAR,7.752335163,8.669055541,11.19808452,10.42504538,-0.298136207046641,0.171133720124543,0.345011028882063,0.238638557166554,EventsAdapt,123.0,Version1,False,0.87962962962963
24248,The intruder sighted the watchman.,256,5.63636363636364,human,0.7727272727272729,1,active,AAR,7.758760543999999,7.143617602999999,10.46632014,10.27062755,-0.294847049146065,-0.609739234430222,0.21066607639497198,-1.0426894845927601,EventsAdapt,123.0,Version2,False,0.7727272727272729
24249,The watchman sighted the intruder.,256,6.63636363636364,human,0.9393939393939391,1,active,AAR,7.143617602999999,7.758760543999999,10.46632014,10.27062755,-0.609739234430222,-0.294847049146065,0.21066607639497198,-1.0426894845927601,EventsAdapt,123.0,Version2,False,0.9393939393939391
24250,The watchman was sighted by the intruder.,256,5.12,human,0.686666666666667,1,passive,AAR,7.758760543999999,7.143617602999999,11.07473688,10.27062755,-0.294847049146065,-0.609739234430222,0.21066607639497198,0.0226553878069936,EventsAdapt,123.0,Version2,False,0.686666666666667
24251,The intruder was sighted by the watchman.,256,6.65,human,0.941666666666667,1,passive,AAR,7.143617602999999,7.758760543999999,11.07473688,10.27062755,-0.609739234430222,-0.294847049146065,0.21066607639497198,0.0226553878069936,EventsAdapt,123.0,Version2,False,0.941666666666667
24348,The supplier reimbursed the merchant.,257,6.66666666666667,human,0.944444444444445,1,active,AAR,8.40178234,10.10928147,10.90239534,8.789964651,0.0343163452978661,0.9083865761005241,-1.0775244571435,-0.279116677078134,EventsAdapt,124.0,Version1,False,0.944444444444445
24349,The merchant reimbursed the supplier.,257,6.27272727272727,human,0.878787878787879,1,active,AAR,10.10928147,8.40178234,10.90239534,8.789964651,0.9083865761005241,0.0343163452978661,-1.0775244571435,-0.279116677078134,EventsAdapt,124.0,Version1,False,0.878787878787879
24350,The merchant was reimbursed by the supplier.,257,6.58333333333333,human,0.930555555555555,1,passive,AAR,8.40178234,10.10928147,11.38621917,8.789964651,0.0343163452978661,0.9083865761005241,-1.0775244571435,0.5680645435360671,EventsAdapt,124.0,Version1,False,0.930555555555555
24351,The supplier was reimbursed by the merchant.,257,6.23076923076923,human,0.8717948717948721,1,passive,AAR,10.10928147,8.40178234,11.38621917,8.789964651,0.9083865761005241,0.0343163452978661,-1.0775244571435,0.5680645435360671,EventsAdapt,124.0,Version1,False,0.8717948717948721
24448,The wholesaler compensated the trader.,258,6.34782608695652,human,0.891304347826087,1,active,AAR,7.687538766,9.39938925,10.73644783,10.57359638,-0.331305536790879,0.5449921557587629,0.47425178454421507,-0.569692720179788,EventsAdapt,124.0,Version2,False,0.891304347826087
24449,The trader compensated the wholesaler.,258,6.31818181818182,human,0.8863636363636359,1,active,AAR,9.39938925,7.687538766,10.73644783,10.57359638,0.5449921557587629,-0.331305536790879,0.47425178454421507,-0.569692720179788,EventsAdapt,124.0,Version2,False,0.8863636363636359
24450,The trader was compensated by the wholesaler.,258,6.142857142857139,human,0.857142857142857,1,passive,AAR,7.687538766,9.39938925,11.26768523,10.57359638,-0.331305536790879,0.5449921557587629,0.47425178454421507,0.36051021953054896,EventsAdapt,124.0,Version2,False,0.857142857142857
24451,The wholesaler was compensated by the trader.,258,6.59259259259259,human,0.9320987654320991,1,passive,AAR,9.39938925,7.687538766,11.26768523,10.57359638,0.5449921557587629,-0.331305536790879,0.47425178454421507,0.36051021953054896,EventsAdapt,124.0,Version2,False,0.9320987654320991
24548,The accuser confronted the vandal.,259,6.58333333333333,human,0.930555555555555,1,active,AAR,8.009695358,8.62299361,10.55661013,9.487820582000001,-0.16639330827101,0.147554579173305,-0.47038328767473103,-0.8845906494497259,EventsAdapt,125.0,Version1,False,0.930555555555555
24549,The vandal confronted the accuser.,259,5.41666666666667,human,0.7361111111111109,1,active,AAR,8.62299361,8.009695358,10.55661013,9.487820582000001,0.147554579173305,-0.16639330827101,-0.47038328767473103,-0.8845906494497259,EventsAdapt,125.0,Version1,False,0.7361111111111109
24550,The vandal was confronted by the accuser.,259,6.045454545454549,human,0.8409090909090909,1,passive,AAR,8.009695358,8.62299361,11.13922973,9.487820582000001,-0.16639330827101,0.147554579173305,-0.47038328767473103,0.13558312719488,EventsAdapt,125.0,Version1,False,0.8409090909090909
24551,The accuser was confronted by the vandal.,259,4.8,human,0.633333333333333,1,passive,AAR,8.62299361,8.009695358,11.13922973,9.487820582000001,0.147554579173305,-0.16639330827101,-0.47038328767473103,0.13558312719488,EventsAdapt,125.0,Version1,False,0.633333333333333
24648,The plaintiff accosted the thug.,260,5.65,human,0.775,1,active,AAR,9.949320969,8.679141957999999,10.92437703,8.782783017,0.8265026620347059,0.176296965411328,-1.08377254571274,-0.240626479178284,EventsAdapt,125.0,Version2,False,0.775
24649,The thug accosted the plaintiff.,260,5.72727272727273,human,0.787878787878788,1,active,AAR,8.679141957999999,9.949320969,10.92437703,8.782783017,0.176296965411328,0.8265026620347059,-1.08377254571274,-0.240626479178284,EventsAdapt,125.0,Version2,False,0.787878787878788
24650,The thug was accosted by the plaintiff.,260,5.0,human,0.666666666666667,1,passive,AAR,9.949320969,8.679141957999999,11.40192037,8.782783017,0.8265026620347059,0.176296965411328,-1.08377254571274,0.59555752952873,EventsAdapt,125.0,Version2,False,0.666666666666667
24651,The plaintiff was accosted by the thug.,260,5.68,human,0.78,1,passive,AAR,8.679141957999999,9.949320969,11.40192037,8.782783017,0.176296965411328,0.8265026620347059,-1.08377254571274,0.59555752952873,EventsAdapt,125.0,Version2,False,0.78
24748,The trickster bemused the idiot.,261,5.11764705882353,human,0.686274509803921,1,active,AAR,7.668093709,9.597030325,10.68792277,8.176110342000001,-0.34125947771028803,0.646164787127152,-1.61158343191734,-0.6546606713474201,EventsAdapt,126.0,Version1,False,0.686274509803921
24749,The idiot bemused the trickster.,261,5.41666666666667,human,0.7361111111111109,1,active,AAR,9.597030325,7.668093709,10.68792277,8.176110342000001,0.646164787127152,-0.34125947771028803,-1.61158343191734,-0.6546606713474201,EventsAdapt,126.0,Version1,False,0.7361111111111109
24750,The idiot was bemused by the trickster.,261,6.60869565217391,human,0.934782608695652,1,passive,AAR,7.668093709,9.597030325,11.23302448,8.176110342000001,-0.34125947771028803,0.646164787127152,-1.61158343191734,0.299818838346608,EventsAdapt,126.0,Version1,False,0.934782608695652
24751,The trickster was bemused by the idiot.,261,5.27272727272727,human,0.712121212121212,1,passive,AAR,9.597030325,7.668093709,11.23302448,8.176110342000001,0.646164787127152,-0.34125947771028803,-1.61158343191734,0.299818838346608,EventsAdapt,126.0,Version1,False,0.712121212121212
24848,The swindler puzzled the fool.,262,5.76,human,0.793333333333333,1,active,AAR,7.527793987999999,10.48111164,10.93283256,9.200290036,-0.41307902207281894,1.09872675068749,-0.7205375447379029,-0.22582074663232896,EventsAdapt,126.0,Version2,False,0.793333333333333
24849,The fool puzzled the swindler.,262,4.25,human,0.5416666666666671,1,active,AAR,10.48111164,7.527793987999999,10.93283256,9.200290036,1.09872675068749,-0.41307902207281894,-0.7205375447379029,-0.22582074663232896,EventsAdapt,126.0,Version2,False,0.5416666666666671
24850,The fool was puzzled by the swindler.,262,6.0,human,0.833333333333333,1,passive,AAR,7.527793987999999,10.48111164,11.40796004,9.200290036,-0.41307902207281894,1.09872675068749,-0.7205375447379029,0.6061330627816259,EventsAdapt,126.0,Version2,False,0.833333333333333
24851,The swindler was puzzled by the fool.,262,4.68181818181818,human,0.6136363636363641,1,passive,AAR,10.48111164,7.527793987999999,11.40796004,9.200290036,1.09872675068749,-0.41307902207281894,-0.7205375447379029,0.6061330627816259,EventsAdapt,126.0,Version2,False,0.6136363636363641
24948,The protestor quoted the leader.,263,6.56,human,0.926666666666667,1,active,AAR,6.899723107000001,10.89142895,11.14162184,10.95187615,-0.734589030640788,1.30876852438609,0.8033587129829691,0.139771739958422,EventsAdapt,127.0,Version1,False,0.926666666666667
24949,The leader quoted the protestor.,263,5.70833333333333,human,0.7847222222222221,1,active,AAR,10.89142895,6.899723107000001,11.14162184,10.95187615,1.30876852438609,-0.734589030640788,0.8033587129829691,0.139771739958422,EventsAdapt,127.0,Version1,False,0.7847222222222221
24950,The leader was quoted by the protestor.,263,6.54166666666667,human,0.9236111111111109,1,passive,AAR,6.899723107000001,10.89142895,11.55709524,10.95187615,-0.734589030640788,1.30876852438609,0.8033587129829691,0.8672705532035899,EventsAdapt,127.0,Version1,False,0.9236111111111109
24951,The protestor was quoted by the leader.,263,6.31818181818182,human,0.8863636363636359,1,passive,AAR,10.89142895,6.899723107000001,11.55709524,10.95187615,1.30876852438609,-0.734589030640788,0.8033587129829691,0.8672705532035899,EventsAdapt,127.0,Version1,False,0.8863636363636359
25048,The striker cited the chief.,264,3.81818181818182,human,0.46969696969697,1,active,AAR,8.094378445,10.68304176,11.43132693,9.999751822999999,-0.123043965305798,1.20209494777372,-0.0249983327844672,0.647048762184357,EventsAdapt,127.0,Version2,False,0.46969696969697
25049,The chief cited the striker.,264,5.25,human,0.708333333333333,1,active,AAR,10.68304176,8.094378445,11.43132693,9.999751822999999,1.20209494777372,-0.123043965305798,-0.0249983327844672,0.647048762184357,EventsAdapt,127.0,Version2,False,0.708333333333333
25050,The chief was cited by the striker.,264,3.6666666666666696,human,0.444444444444444,1,passive,AAR,8.094378445,10.68304176,11.76402745,9.999751822999999,-0.123043965305798,1.20209494777372,-0.0249983327844672,1.2296112883678603,EventsAdapt,127.0,Version2,False,0.444444444444444
25051,The striker was cited by the chief.,264,6.09090909090909,human,0.8484848484848492,1,passive,AAR,10.68304176,8.094378445,11.76402745,9.999751822999999,1.20209494777372,-0.123043965305798,-0.0249983327844672,1.2296112883678603,EventsAdapt,127.0,Version2,False,0.8484848484848492
25148,The postal worker repulsed the taxi-driver.,265,6.0,human,0.833333333333333,1,active,AAR,5.877735782,6.03787092,10.65382051,9.623442907000001,-1.25774519590346,-1.17577188501148,-0.352390599859382,-0.714374129968306,EventsAdapt,128.0,Version1,False,0.833333333333333
25149,The taxi-driver repulsed the postal worker.,265,5.32,human,0.72,1,active,AAR,6.03787092,5.877735782,10.65382051,9.623442907000001,-1.17577188501148,-1.25774519590346,-0.352390599859382,-0.714374129968306,EventsAdapt,128.0,Version1,False,0.72
25150,The taxi-driver was repulsed by the postal worker.,265,5.8695652173913,human,0.8115942028985509,1,passive,AAR,5.877735782,6.03787092,11.08536678,9.623442907000001,-1.25774519590346,-1.17577188501148,-0.352390599859382,0.0412684678138353,EventsAdapt,128.0,Version1,False,0.8115942028985509
25151,The postal worker was repulsed by the taxi-driver.,265,6.25,human,0.875,1,passive,AAR,6.03787092,5.877735782,11.08536678,9.623442907000001,-1.17577188501148,-1.25774519590346,-0.352390599859382,0.0412684678138353,EventsAdapt,128.0,Version1,False,0.875
25248,The letter carrier disgusted the cabbie.,266,5.5,human,0.75,1,active,AAR,6.618738984,6.469250317,10.69304068,9.369649154,-0.878425037891047,-0.954948411385868,-0.573193532320649,-0.64569915070303,EventsAdapt,128.0,Version2,False,0.75
25249,The cabbie disgusted the letter carrier.,266,5.18181818181818,human,0.696969696969697,1,active,AAR,6.469250317,6.618738984,10.69304068,9.369649154,-0.954948411385868,-0.878425037891047,-0.573193532320649,-0.64569915070303,EventsAdapt,128.0,Version2,False,0.696969696969697
25250,The cabbie was disgusted by the letter carrier.,266,5.25,human,0.708333333333333,1,passive,AAR,6.618738984,6.469250317,11.168725199999999,9.369649154,-0.878425037891047,-0.954948411385868,-0.573193532320649,0.187230042306916,EventsAdapt,128.0,Version2,False,0.708333333333333
25251,The letter carrier was disgusted by the cabbie.,266,6.111111111111111,human,0.8518518518518521,1,passive,AAR,6.469250317,6.618738984,11.168725199999999,9.369649154,-0.954948411385868,-0.878425037891047,-0.573193532320649,0.187230042306916,EventsAdapt,128.0,Version2,False,0.8518518518518521
25348,The competitor agitated the rival.,267,6.518518518518519,human,0.919753086419753,1,active,AAR,9.36048303,10.19125712,11.30773851,10.89380911,0.525076029245094,0.9503499798041021,0.7528398465420529,0.43064398421097494,EventsAdapt,129.0,Version1,False,0.919753086419753
25349,The rival agitated the competitor.,267,6.83333333333333,human,0.9722222222222221,1,active,AAR,10.19125712,9.36048303,11.30773851,10.89380911,0.9503499798041021,0.525076029245094,0.7528398465420529,0.43064398421097494,EventsAdapt,129.0,Version1,False,0.9722222222222221
25350,The rival was agitated by the competitor.,267,6.40909090909091,human,0.9015151515151508,1,passive,AAR,9.36048303,10.19125712,11.67575001,10.89380911,0.525076029245094,0.9503499798041021,0.7528398465420529,1.07503645196119,EventsAdapt,129.0,Version1,False,0.9015151515151508
25351,The competitor was agitated by the rival.,267,6.54166666666667,human,0.9236111111111109,1,passive,AAR,10.19125712,9.36048303,11.67575001,10.89380911,0.9503499798041021,0.525076029245094,0.7528398465420529,1.07503645196119,EventsAdapt,129.0,Version1,False,0.9236111111111109
25448,The contender flustered the opponent.,268,6.125,human,0.854166666666667,1,active,AAR,8.540714386,9.48425308,10.85229665,8.310906757,0.10543577568557301,0.5884340212166371,-1.49430929350596,-0.36684007289634496,EventsAdapt,129.0,Version2,False,0.854166666666667
25449,The opponent flustered the contender.,268,6.0,human,0.833333333333333,1,active,AAR,9.48425308,8.540714386,10.85229665,8.310906757,0.5884340212166371,0.10543577568557301,-1.49430929350596,-0.36684007289634496,EventsAdapt,129.0,Version2,False,0.833333333333333
25450,The opponent was flustered by the contender.,268,6.41666666666667,human,0.9027777777777779,1,passive,AAR,8.540714386,9.48425308,11.35043439,8.310906757,0.10543577568557301,0.5884340212166371,-1.49430929350596,0.505404972593043,EventsAdapt,129.0,Version2,False,0.9027777777777779
25451,The contender was flustered by the opponent.,268,6.77272727272727,human,0.962121212121212,1,passive,AAR,9.48425308,8.540714386,11.35043439,8.310906757,0.5884340212166371,0.10543577568557301,-1.49430929350596,0.505404972593043,EventsAdapt,129.0,Version2,False,0.962121212121212
25548,The culprit betrayed the hunter.,271,5.59090909090909,human,0.765151515151515,1,active,AAR,7.77317368,8.720950028999999,10.60230356,9.61460476,-0.287468952789372,0.197698551875612,-0.360079870190332,-0.804580915738492,EventsAdapt,131.0,Version1,False,0.765151515151515
25549,The hunter betrayed the culprit.,271,5.30434782608696,human,0.7173913043478259,1,active,AAR,8.720950028999999,7.77317368,10.60230356,9.61460476,0.197698551875612,-0.287468952789372,-0.360079870190332,-0.804580915738492,EventsAdapt,131.0,Version1,False,0.7173913043478259
25550,The hunter was betrayed by the culprit.,271,5.59090909090909,human,0.765151515151515,1,passive,AAR,7.77317368,8.720950028999999,11.1718679,9.61460476,-0.287468952789372,0.197698551875612,-0.360079870190332,0.192732946994401,EventsAdapt,131.0,Version1,False,0.765151515151515
25551,The culprit was betrayed by the hunter.,271,4.68,human,0.613333333333333,1,passive,AAR,8.720950028999999,7.77317368,11.1718679,9.61460476,0.197698551875612,-0.287468952789372,-0.360079870190332,0.192732946994401,EventsAdapt,131.0,Version1,False,0.613333333333333
25648,The botanist respected the partner.,273,5.625,human,0.770833333333333,1,active,AAR,7.821643126000001,10.60296466,11.26396016,11.62928527,-0.26265740289880396,1.1611034134008702,1.3927109661568502,0.35398757811895604,EventsAdapt,132.0,Version1,False,0.770833333333333
25649,The partner respected the botanist.,273,5.703703703703701,human,0.7839506172839509,1,active,AAR,10.60296466,7.821643126000001,11.26396016,11.62928527,1.1611034134008702,-0.26265740289880396,1.3927109661568502,0.35398757811895604,EventsAdapt,132.0,Version1,False,0.7839506172839509
25650,The partner was respected by the botanist.,273,5.58333333333333,human,0.7638888888888891,1,passive,AAR,7.821643126000001,10.60296466,11.64447975,11.62928527,-0.26265740289880396,1.1611034134008702,1.3927109661568502,1.02028185867106,EventsAdapt,132.0,Version1,False,0.7638888888888891
25651,The botanist was respected by the partner.,273,6.22727272727273,human,0.871212121212121,1,passive,AAR,10.60296466,7.821643126000001,11.64447975,11.62928527,1.1611034134008702,-0.26265740289880396,1.3927109661568502,1.02028185867106,EventsAdapt,132.0,Version1,False,0.871212121212121
25748,The flora specialist esteemed the collaborator.,274,4.76,human,0.626666666666667,1,active,AAR,0.0,8.721765357,10.60487839,9.651172623999999,-4.2665630519745,0.198115918959799,-0.32826548741060807,-0.800072358104457,EventsAdapt,132.0,Version2,False,0.626666666666667
25749,The collaborator esteemed the flora specialist.,274,4.40909090909091,human,0.568181818181818,1,active,AAR,8.721765357,0.0,10.60487839,9.651172623999999,0.198115918959799,-4.2665630519745,-0.32826548741060807,-0.800072358104457,EventsAdapt,132.0,Version2,False,0.568181818181818
