WorkerId,TrialNum,Answer.Rating,TrialType,Voice,Plausibility,Item,Input.trial
A2IQ0QCTQ3KWLT,25,1,AI,active,implausible,292,The bag packed the marine.
A2IQ0QCTQ3KWLT,26,7,AAN,active,plausible,346,The page obeyed the noble.
A2IQ0QCTQ3KWLT,27,5,AAR,passive,plausible0,382,The mercenary was hailed by the warlord.
A2IQ0QCTQ3KWLT,28,5,AAR,active,plausible0,396,The miser antagonized the landlady.
A2IQ0QCTQ3KWLT,29,6,AAR,passive,plausible1,416,The sergeant was identified by the sniper.
A2IQ0QCTQ3KWLT,30,7,AAR,passive,plausible1,392,The patriot was saluted by the veteran.
A2IQ0QCTQ3KWLT,31,6,AAN,passive,implausible,96,The technician was rebuked by the aide.
A2IQ0QCTQ3KWLT,32,7,AAR,active,plausible1,206,The countess wed the aristocrat.
A2IQ0QCTQ3KWLT,33,1,AI,passive,implausible,6,The call girl was wasted by the money.
A2IQ0QCTQ3KWLT,34,1,AI,passive,implausible,314,The deckhand was unlocked by the door.
A2IQ0QCTQ3KWLT,35,5,AAR,passive,plausible1,216,The cartographer was insulted by the rancher.
A2IQ0QCTQ3KWLT,36,7,AI,passive,plausible,322,The appointment was rescheduled by the manicurist.
A2IQ0QCTQ3KWLT,37,6,AAN,active,implausible,356,The quack discredited the cardiologist.
A2IQ0QCTQ3KWLT,38,4,AAN,active,implausible,122,The attacker located the sleuth.
A2IQ0QCTQ3KWLT,39,7,AAN,passive,plausible,98,The ogre was mesmerized by the pixie.
A2IQ0QCTQ3KWLT,40,7,AI,passive,plausible,62,The supper was cooked by the lady.
A2IQ0QCTQ3KWLT,41,6,AAN,passive,implausible,160,The imitator was fooled by the investigator.
A2IQ0QCTQ3KWLT,43,6,AAR,passive,plausible0,212,The appraiser was complimented by the helper.
A2IQ0QCTQ3KWLT,44,2,AAN,active,implausible,102,The renter dislodged the proprietor.
A2IQ0QCTQ3KWLT,45,2,AAN,active,implausible,152,The rebel exiled the king.
A2IQ0QCTQ3KWLT,46,4,AAN,passive,implausible,352,The assistant principal was expelled by the sociopath.
A2IQ0QCTQ3KWLT,47,6,AAN,active,plausible,156,The pessimist discouraged the contestant.
A2IQ0QCTQ3KWLT,48,2,AAR,passive,plausible0,414,The citizen was begged by the litigator.
A2IQ0QCTQ3KWLT,49,7,AI,passive,plausible,280,The turkey was basted by the boyfriend.
A2IQ0QCTQ3KWLT,50,5,AAR,active,plausible0,190,The historian approached the innovator.
A2IQ0QCTQ3KWLT,51,7,AI,active,plausible,298,The cellist received the prize.
A2IQ0QCTQ3KWLT,53,6,AI,active,implausible,34,The project sponsored the financier.
A2IQ0QCTQ3KWLT,54,6,AAN,passive,implausible,108,The EMT was resuscitated by the youngster.
A2JDYN6QM8M5UN,1,4,AAN,active,plausible,354,The union ousted the whistle-blower.
A2JDYN6QM8M5UN,2,5,AAN,active,implausible,96,The aide rebuked the technician.
A2JDYN6QM8M5UN,3,1,AAN,passive,plausible,346,The noble was obeyed by the page.
A2JDYN6QM8M5UN,6,6,AI,passive,plausible,70,The grain was farmed by the townsperson.
A2JDYN6QM8M5UN,7,4,AAN,passive,plausible,130,The relative was surprised by the prodigy.
A2JDYN6QM8M5UN,8,1,AI,passive,implausible,292,The marine was packed by the bag.
A2JDYN6QM8M5UN,9,2,AAN,active,implausible,108,The youngster resuscitated the EMT.
A2JDYN6QM8M5UN,10,4,AAR,active,plausible0,212,The helper complimented the appraiser.
A2JDYN6QM8M5UN,11,6,AI,active,plausible,280,The boyfriend basted the turkey.
A2JDYN6QM8M5UN,12,3,AAR,passive,plausible1,206,The aristocrat was wed by the countess.
A2JDYN6QM8M5UN,13,1,AI,active,implausible,20,The squid sauteed the chef.
A2JDYN6QM8M5UN,14,1,AAN,active,plausible,98,The pixie mesmerized the ogre.
A2JDYN6QM8M5UN,15,2,AAR,passive,plausible0,276,The fanatic was mollified by the peace-lover.
A2JDYN6QM8M5UN,16,5,AAN,active,plausible,148,The cop restrained the rioter.
A2JDYN6QM8M5UN,17,2,AAR,active,plausible1,216,The rancher insulted the cartographer.
A2JDYN6QM8M5UN,18,1,AI,active,implausible,6,The money wasted the call girl.
A2JDYN6QM8M5UN,19,4,AAR,active,plausible1,416,The sniper identified the sergeant.
A2JDYN6QM8M5UN,20,4,AAR,passive,plausible0,222,The prima donna was adored by the instrumentalist.
A2JDYN6QM8M5UN,21,1,AI,active,implausible,80,The vote prejudiced the activist.
A2JDYN6QM8M5UN,22,2,AAN,passive,implausible,356,The cardiologist was discredited by the quack.
A2JDYN6QM8M5UN,23,5,AAN,passive,plausible,156,The contestant was discouraged by the pessimist.
A2JDYN6QM8M5UN,24,4,AAR,active,plausible0,414,The litigator begged the citizen.
A2JDYN6QM8M5UN,25,5,AAR,active,plausible1,258,The trader compensated the wholesaler.
A2JDYN6QM8M5UN,26,6,AAN,passive,plausible,104,The right-winger was criticized by the reviewer.
A2JDYN6QM8M5UN,27,2,AAN,active,implausible,352,The sociopath expelled the assistant principal.
A2JDYN6QM8M5UN,28,7,AI,passive,plausible,52,The medicine was swallowed by the patient.
A2JDYN6QM8M5UN,29,7,AAR,active,plausible1,392,The veteran saluted the patriot.
A2JDYN6QM8M5UN,30,3,AAR,passive,plausible1,412,The hypochondriac was hounded by the medic.
A2JDYN6QM8M5UN,31,3,AAN,passive,implausible,122,The sleuth was located by the attacker.
A2JDYN6QM8M5UN,32,1,AI,passive,implausible,10,The supervisor was supplied by the liquor.
A2JDYN6QM8M5UN,33,6,AI,active,plausible,322,The manicurist rescheduled the appointment.
A2JDYN6QM8M5UN,34,7,AI,active,plausible,62,The lady cooked the supper.
A2JDYN6QM8M5UN,35,1,AAR,active,plausible0,250,The sorcerer defended the dwarf.
A2JDYN6QM8M5UN,36,3,AAN,active,implausible,136,The enthusiast disappointed the singer.
A2JDYN6QM8M5UN,37,4,AI,passive,plausible,298,The prize was received by the cellist.
A2JDYN6QM8M5UN,38,6,AAR,passive,plausible1,374,The tenor was loved by the soprano.
A2JDYN6QM8M5UN,39,4,AAN,active,plausible,178,The ecologist warned the cigar-maker.
A2JDYN6QM8M5UN,40,3,AAN,passive,plausible,358,The snorkeler was mauled by the shark.
A2JDYN6QM8M5UN,41,4,AAN,passive,implausible,182,The drunk was bothered by the visitor.
A2JDYN6QM8M5UN,42,2,AAR,passive,plausible1,244,The translator was deceived by the courier.
A2JDYN6QM8M5UN,43,3,AAR,passive,plausible0,396,The landlady was antagonized by the miser.
A2JDYN6QM8M5UN,44,5,AAR,active,plausible0,382,The warlord hailed the mercenary.
A2JDYN6QM8M5UN,45,6,AI,active,plausible,88,The star autographed the picture.
A2JDYN6QM8M5UN,46,1,AAN,passive,implausible,152,The king was exiled by the rebel.
A2JDYN6QM8M5UN,47,4,AAN,active,plausible,112,The womanizer wooed the maiden.
A2JDYN6QM8M5UN,48,4,AAR,passive,plausible0,190,The innovator was approached by the historian.
A2JDYN6QM8M5UN,49,1,AI,passive,implausible,68,The woodworker was skimmed by the brochure.
A2JDYN6QM8M5UN,50,1,AI,active,implausible,314,The door unlocked the deckhand.
A2JDYN6QM8M5UN,51,7,AI,passive,plausible,18,The airplane was steered by the pilot.
A2JDYN6QM8M5UN,52,5,AAN,active,implausible,160,The investigator fooled the imitator.
A2JDYN6QM8M5UN,53,2,AI,passive,implausible,34,The financier was sponsored by the project.
A2JDYN6QM8M5UN,54,3,AAN,passive,implausible,102,The proprietor was dislodged by the renter.
A2JJF5OFND2KL5,1,1,AI,active,implausible,78,The corporation governed the mogul.
A2JJF5OFND2KL5,2,6,AI,passive,implausible,318,The cryptographer was sent by the letter.
A2JJF5OFND2KL5,3,7,AI,passive,plausible,24,The fedora was adorned by the milliner.
A2JJF5OFND2KL5,4,4,AI,passive,implausible,12,The troublemaker was crashed by the car.
A2JJF5OFND2KL5,5,6,AI,active,implausible,54,The stockpile concealed the packrat.
A2JJF5OFND2KL5,6,3,AI,active,plausible,86,The constable examined the property.
A2JJF5OFND2KL5,7,6,AI,active,plausible,294,The seamstress ironed the shirt.
A2JJF5OFND2KL5,8,7,AI,passive,implausible,42,The doctor was closed by the school.
A2JJF5OFND2KL5,9,6,AI,passive,plausible,32,The novel was finished by the author.
A2JJF5OFND2KL5,10,4,AAN,active,plausible,90,The governess instructed the lad.
A2JJF5OFND2KL5,11,6,AAR,active,plausible1,384,The proofreader overheard the editor.
A2JJF5OFND2KL5,12,4,AAR,active,plausible0,404,The employee watched the embezzler.
A2JJF5OFND2KL5,13,6,AAN,active,implausible,180,The forefathers worshipped the serf.
A2JJF5OFND2KL5,14,5,AAN,passive,implausible,100,The nurse was helped by the orthodontist.
A2JJF5OFND2KL5,15,7,AAN,passive,implausible,342,The abolitionist was hidden by the slave.
A2JJF5OFND2KL5,16,6,AAR,passive,plausible1,224,The commander was greeted by the champion.
A2JJF5OFND2KL5,17,5,AAR,passive,plausible1,248,The organizer was persuaded by the buyer.
A2JJF5OFND2KL5,18,4,AI,passive,plausible,50,The pullover was donned by the friend.
A2JJF5OFND2KL5,19,6,AAR,active,plausible0,252,The jogger met the colleague.
A2JJF5OFND2KL5,20,6,AAR,passive,plausible1,262,The swindler was puzzled by the fool.
A2JJF5OFND2KL5,22,4,AAR,passive,plausible1,398,The florist was invoiced by the grocer.
A2JJF5OFND2KL5,23,6,AAN,passive,plausible,176,The conqueror was imitated by the deceiver.
A2JJF5OFND2KL5,24,6,AAN,active,plausible,138,The chauffeur drove the diplomat.
A2JJF5OFND2KL5,25,5,AAN,active,plausible,170,The entrepreneur hired the specialist.
A2JJF5OFND2KL5,26,6,AI,passive,implausible,74,The accountant was made by the chart.
A2JJF5OFND2KL5,27,6,AAR,active,plausible1,408,The skater aggravated the hockey player.
A2JJF5OFND2KL5,28,5,AAN,passive,implausible,172,The hijacker was terrified by the president's wife.
A2JJF5OFND2KL5,29,6,AI,active,implausible,26,The flag hoisted the serviceman.
A2JJF5OFND2KL5,30,4,AAR,active,plausible0,214,The foreigner trusted the patrolman.
A2JJF5OFND2KL5,31,7,AAR,passive,plausible0,200,The outsider was shoved by the gymnast.
A2JJF5OFND2KL5,32,6,AAN,active,implausible,368,The gunsmith terrorized the warmonger.
A2JJF5OFND2KL5,33,6,AAN,passive,plausible,364,The firefighter was rewarded by the police chief.
A2JJF5OFND2KL5,34,2,AAR,active,plausible0,228,The mailman saw the minister.
A2JJF5OFND2KL5,35,3,AAR,active,plausible1,240,The provost applauded the psychiatrist.
A2JJF5OFND2KL5,36,3,AAR,passive,plausible0,260,The thug was accosted by the plaintiff.
A2JJF5OFND2KL5,37,1,AAR,passive,plausible0,220,The executive was challenged by the traveling salesman.
A2JJF5OFND2KL5,38,6,AI,passive,plausible,76,The pine tree was felled by the logger.
A2JJF5OFND2KL5,39,7,AI,active,plausible,38,The dietitian loathed the jam.
A2JJF5OFND2KL5,40,5,AI,active,implausible,324,The order placed the tanner.
A2JJF5OFND2KL5,41,6,AAN,passive,plausible,164,The vendor was alarmed by the arsonist.
A2JJF5OFND2KL5,42,7,AAR,active,plausible1,256,The watchman sighted the intruder.
A2JJF5OFND2KL5,43,6,AAN,active,plausible,340,The librarian admonished the plagiarist.
A2JJF5OFND2KL5,44,7,AAN,passive,implausible,142,The tailor was costumed by the dancer.
A2JJF5OFND2KL5,45,7,AAN,active,implausible,132,The maestro irked the amateur.
A2JJF5OFND2KL5,46,6,AAN,active,implausible,166,The rookie encouraged the master.
A2JJF5OFND2KL5,47,6,AAR,passive,plausible0,242,The vagrant was goaded by the asylum seeker.
A2JJF5OFND2KL5,48,4,AAR,passive,plausible0,388,The statistician was shamed by the pollster.
A2JJF5OFND2KL5,49,6,AAR,active,plausible1,218,The performer dazzled the lyricist.
A2JJF5OFND2KL5,50,7,AAN,passive,plausible,114,The priest was revered by the vagabond.
A2JJF5OFND2KL5,51,6,AAR,passive,plausible1,210,The mariner was scared by the fortune-teller.
A2JJF5OFND2KL5,52,6,AAR,active,plausible0,278,The rogue defeated the main character.
A2JJF5OFND2KL5,53,2,AI,active,plausible,58,The meat-eater devoured the filet.
A2JP9IKRHNLRPI,1,3,AI,passive,plausible,297,The trashcan was emptied by the fisherman.
A2JP9IKRHNLRPI,2,1,AAN,passive,implausible,151,The father was pampered by the infant.
A2JP9IKRHNLRPI,3,2,AAN,passive,implausible,355,The huntsman was trapped by the deer.
A2JP9IKRHNLRPI,4,2,AAN,passive,implausible,107,The paramedic was revived by the youth.
A2JP9IKRHNLRPI,5,5,AI,passive,implausible,291,The hacker was memorized by the password.
A2JP9IKRHNLRPI,6,7,AAN,active,plausible,89,The nanny tutored the boy.
A2JP9IKRHNLRPI,7,5,AI,active,plausible,289,The couch-potato forgot the umbrella.
A2JP9IKRHNLRPI,8,7,AI,passive,plausible,39,The marmalade was detested by the nutritionist.
A2JP9IKRHNLRPI,9,2,AAN,active,implausible,171,The first lady petrified the terrorist.
A2JP9IKRHNLRPI,10,1,AI,active,implausible,27,The banner raised the soldier.
A2JP9IKRHNLRPI,11,4,AAN,active,plausible,349,The tennis player thanked the chiropractor.
A2JP9IKRHNLRPI,12,1,AI,active,implausible,67,The schedule verified the humorist.
A2JP9IKRHNLRPI,13,7,AAN,passive,plausible,139,The ambassador was transported by the driver.
A2JP9IKRHNLRPI,14,3,AAN,passive,implausible,335,The streetwalker was undercharged by the seaman.
A2JP9IKRHNLRPI,15,7,AAR,passive,plausible1,217,The poet was awed by the entertainer.
A2JP9IKRHNLRPI,16,3,AAR,active,plausible0,271,The culprit betrayed the hunter.
A2JP9IKRHNLRPI,17,5,AAR,active,plausible0,403,The physicist nagged the mathematician.
A2JP9IKRHNLRPI,18,7,AAN,active,plausible,145,The headmaster reprimanded the kid.
A2JP9IKRHNLRPI,19,1,AAN,active,implausible,123,The apprentice trained the artisan.
A2JP9IKRHNLRPI,20,7,AAR,active,plausible1,205,The baroness married the nobleman.
A2JP9IKRHNLRPI,21,2,AAR,passive,plausible0,193,The weatherman was annoyed by the drummer.
A2JP9IKRHNLRPI,22,1,AI,passive,implausible,11,The overseer was provided by the alcohol.
A2JP9IKRHNLRPI,23,2,AAR,passive,plausible1,249,The wizard was protected by the gnome.
A2JP9IKRHNLRPI,24,7,AAR,passive,plausible0,243,The messenger was swindled by the interpreter.
A2JP9IKRHNLRPI,25,2,AAR,active,plausible0,199,The acrobat pushed the stranger.
A2JP9IKRHNLRPI,26,1,AAN,active,implausible,347,The tour-guide chased the lion.
A2JP9IKRHNLRPI,27,2,AAR,passive,plausible0,215,The farmer was affronted by the mapmaker.
A2JP9IKRHNLRPI,28,7,AAN,active,plausible,327,The producer cast the actress.
A2JP9IKRHNLRPI,29,3,AI,passive,implausible,323,The charlatan was burnt by the contract.
A2JP9IKRHNLRPI,30,4,AAR,active,plausible1,409,The crane operator outraged the bricklayer.
A2JP9IKRHNLRPI,31,7,AI,passive,plausible,17,The table was tidied by the receptionist.
A2JP9IKRHNLRPI,32,7,AAN,passive,plausible,359,The traitor was pardoned by the president.
A2JP9IKRHNLRPI,33,7,AAN,passive,plausible,109,The marketer was duped by the prankster.
A2JP9IKRHNLRPI,34,3,AAN,passive,plausible,337,The economist was acquitted by the jury.
A2JP9IKRHNLRPI,35,6,AAR,passive,plausible0,391,The fieldworker was misled by the sharecropper.
A2JP9IKRHNLRPI,37,1,AI,active,implausible,45,The curtains recommended the decorator.
A2JP9IKRHNLRPI,38,1,AI,passive,implausible,61,The instructor was purchased by the computer.
A2JP9IKRHNLRPI,39,7,AI,passive,plausible,65,The memento was misplaced by the sightseer.
A2JP9IKRHNLRPI,40,7,AI,active,plausible,51,The convalescent took the pill.
A2JP9IKRHNLRPI,41,7,AI,active,plausible,75,The bookkeeper created the graph.
A2JP9IKRHNLRPI,42,2,AAR,active,plausible0,233,The missionary baffled the oracle.
A2JP9IKRHNLRPI,43,2,AAN,passive,implausible,131,The smuggler was bribed by the bureaucrat.
A2JP9IKRHNLRPI,44,4,AAR,active,plausible1,239,The dean commended the shrink.
A2JP9IKRHNLRPI,45,5,AAR,passive,plausible1,395,The surfer was impressed by the swimmer.
A2JP9IKRHNLRPI,46,7,AAN,active,plausible,129,The genius shocked the cousin.
A2JP9IKRHNLRPI,47,7,AAR,active,plausible1,387,The miller mentioned the baker.
A2JP9IKRHNLRPI,48,3,AAN,active,implausible,363,The tribesman studied the anthropologist.
A2JP9IKRHNLRPI,49,5,AI,active,plausible,315,The supremacist established the fund.
A2JP9IKRHNLRPI,50,1,AAR,passive,plausible1,195,The go-between was belittled by the defendant.
A2JP9IKRHNLRPI,51,2,AAN,active,implausible,141,The inmate caught the warden.
A2JP9IKRHNLRPI,52,1,AAN,passive,plausible,159,The recluse was taunted by the windbag.
A2JP9IKRHNLRPI,53,1,AI,active,implausible,307,The passport photocopied the travel-agent.
A2JRF141BH3W3Y,1,6,AAR,active,plausible1,250,The dwarf defended the sorcerer.
A2JRF141BH3W3Y,2,7,AAR,passive,plausible1,396,The miser was antagonized by the landlady.
A2JRF141BH3W3Y,3,7,AAN,passive,implausible,148,The cop was restrained by the rioter.
A2JRF141BH3W3Y,4,7,AAN,passive,plausible,102,The renter was dislodged by the proprietor.
A2JRF141BH3W3Y,5,4,AAN,active,implausible,156,The contestant discouraged the pessimist.
A2JRF141BH3W3Y,6,5,AAR,active,plausible0,374,The tenor loved the soprano.
A2JRF141BH3W3Y,7,6,AAN,active,implausible,358,The snorkeler mauled the shark.
A2JRF141BH3W3Y,8,7,AAR,active,plausible0,206,The aristocrat wed the countess.
A2JRF141BH3W3Y,9,7,AAN,passive,implausible,112,The womanizer was wooed by the maiden.
A2JRF141BH3W3Y,10,7,AAR,passive,plausible0,416,The sniper was identified by the sergeant.
A2JRF141BH3W3Y,11,7,AAR,passive,plausible0,258,The trader was compensated by the wholesaler.
A2JRF141BH3W3Y,12,4,AAR,active,plausible0,412,The hypochondriac hounded the medic.
A2JRF141BH3W3Y,13,7,AAR,active,plausible1,414,The citizen begged the litigator.
A2JRF141BH3W3Y,14,7,AI,passive,plausible,292,The bag was packed by the marine.
A2JRF141BH3W3Y,15,7,AAN,active,implausible,104,The right-winger criticized the reviewer.
A2JRF141BH3W3Y,16,7,AAR,active,plausible1,212,The appraiser complimented the helper.
A2JRF141BH3W3Y,17,6,AAN,passive,implausible,98,The pixie was mesmerized by the ogre.
A2JRF141BH3W3Y,18,7,AAN,passive,implausible,178,The ecologist was warned by the cigar-maker.
A2JRF141BH3W3Y,19,5,AAR,passive,plausible1,222,The instrumentalist was adored by the prima donna.
A2JRF141BH3W3Y,20,7,AAN,active,implausible,130,The relative surprised the prodigy.
A2JRF141BH3W3Y,21,7,AAR,active,plausible1,382,The mercenary hailed the warlord.
A2JRF141BH3W3Y,22,7,AAN,active,plausible,108,The EMT resuscitated the youngster.
A2JRF141BH3W3Y,23,5,AAR,passive,plausible0,216,The rancher was insulted by the cartographer.
A2JRF141BH3W3Y,24,7,AI,active,plausible,80,The activist prejudiced the vote.
A2JRF141BH3W3Y,25,1,AI,active,implausible,298,The prize received the cellist.
A2JRF141BH3W3Y,26,1,AI,passive,implausible,280,The boyfriend was basted by the turkey.
A2JRF141BH3W3Y,27,7,AI,passive,plausible,10,The liquor was supplied by the supervisor.
A2JRF141BH3W3Y,28,5,AAN,passive,plausible,122,The attacker was located by the sleuth.
A2JRF141BH3W3Y,29,2,AI,passive,implausible,322,The manicurist was rescheduled by the appointment.
A2JRF141BH3W3Y,30,7,AI,active,plausible,314,The deckhand unlocked the door.
A2JRF141BH3W3Y,31,1,AI,passive,implausible,88,The star was autographed by the picture.
A2JRF141BH3W3Y,32,7,AAN,active,plausible,136,The singer disappointed the enthusiast.
A2JRF141BH3W3Y,33,7,AAN,passive,plausible,356,The quack was discredited by the cardiologist.
A2JRF141BH3W3Y,35,6,AI,passive,plausible,68,The brochure was skimmed by the woodworker.
A2JRF141BH3W3Y,36,1,AI,passive,implausible,62,The lady was cooked by the supper.
A2JRF141BH3W3Y,37,1,AI,active,implausible,70,The grain farmed the townsperson.
A2JRF141BH3W3Y,38,7,AAN,active,plausible,96,The technician rebuked the aide.
A2JRF141BH3W3Y,39,1,AI,active,implausible,52,The medicine swallowed the patient.
A2JRF141BH3W3Y,40,7,AAN,passive,plausible,182,The visitor was bothered by the drunk.
A2JRF141BH3W3Y,41,7,AI,passive,plausible,34,The project was sponsored by the financier.
A2JRF141BH3W3Y,42,7,AAN,active,implausible,346,The noble obeyed the page.
A2JRF141BH3W3Y,44,7,AAN,active,plausible,160,The imitator fooled the investigator.
A2JRF141BH3W3Y,45,7,AAR,passive,plausible0,392,The veteran was saluted by the patriot.
A2JRF141BH3W3Y,46,7,AAN,passive,implausible,354,The union was ousted by the whistle-blower.
A2JRF141BH3W3Y,47,7,AAR,passive,plausible1,276,The peace-lover was mollified by the fanatic.
A2JRF141BH3W3Y,48,7,AAN,passive,plausible,152,The rebel was exiled by the king.
A2JRF141BH3W3Y,49,7,AAR,active,plausible0,244,The translator deceived the courier.
A2JRF141BH3W3Y,50,5,AI,active,plausible,20,The chef sauteed the squid.
A2JRF141BH3W3Y,51,7,AAR,passive,plausible1,190,The historian was approached by the innovator.
A2JRF141BH3W3Y,52,7,AAN,active,plausible,352,The assistant principal expelled the sociopath.
A2JRF141BH3W3Y,53,1,AI,active,implausible,18,The airplane steered the pilot.
A2JRF141BH3W3Y,54,7,AI,active,plausible,6,The call girl wasted the money.
A2JTSH1VPJQ8FR,1,6,AAR,passive,plausible0,237,The donor was introduced by the broker.
A2JTSH1VPJQ8FR,2,4,AAR,active,plausible1,397,The loyalist upset the infantryman.
A2JTSH1VPJQ8FR,3,6,AAR,passive,plausible0,375,The barrister was paid by the photographer.
A2JTSH1VPJQ8FR,4,6,AAR,active,plausible1,265,The taxi-driver repulsed the postal worker.
A2JTSH1VPJQ8FR,5,1,AAN,passive,implausible,353,The channeler was sensed by the ghost.
A2JTSH1VPJQ8FR,6,6,AAR,passive,plausible1,197,The valet was entertained by the envoy.
A2JTSH1VPJQ8FR,7,5,AAN,active,implausible,361,The newsagent promoted the TV station head.
A2JTSH1VPJQ8FR,8,6,AAN,passive,plausible,147,The successor was chosen by the baron.
A2JTSH1VPJQ8FR,9,6,AAR,active,plausible0,207,The actuary assuaged the creditor.
A2JTSH1VPJQ8FR,10,7,AAN,active,plausible,343,The personal trainer weighed the Olympian.
A2JTSH1VPJQ8FR,11,1,AAN,active,implausible,173,The gold medalist praised the judge.
A2JTSH1VPJQ8FR,12,1,AI,active,implausible,87,The photograph signed the celebrity.
A2JTSH1VPJQ8FR,13,6,AAN,active,plausible,105,The admirer badgered the director.
A2JTSH1VPJQ8FR,14,7,AI,active,plausible,15,The handyman repaired the faucet.
A2JTSH1VPJQ8FR,15,6,AAR,passive,plausible1,407,The cinematographer was favored by the movie star.
A2JTSH1VPJQ8FR,16,7,AAN,passive,plausible,357,The ruffian was released by the bailiff.
A2JTSH1VPJQ8FR,17,6,AAR,passive,plausible1,259,The accuser was confronted by the vandal.
A2JTSH1VPJQ8FR,18,7,AI,passive,plausible,49,The wash basin was cleaned by the domestic.
A2JTSH1VPJQ8FR,19,1,AI,passive,implausible,47,The contractor were laundered by the trousers.
A2JTSH1VPJQ8FR,20,1,AI,active,implausible,31,The word mispronounced the announcer.
A2JTSH1VPJQ8FR,22,7,AAN,active,plausible,155,The robber burgled the industrialist.
A2JTSH1VPJQ8FR,23,6,AAN,passive,implausible,125,The biker was defied by the trainer.
A2JTSH1VPJQ8FR,24,7,AAR,passive,plausible0,185,The churchgoer was hugged by the preacher.
A2JTSH1VPJQ8FR,25,6,AAR,active,plausible0,415,The plumber devastated the foreman.
A2JTSH1VPJQ8FR,26,5,AI,passive,plausible,23,The victory was guaranteed by the skipper.
A2JTSH1VPJQ8FR,27,1,AAN,passive,implausible,329,The exorcist was vanquished by the spirit.
A2JTSH1VPJQ8FR,28,7,AI,passive,plausible,63,The dinner was prepared by the woman.
A2JTSH1VPJQ8FR,29,7,AI,active,plausible,321,The crackhead smoked the pipe.
A2JTSH1VPJQ8FR,30,7,AI,active,plausible,73,The advisor edited the paper.
A2JTSH1VPJQ8FR,31,7,AAR,active,plausible0,263,The protestor quoted the leader.
A2JTSH1VPJQ8FR,32,7,AAN,passive,implausible,161,The impersonator was conned by the inspector.
A2JTSH1VPJQ8FR,33,1,AI,passive,implausible,59,The man was drunk by the soda.
A2JTSH1VPJQ8FR,34,6,AAN,active,plausible,177,The environmentalist cautioned the tobacconist.
A2JTSH1VPJQ8FR,35,6,AAR,passive,plausible0,399,The retailer was harassed by the claims adjuster.
A2JTSH1VPJQ8FR,36,1,AAN,active,implausible,153,The insurgent banished the monarch.
A2JTSH1VPJQ8FR,37,1,AAN,passive,plausible,163,The shopkeeper was unnerved by the pyromaniac.
A2JTSH1VPJQ8FR,38,7,AI,active,plausible,293,The counselor emphasized the rules.
A2JTSH1VPJQ8FR,39,1,AAN,active,implausible,341,The cadet supervised the colonel.
A2JTSH1VPJQ8FR,40,6,AAN,passive,plausible,331,The pop star was stalked by the paparazzi.
A2JTSH1VPJQ8FR,41,7,AAR,active,plausible0,383,The neighbor snubbed the newcomer.
A2JTSH1VPJQ8FR,42,6,AI,passive,plausible,309,The gun was loaded by the minuteman.
A2JTSH1VPJQ8FR,43,6,AAR,passive,plausible1,379,The fashionista was humiliated by the model.
A2JTSH1VPJQ8FR,44,7,AI,active,plausible,57,The carnivore ate the steak.
A2JTSH1VPJQ8FR,45,1,AI,passive,implausible,81,The stewardess was pulled by the suitcase.
A2JTSH1VPJQ8FR,46,7,AAR,active,plausible1,221,The diva admired the musician.
A2JTSH1VPJQ8FR,47,1,AI,passive,implausible,21,The cook was grilled by the octopus.
A2JTSH1VPJQ8FR,48,5,AI,passive,plausible,85,The estate was inspected by the sheriff.
A2JTSH1VPJQ8FR,49,1,AI,active,implausible,285,The button pressed the attendant.
A2JTSH1VPJQ8FR,50,1,AI,active,implausible,53,The stash hid the hoarder.
A2JTSH1VPJQ8FR,52,1,AI,passive,implausible,301,The bookworm was recited by the poem.
A2JTSH1VPJQ8FR,53,1,AAR,active,plausible1,183,The athlete vexed the commentator.
A2JTSH1VPJQ8FR,54,1,AI,active,implausible,7,The beverage requested the adventurer.
A2K3HEVVEWLUS4,1,6,AAN,passive,implausible,364,The police chief was rewarded by the firefighter.
A2K3HEVVEWLUS4,2,5,AAN,active,implausible,170,The specialist hired the entrepreneur.
A2K3HEVVEWLUS4,3,6,AAN,passive,plausible,368,The gunsmith was terrorized by the warmonger.
A2K3HEVVEWLUS4,4,5,AAN,passive,implausible,176,The deceiver was imitated by the conqueror.
A2K3HEVVEWLUS4,5,6,AI,passive,plausible,54,The stockpile was concealed by the packrat.
A2K3HEVVEWLUS4,6,5,AAN,active,implausible,340,The plagiarist admonished the librarian.
A2K3HEVVEWLUS4,7,6,AI,passive,plausible,26,The flag was hoisted by the serviceman.
A2K3HEVVEWLUS4,8,5,AI,active,plausible,74,The accountant made the chart.
A2K3HEVVEWLUS4,9,7,AI,active,plausible,42,The doctor closed the school.
A2K3HEVVEWLUS4,10,6,AI,active,plausible,12,The troublemaker crashed the car.
A2K3HEVVEWLUS4,11,5,AI,passive,plausible,78,The corporation was governed by the mogul.
A2K3HEVVEWLUS4,12,5,AI,passive,implausible,32,The author was finished by the novel.
A2K3HEVVEWLUS4,14,5,AI,active,plausible,318,The cryptographer sent the letter.
A2K3HEVVEWLUS4,15,5,AAR,active,plausible0,256,The intruder sighted the watchman.
A2K3HEVVEWLUS4,16,6,AAR,active,plausible1,388,The statistician shamed the pollster.
A2K3HEVVEWLUS4,17,6,AAR,passive,plausible0,224,The champion was greeted by the commander.
A2K3HEVVEWLUS4,18,5,AAN,active,plausible,172,The hijacker terrified the president's wife.
