Item,Plausibility,Voice,n,m,stdev,se,upper,lower
211,plausible1,passive,17,6.176470588235294,0.8828430011649196,0.21412087909648583,6.596147511264407,5.756793665206182
212,plausible0,active,17,6.176470588235294,1.5506165756581742,0.3760797603689536,6.913586918558443,5.439354257912146
212,plausible0,passive,18,6.5,0.7859052479933758,0.18523964340873714,6.863069701081125,6.136930298918875
212,plausible1,active,14,5.714285714285714,1.3259870882635918,0.354384955969167,6.408880227985282,5.019691200586147
212,plausible1,passive,15,6.466666666666667,0.7432233529572065,0.19189944456771318,6.842789578019385,6.0905437553139485
213,plausible0,active,22,6.181818181818182,1.2960145368218983,0.2763112276577134,6.7233881880273,5.640248175609063
213,plausible0,passive,16,5.3125,1.9568256607747831,0.4892064151936958,6.271344573779643,4.353655426220357
213,plausible1,active,17,6.470588235294118,1.0675700831106785,0.25892377737733835,6.978078838953701,5.963097631634534
213,plausible1,passive,16,5,1.6733200530681511,0.4183300132670378,5.819926826003394,4.180073173996606
214,plausible0,active,14,6.642857142857143,0.744946343668492,0.19909528496696088,7.033083901392387,6.2526303843218995
214,plausible0,passive,14,6.428571428571429,0.9376144618769908,0.25058800551629407,6.919723919383365,5.937418937759492
214,plausible1,active,11,5.818181818181818,1.2504544628399563,0.37702620642414036,6.557153182773133,5.079210453590504
214,plausible1,passive,18,5.722222222222222,1.274434386908933,0.3003870657202089,6.3109808710338315,5.133463573410613
215,plausible0,active,19,5.368421052631579,1.862212731486374,0.4272209004170498,6.205774017448997,4.531068087814161
215,plausible0,passive,13,5,1.7795130420052185,0.49354811679282456,5.9673543089139365,4.0326456910860635
215,plausible1,active,14,4.857142857142857,2.0326997151247235,0.5432618502992649,5.921936083729416,3.7923496305562976
215,plausible1,passive,17,5.588235294117647,1.4602578338007541,0.35416454643506756,6.282397805130379,4.894072783104915
216,plausible0,active,15,5.933333333333334,1.5796322658258457,0.40785929724502584,6.732737555933584,5.133929110733083
216,plausible0,passive,14,4.285714285714286,1.977899874131123,0.5286159767387117,5.321801600122161,3.2496269713064105
216,plausible1,active,17,5.529411764705882,2.182820625326997,0.5294117647058824,6.567058823529411,4.491764705882353
216,plausible1,passive,18,5.277777777777778,2.1640255395784296,0.5100657112322617,6.277506571793011,4.278048983762544
217,plausible0,active,17,6.176470588235294,1.2366938848016846,0.2999423243289873,6.764357543920109,5.588583632550479
217,plausible0,passive,14,6,1.4142135623730951,0.37796447300922725,6.740810367098085,5.259189632901915
217,plausible1,active,18,5.888888888888889,1.604731565930206,0.37823885741778535,6.630237049427748,5.14754072835003
217,plausible1,passive,13,6.6923076923076925,0.4803844614152614,0.13323467750529827,6.953447660218077,6.431167724397308
218,plausible0,active,18,5.944444444444445,1.3048426644944466,0.3075543654818488,6.547251000788869,5.341637888100021
218,plausible0,passive,11,5.545454545454546,1.694912172570388,0.5110352480929162,6.547083631716662,4.54382545919243
218,plausible1,active,14,5.785714285714286,1.625686668105863,0.4344830378784442,6.637301039956037,4.934127531472535
218,plausible1,passive,14,6.285714285714286,1.1387288073563857,0.30433807525552153,6.882216913215108,5.6892116582134635
219,plausible0,active,16,5.0625,1.7689450716929191,0.4422362679232298,5.92928308512953,4.19571691487047
219,plausible0,passive,17,5.705882352941177,1.6868871436151613,0.40913022774245755,6.507777599316394,4.9039871065659595
219,plausible1,active,23,5.304347826086956,1.2223220304997613,0.25487176197871164,5.803896479565231,4.804799172608681
219,plausible1,passive,16,5.25,2.206052281036573,0.5515130702591432,6.33096561770792,4.16903438229208
220,plausible0,active,14,5.928571428571429,1.2066664642907567,0.32249517782042175,6.560661977099455,5.2964808800434025
220,plausible0,passive,14,6,1.3587324409735149,0.36313651960128146,6.711747578418512,5.288252421581488
220,plausible1,active,17,6.176470588235294,0.8828430011649196,0.21412087909648583,6.596147511264407,5.756793665206182
220,plausible1,passive,11,5.909090909090909,0.9438798074485389,0.2845904698636096,6.466888230023584,5.351293588158234
221,plausible0,active,15,6.4,0.828078671210825,0.21380899352993948,6.819065627318682,5.980934372681319
221,plausible0,passive,16,6.625,0.6191391873668903,0.15478479684172258,6.928378201809776,6.321621798190224
221,plausible1,active,17,6,1.7677669529663689,0.4287464628562721,6.840343067198293,5.159656932801707
221,plausible1,passive,14,6,1.5191090506254998,0.40599897147057507,6.795757984082327,5.204242015917673
222,plausible0,active,18,5.777777777777778,1.437135858965388,0.3387361704535932,6.441700671866821,5.1138548836887345
222,plausible0,passive,17,5.647058823529412,1.902011319320558,0.4613055041575918,6.551217611678292,4.742900035380532
222,plausible1,active,15,5.666666666666667,1.9518001458970664,0.5039526306789697,6.654413822797448,4.678919510535886
222,plausible1,passive,14,5.5,1.7431183374807169,0.4658679716754169,6.4131012244838175,4.5868987755161825
223,plausible0,active,16,7,0,0,7,7
223,plausible0,passive,23,7,0,0,7,7
223,plausible1,active,16,4.875,1.746424919657298,0.4366062299143245,5.730748210632076,4.019251789367924
223,plausible1,passive,17,6.117647058823529,1.536324873731809,0.37261351350940963,6.8479695453019716,5.387324572345086
224,plausible0,active,11,6.2727272727272725,1.6787441193290353,0.5061603966209111,7.264801650104258,5.280652895350287
224,plausible0,passive,18,6.222222222222222,0.8782037520219095,0.20699460943938716,6.627931656723421,5.816512787721024
224,plausible1,active,14,6.071428571428571,1.4917354742965407,0.3986830754653129,6.852847399340584,5.290009743516558
224,plausible1,passive,14,5.857142857142857,1.292412345317728,0.34541172847256507,6.534149844949084,5.180135869336629
225,plausible0,active,18,5.333333333333333,1.7149858514250884,0.40422604172722165,6.125616375118687,4.541050291547979
225,plausible0,passive,16,4.6875,1.9906029237394383,0.49765073093485956,5.662895432632324,3.712104567367675
225,plausible1,active,19,5.315789473684211,2.001461454341895,0.4591667483614877,6.2157563004727265,4.415822646895695
225,plausible1,passive,15,5.466666666666667,1.8073922282301278,0.4666666666666666,6.381333333333333,4.5520000000000005
226,plausible0,active,13,4.923076923076923,1.8009968749527978,0.4995066599686707,5.902109976615518,3.9440438695383286
226,plausible0,passive,14,5.285714285714286,1.8985245861972935,0.5074020387083603,6.280222281582672,4.291206289845899
226,plausible1,active,20,5.3,1.5252264715358452,0.3410510071436298,5.968459974001514,4.631540025998485
226,plausible1,passive,14,5.285714285714286,1.6837947722821909,0.45001308196578615,6.167739926367227,4.403688645061345
227,plausible0,active,17,6.470588235294118,1.007326105267277,0.24431246655641398,6.949440669744689,5.991735800843546
227,plausible0,passive,16,5.5625,1.5041608956491324,0.3760402239122831,6.299538838868075,4.825461161131925
227,plausible1,active,16,6.3125,1.352466881911223,0.3381167204778058,6.975208772136499,5.649791227863501
227,plausible1,passive,23,6.391304347826087,0.7827184815397382,0.16320808554990182,6.7111921955038945,6.071416500148279
228,plausible0,active,14,6.785714285714286,0.5789342235218394,0.1547266795640519,7.0889785776598275,6.482449993768744
228,plausible0,passive,14,6.357142857142857,1.15072838853303,0.3075450982232204,6.959931249660369,5.754354464625345
228,plausible1,active,11,6,1.0954451150103321,0.3302891295379082,6.6473666938943,5.3526333061057
228,plausible1,passive,18,6.333333333333333,1.0846522890932808,0.2556549962824568,6.834417126046948,5.832249540619718
229,plausible0,active,23,5.695652173913044,1.5206094056091055,0.3170689792202594,6.3171073731847525,5.074196974641335
229,plausible0,passive,16,5.5,1.5491933384829668,0.3872983346207417,6.259104735856654,4.740895264143346
229,plausible1,active,17,5.823529411764706,1.8786728732554485,0.45564509955381377,6.716593806890181,4.93046501663923
229,plausible1,passive,16,5.5,1.505545305418162,0.3763863263545405,6.2377171996549,4.7622828003451
230,plausible0,active,16,5.375,1.857417562100671,0.46435439052516775,6.285134605429329,4.464865394570671
230,plausible0,passive,17,6.235294117647059,0.9701425001453319,0.23529411764705882,6.696470588235294,5.774117647058824
230,plausible1,active,12,5.833333333333333,1.80067327475704,0.519809599951771,6.852160149238804,4.814506517427862
230,plausible1,passive,17,6.411764705882353,1.0641207361838554,0.25808718786447415,6.9176155940967226,5.905913817667984
231,plausible0,active,16,6.125,1.6278820596099706,0.40697051490249264,6.922662209208886,5.327337790791114
231,plausible0,passive,17,6.9411764705882355,0.24253562503633297,0.058823529411764705,7.056470588235294,6.825882352941177
231,plausible1,active,23,5.695652173913044,1.9408241597250206,0.4046898124528772,6.4888442063206835,4.902460141505404
231,plausible1,passive,16,5.5,2.160246899469287,0.5400617248673217,6.55852098073995,4.44147901926005
232,plausible0,active,17,6,1.541103500742244,0.37377250079820096,6.732594101564474,5.267405898435526
232,plausible0,passive,13,6.461538461538462,0.9674179220468452,0.2683134555955942,6.987432834505826,5.935644088571097
232,plausible1,active,16,6,1.5491933384829668,0.3872983346207417,6.759104735856654,5.240895264143346
232,plausible1,passive,17,5.352941176470588,1.9345922202943775,0.46920753333952403,6.272587941816055,4.433294411125121
233,plausible0,active,13,4.538461538461538,2.221687969967303,0.616185376446047,5.74618487629579,3.3307382006272865
233,plausible0,passive,19,5.684210526315789,1.634782743939708,0.3750448829198587,6.419298496838713,4.949122555792866
233,plausible1,active,17,5.294117647058823,1.5718104959867516,0.3812200410828153,6.041308927581142,4.546926366536505
233,plausible1,passive,14,5.428571428571429,1.7851647506079618,0.4771053482657672,6.363697911172332,4.493444945970525
234,plausible0,active,14,4,2.2188007849009166,0.5929994533288809,5.162278928524607,2.8377210714753933
234,plausible0,passive,20,4.65,2.0332758116683998,0.45465429318966016,5.541122414651734,3.7588775853482663
234,plausible1,active,13,5.3076923076923075,1.1821319289469756,0.327864406475498,5.950306544384284,4.665078071000331
234,plausible1,passive,14,5.357142857142857,1.5984195491000024,0.42719559378956407,6.194446220970402,4.519839493315311
235,plausible0,active,16,5.1875,1.796988221070652,0.449247055267663,6.068024228324619,4.306975771675381
235,plausible0,passive,18,5.055555555555555,1.5893847208431549,0.3746215713408276,5.789813835383577,4.321297275727534
235,plausible1,active,18,6.111111111111111,1.367216532138064,0.3222560270750602,6.742732924178228,5.479489298043993
235,plausible1,passive,16,6,1.3662601021279464,0.3415650255319866,6.669467450042694,5.330532549957306
236,plausible0,active,14,4.571428571428571,1.9499225118444583,0.521138712148544,5.592860447239717,3.549996695617425
236,plausible0,passive,13,4.846153846153846,2.0754980866510833,0.5756395979652218,5.974407458165681,3.717900234142011
236,plausible1,active,14,6,1.3008872711759818,0.3476767476825577,6.681446425457813,5.318553574542187
236,plausible1,passive,20,5.3,1.8093325317714033,0.40457905349426554,6.09297494484876,4.50702505515124
237,plausible0,active,14,6,1.7541160386140584,0.4688072309384954,6.918862172639451,5.081137827360549
237,plausible0,passive,17,5.823529411764706,1.3800042625680118,0.3347001963747365,6.4795417966591895,5.167517026870222
237,plausible1,active,15,5.333333333333333,1.7994708216848747,0.4646213682914464,6.243991215184568,4.422675451482098
237,plausible1,passive,16,5.375,1.9621416870348585,0.4905354217587146,6.33644942664708,4.41355057335292
238,plausible0,active,17,5.823529411764706,1.667156790678634,0.40434491426080943,6.616045443715892,5.031013379813519
238,plausible0,passive,16,5.4375,1.9653244007033546,0.49133110017583864,6.400508956344644,4.474491043655356
238,plausible1,active,17,4.823529411764706,1.5904124511289146,0.38573167790011764,5.579563500448936,4.067495323080475
238,plausible1,passive,13,5.769230769230769,1.4806443503784736,0.4106568558473581,6.574118206691591,4.964343331769947
239,plausible0,active,14,5.214285714285714,1.847183778644646,0.4936806307210529,6.181899750498978,4.246671678072451
239,plausible0,passive,17,4.9411764705882355,1.8190171877724972,0.4411764705882353,5.805882352941176,4.076470588235295
239,plausible1,active,13,6.076923076923077,0.9540735874430285,0.2646124030839781,6.595563386967674,5.558282766878479
239,plausible1,passive,18,5.833333333333333,1.823054966742557,0.4296981764864927,6.675541759246859,4.991124907419807
240,plausible0,active,18,5.722222222222222,1.5264551613058028,0.35978893191217953,6.427408528770094,5.0170359156743505
240,plausible0,passive,11,4.181818181818182,1.834021909257456,0.5529784118452927,5.265655869034955,3.097980494601408
240,plausible1,active,14,5.642857142857143,1.7368026705655184,0.46418003869215574,6.552650018693768,4.733064267020518
240,plausible1,passive,14,5.214285714285714,1.5281246137553166,0.4084084820691897,6.014766339141326,4.413805089430102
241,plausible0,active,16,5.8125,1.1086778913041726,0.27716947282604315,6.355752166739045,5.269247833260955
241,plausible0,passive,18,6.222222222222222,0.9428090415820634,0.22222222222222224,6.657777777777778,5.786666666666667
241,plausible1,active,16,6.1875,1.42448821218944,0.35612205304736,6.885499223972825,5.489500776027175
241,plausible1,passive,19,5.157894736842105,1.8637822325921867,0.4275809686650505,5.995953435425604,4.3198360382586065
242,plausible0,active,14,4.714285714285714,1.4373357526806554,0.38414413830656124,5.467208225366575,3.9613632032048542
242,plausible0,passive,14,4.428571428571429,2.10180456217566,0.5617308975442662,5.52956398775819,3.3275788693846673
242,plausible1,active,17,4.9411764705882355,1.5600716423971575,0.37837295089025313,5.682787454333131,4.19956548684334
242,plausible1,passive,11,3.3636363636363638,1.5666989036012806,0.4723774929733302,4.289496249864091,2.4377764774086366
243,plausible0,active,19,5.421052631578948,1.804801911989365,0.4140499551300332,6.232590543633813,4.609514719524083
243,plausible0,passive,13,6.461538461538462,0.9674179220468452,0.2683134555955942,6.987432834505826,5.935644088571097
243,plausible1,active,14,5.785714285714286,1.2513728724621074,0.3344434679897407,6.441223482974177,5.130205088454394
243,plausible1,passive,17,6.176470588235294,1.0145993123917847,0.24607647839237515,6.65878048588435,5.694160690586239
244,plausible0,active,14,5.214285714285714,1.9681530361296535,0.5260110247097198,6.245267322716765,4.183304105854663
244,plausible0,passive,15,6.066666666666666,1.6676187756655838,0.4305773163983739,6.910598206807479,5.222735126525854
244,plausible1,active,18,5.666666666666667,1.7149858514250884,0.40422604172722165,6.458949708452021,4.874383624881313
244,plausible1,passive,17,5.352941176470588,1.8688625039910052,0.45326573551242477,6.24134201807494,4.464540334866236
245,plausible0,active,19,6.315789473684211,1.3764944032233706,0.3157894736842105,6.934736842105263,5.696842105263158
245,plausible0,passive,16,6.8125,0.4031128874149275,0.10077822185373188,7.010025314833315,6.614974685166685
245,plausible1,active,16,6.875,0.3415650255319866,0.08539125638299665,7.042366862510673,6.707633137489327
245,plausible1,passive,18,6.555555555555555,1.1991282236408358,0.2826372328162047,7.109524531875317,6.001586579235794
246,plausible0,active,13,5.461538461538462,1.6641005886756874,0.46153846153846156,6.366153846153846,4.556923076923077
246,plausible0,passive,17,6.294117647058823,1.1048023512348795,0.2679539287983618,6.819307347503613,5.768927946614034
246,plausible1,active,17,6.235294117647059,1.3476559169863187,0.32685457016018926,6.87592907516103,5.594659160133088
246,plausible1,passive,16,5.4375,2.337199178504049,0.5842997946260122,6.582727597466984,4.292272402533016
247,plausible0,active,18,6.222222222222222,1.0032626514091005,0.23647127470752347,6.685705920648968,5.7587385237954765
247,plausible0,passive,16,6.1875,1.3275918047351754,0.33189795118379384,6.838019984320236,5.536980015679764
247,plausible1,active,19,5.578947368421052,1.9239943830388155,0.44139458334768855,6.444080751782522,4.713813985059582
247,plausible1,passive,16,6.0625,1.8062391868188443,0.4515597967047111,6.947557201541233,5.177442798458767
248,plausible0,active,11,6.363636363636363,1.2060453783110545,0.36363636363636365,7.076363636363636,5.65090909090909
248,plausible0,passive,18,6.222222222222222,1.0032626514091005,0.23647127470752347,6.685705920648968,5.7587385237954765
248,plausible1,active,14,6.357142857142857,0.9287827316640651,0.24822762633135206,6.843669004752307,5.870616709533406
248,plausible1,passive,14,6,1.6172150801252798,0.4322189107537832,6.847149065077415,5.152850934922585
249,plausible0,active,17,4.411764705882353,2.5509513796182928,0.6186965872930186,5.62441001697667,3.199119394788037
249,plausible0,passive,14,4.142857142857143,2.4449993820085063,0.6534535713107036,5.423626142626122,2.8620881430881644
249,plausible1,active,19,4.473684210526316,2.195156816788358,0.5036035120844674,5.460747094211872,3.4866213268407598
249,plausible1,passive,13,3.230769230769231,2.681847813040049,0.7438107540697584,4.688638308745958,1.7729001527925043
250,plausible0,active,17,3.5294117647058822,2.896498900802992,0.7025041713233051,4.906319940499561,2.152503588912204
250,plausible0,passive,18,3.5,2.5495097567963922,0.6009252125773316,4.67781341665157,2.3221865833484303
250,plausible1,active,14,2.5,2.2446517632945957,0.5999084179190269,3.6758204991212926,1.3241795008787072
250,plausible1,passive,15,4.133333333333334,2.445598573141631,0.6314508363524105,5.370976972584058,2.895689694082609
251,plausible0,active,15,6.333333333333333,0.8997354108424374,0.2323106841457232,6.78866227425895,5.878004392407716
251,plausible0,passive,23,4.260869565217392,1.7113894223527009,0.3568493626253491,4.9602943159630755,3.5614448144717072
251,plausible1,active,16,5.625,1.2583057392117916,0.3145764348029479,6.241569812213778,5.008430187786222
251,plausible1,passive,17,5.9411764705882355,1.5996323106926056,0.38796782230214466,6.701593402300439,5.180759538876032
252,plausible0,active,14,6.571428571428571,0.7559289460184544,0.20203050891044214,6.967408368893038,6.175448773964105
252,plausible0,passive,14,5.857142857142857,1.3506205330054124,0.3609685210034471,6.564641158309613,5.1496445559761
252,plausible1,active,11,5.909090909090909,1.044465935734187,0.3149183286488868,6.526330833242727,5.291850984939091
252,plausible1,passive,18,6.111111111111111,0.9633818428657449,0.22707127798745375,6.55617081596652,5.6660514062557015
253,plausible0,active,17,5.823529411764706,1.5506165756581742,0.3760797603689536,6.560645742087854,5.086413081441557
253,plausible0,passive,16,5.5,1.6733200530681511,0.4183300132670378,6.319926826003394,4.680073173996606
253,plausible1,active,16,6.625,0.7187952884282609,0.17969882210706523,6.977209691329848,6.272790308670152
253,plausible1,passive,23,6.565217391304348,1.2730095677895725,0.2654408441166927,7.085481445773065,6.04495333683563
254,plausible0,active,20,5.6,1.8180382718454353,0.40652571615426353,6.396790403662356,4.803209596337643
254,plausible0,passive,14,5.285714285714286,1.8985245861972935,0.5074020387083603,6.280222281582672,4.291206289845899
254,plausible1,active,14,6.214285714285714,1.1883130530663677,0.3175900223432621,6.836762158078508,5.591809270492921
254,plausible1,passive,13,6.230769230769231,1.0127393670836666,0.2808833628231621,6.781300621902629,5.680237839635833
255,plausible0,active,23,5.956521739130435,1.4917427535227872,0.31104986617469127,6.566179476832829,5.34686400142804
255,plausible0,passive,16,5.5625,1.998958061924595,0.49973951548114875,6.541989450343052,4.583010549656948
255,plausible1,active,17,6.588235294117647,1.0641207361838554,0.25808718786447415,7.094086182332016,6.0823844059032774
255,plausible1,passive,16,6.25,1.390443574307614,0.3476108935769035,6.931317351410731,5.568682648589269
256,plausible0,active,18,5.833333333333333,1.5048939771136507,0.3547069120612852,6.528558880973452,5.138107785693214
256,plausible0,passive,11,5.7272727272727275,1.1037127426019047,0.33278191304951144,6.37952527684977,5.075020177695685
256,plausible1,active,14,6.785714285714286,0.5789342235218394,0.1547266795640519,7.0889785776598275,6.482449993768744
256,plausible1,passive,14,7,0,0,7,7
257,plausible0,active,16,6.9375,0.25,0.0625,7.06,6.815
257,plausible0,passive,19,6.842105263157895,0.3746343246326776,0.085947008518708,7.010561399854562,6.673649126461227
257,plausible1,active,18,6.277777777777778,1.564516672426553,0.3687601161174094,7.0005476053679,5.5550079501876555
257,plausible1,passive,16,6.75,0.5773502691896257,0.14433756729740643,7.0329016319029165,6.4670983680970835
258,plausible0,active,15,6.4,0.828078671210825,0.21380899352993948,6.819065627318682,5.980934372681319
258,plausible0,passive,14,6.357142857142857,1.15072838853303,0.3075450982232204,6.959931249660369,5.754354464625345
258,plausible1,active,17,6.411764705882353,1.3719886811400708,0.3327561323230812,7.063966725235592,5.759562686529114
258,plausible1,passive,18,6.611111111111111,1.1950332945836273,0.28167204878126134,7.163188326722383,6.059033895499838
259,plausible0,active,16,6.625,0.7187952884282609,0.17969882210706523,6.977209691329848,6.272790308670152
259,plausible0,passive,15,5.8,1.52127765851133,0.3927922024247863,6.569872716752581,5.030127283247419
259,plausible1,active,14,5.285714285714286,1.5406577730392865,0.4117581097845098,6.092760180891925,4.4786683905366464
259,plausible1,passive,17,4.588235294117647,1.9383892646154617,0.47012845185722885,5.509687059757815,3.6667835284774783
260,plausible0,active,14,6,1.5191090506254998,0.40599897147057507,6.795757984082327,5.204242015917673
260,plausible0,passive,14,5.071428571428571,2.26899793925681,0.6064152071425066,6.260002377427885,3.8828547654292582
260,plausible1,active,17,6.176470588235294,1.3339459376998313,0.32352941176470584,6.810588235294118,5.542352941176471
260,plausible1,passive,11,6.545454545454546,0.6875516509523286,0.20730462274529782,6.951771606035329,6.139137484873762
261,plausible0,active,16,5.125,2.3057898140695015,0.5764474535173754,6.2548370088940555,3.9951629911059445
261,plausible0,passive,17,6.529411764705882,1.007326105267277,0.24431246655641398,7.008264199156454,6.050559330255311
261,plausible1,active,23,5.391304347826087,1.827545060625483,0.3810694874792238,6.1382005432853655,4.644408152366808
261,plausible1,passive,16,5.1875,2.2573952541221782,0.5643488135305446,6.293623674519868,4.081376325480132
262,plausible0,active,11,6.2727272727272725,1.2720777563426766,0.3835458747223452,7.024477187183069,5.520977358271476
262,plausible0,passive,18,6.055555555555555,1.5893847208431549,0.3746215713408276,6.789813835383577,5.321297275727534
262,plausible1,active,14,4.857142857142857,1.8752289237539816,0.5011760110325881,5.83944783876673,3.874837875518984
262,plausible1,passive,14,4.642857142857143,2.3074175660629406,0.6166832843165251,5.8515563801175325,3.434157905596754
263,plausible0,active,17,6.529411764705882,1.0675700831106785,0.25892377737733835,7.036902368365466,6.021921161046299
263,plausible0,passive,14,6.714285714285714,0.6112498455021266,0.1633633928276759,7.03447796422796,6.394093464343469
263,plausible1,active,16,5.625,1.8929694486000912,0.4732423621500228,6.5525550298140445,4.6974449701859555
263,plausible1,passive,15,6.466666666666667,0.6399404734221844,0.16523191974188067,6.790521229360753,6.142812103972581
264,plausible0,active,16,3.5,1.9321835661585918,0.48304589153964794,4.44676994741771,2.55323005258229
264,plausible0,passive,17,4,2.207940216581962,0.5355041604715626,5.049588154524263,2.9504118454757373
264,plausible1,active,13,5.076923076923077,1.9348358440936904,0.5366269111911884,6.128711822857806,4.025134330988347
264,plausible1,passive,17,5.9411764705882355,1.477776549215667,0.35841345902805705,6.6436668502832275,5.2386860908932436
265,plausible0,active,15,5.733333333333333,1.5796322658258457,0.40785929724502584,6.5327375559335845,4.933929110733082
265,plausible0,passive,15,6.066666666666666,1.2227992865708155,0.31572541817620525,6.685488486292028,5.447844847041305
265,plausible1,active,17,5.294117647058823,1.8629514849544841,0.4518321028158005,6.179708568577793,4.408526725539854
265,plausible1,passive,14,6.142857142857143,1.3506205330054124,0.3609685210034471,6.8503554440239,5.435358841690387
266,plausible0,active,17,5.529411764705882,1.6627404735414788,0.4032738000235908,6.31982841275212,4.738995116659645
266,plausible0,passive,13,5.6923076923076925,1.7974340685458343,0.49851851526214314,6.6694039822214926,4.7152114023938925
266,plausible1,active,16,5.0625,2.048373338367138,0.5120933345917845,6.066202935799898,4.058797064200102
266,plausible1,passive,17,6,1.224744871391589,0.2970442628930023,6.582206755270285,5.417793244729715
267,plausible0,active,16,6.625,0.6191391873668903,0.15478479684172258,6.928378201809776,6.321621798190224
267,plausible0,passive,18,6.388888888888889,1.0369008625190792,0.244399877101807,6.867912648008431,5.909865129769347
267,plausible1,active,16,6.875,0.3415650255319866,0.08539125638299665,7.042366862510673,6.707633137489327
267,plausible1,passive,19,6.7368421052631575,0.7334928056269078,0.16827479029167436,7.066660694234839,6.407023516291476
268,plausible0,active,13,6.230769230769231,0.9268086959962983,0.25705048276619774,6.734588176990979,5.726950284547483
268,plausible0,passive,14,6.571428571428571,0.7559289460184544,0.20203050891044214,6.967408368893038,6.175448773964105
268,plausible1,active,20,6,1.6858544608470492,0.37696851746252596,6.738858294226551,5.261141705773449
268,plausible1,passive,14,6.857142857142857,0.36313651960128146,0.09705231721239392,7.0473653988791485,6.666920315406565
269,plausible0,active,16,5.5,2.1291625896895083,0.5322906474223771,6.543289668947859,4.456710331052141
269,plausible0,passive,23,5.869565217391305,1.6869646713465998,0.351756449980822,6.5590078593537156,5.180122575428894
269,plausible1,active,16,5.375,2.247220505424423,0.5618051263561058,6.476138047657967,4.273861952342033
269,plausible1,passive,17,4.823529411764706,2.242635004789206,0.5439188826149096,5.8896104216899285,3.7574484018394827
270,plausible0,active,17,6.823529411764706,0.3929526239966879,0.09530501027070383,7.010327231895285,6.636731591634126
270,plausible0,passive,16,6.8125,0.4031128874149275,0.10077822185373188,7.010025314833315,6.614974685166685
270,plausible1,active,17,6.764705882352941,0.5622957145383871,0.13637674258081917,7.032004297811347,6.497407466894535
270,plausible1,passive,13,5.461538461538462,2.0662116951635836,0.5730640163750516,6.584743933633563,4.33833298944336
271,plausible0,active,13,5.769230769230769,1.3008872711759818,0.36080121229411,6.476401145327225,5.062060393134313
271,plausible0,passive,19,5.473684210526316,1.8064212949190015,0.41442146705325317,6.285950285950692,4.66141813510194
271,plausible1,active,17,5.529411764705882,1.5458673560021057,0.37492790541123416,6.264270459311901,4.794553070099863
271,plausible1,passive,14,4.642857142857143,2.169974932756415,0.5799501954473091,5.779559525933869,3.5061547597804177
272,plausible0,active,14,4.571428571428571,2.138089935299395,0.5714285714285715,5.691428571428571,3.451428571428571
272,plausible0,passive,20,4,1.9735087641318605,0.4412899750790439,4.864928351154926,3.135071648845074
272,plausible1,active,13,4,1.8257418583505538,0.5063696835418333,4.992484579741993,3.0075154202580068
272,plausible1,passive,14,5.071428571428571,1.8590438284354558,0.4968503623572879,6.045255281648855,4.097601861208287
273,plausible0,active,19,5.7894736842105265,1.7819760370137496,0.40881334027126465,6.590747831142205,4.988199537278848
273,plausible0,passive,16,6.0625,1.3400870618483463,0.33502176546208656,6.71914266030569,5.40585733969431
273,plausible1,active,16,5.75,1,0.25,6.24,5.26
273,plausible1,passive,18,6.277777777777778,0.8947924869885988,0.21090461176813796,6.6911508168433285,5.864404738712227
274,plausible0,active,14,4.5,1.786703022974913,0.47751646884895815,5.435932278943958,3.564067721056042
274,plausible0,passive,13,5.3076923076923075,1.5483655567842813,0.4294393390883135,6.149393412305402,4.465991203079213
274,plausible1,active,14,4.571428571428571,2.3766261061327354,0.6351800446865242,5.816381459014159,3.3264756838429834
274,plausible1,passive,20,5.45,1.6693837501494848,0.37328555458677726,6.181639686990083,4.718360313009917
275,plausible0,active,17,6.0588235294117645,1.1440382552221602,0.27747003329578246,6.602664794671498,5.514982264152031
275,plausible0,passive,16,4.4375,1.8962682651284688,0.4740670662821172,5.36667144991295,3.5083285500870502
275,plausible1,active,15,4.266666666666667,1.98086080374405,0.5114560602703829,5.269120544796618,3.264212788536716
275,plausible1,passive,23,4.391304347826087,1.9006967725925863,0.39632267383731623,5.168096788547227,3.614511907104947
276,plausible0,active,17,5.470588235294118,1.8747548859392102,0.4546948480511855,6.361790137474442,4.579386333113794
276,plausible0,passive,17,5.705882352941177,1.7945997423643294,0.43525437020437474,6.558980918541751,4.852783787340602
276,plausible1,active,15,4.866666666666666,1.8464895909600492,0.47676156231557437,5.801119328805192,3.9322140045281406
276,plausible1,passive,14,4.071428571428571,2.585887311313698,0.6911074542672789,5.425999181792438,2.7168579610647043
277,plausible0,active,23,5.391304347826087,1.9006967725925863,0.39632267383731623,6.168096788547227,4.614511907104947
277,plausible0,passive,16,6.6875,1.0144785195688801,0.25361962989222003,7.184594474588751,6.190405525411249
277,plausible1,active,17,6.9411764705882355,0.24253562503633297,0.058823529411764705,7.056470588235294,6.825882352941177
277,plausible1,passive,16,6.125,1.02469507659596,0.25617376914899,6.62710058753202,5.62289941246798
278,plausible0,active,14,5.571428571428571,1.650840611711114,0.44120571208537873,6.436191767115913,4.706665375741229
278,plausible0,passive,14,6.5,0.7595545253127499,0.20299948573528753,6.897878992041163,6.102121007958837
278,plausible1,active,11,6.818181818181818,0.6030226891555273,0.18181818181818182,7.174545454545455,6.461818181818182
278,plausible1,passive,18,6.111111111111111,1.278274981412284,0.3012923025259114,6.701644024061897,5.520578198160324
