"ItemNum","Sentence","Plausibility","Voice","SynonymPair","NumSyn"
240,"The psychiatrist applauded the provost.","Plausible","active",120,"Version2"
240,"The provost applauded the psychiatrist.","Implausible","active",120,"Version2"
240,"The provost was applauded by the psychiatrist.","Plausible","passive",120,"Version2"
240,"The psychiatrist was applauded by the provost.","Implausible","passive",120,"Version2"
241,"The refugee provoked the homeless person.","Plausible","active",121,"Version1"
241,"The homeless person provoked the refugee.","Implausible","active",121,"Version1"
241,"The homeless person was provoked by the refugee.","Plausible","passive",121,"Version1"
241,"The refugee was provoked by the homeless person.","Implausible","passive",121,"Version1"
242,"The asylum seeker goaded the vagrant.","Plausible","active",121,"Version2"
242,"The vagrant goaded the asylum seeker.","Implausible","active",121,"Version2"
242,"The vagrant was goaded by the asylum seeker.","Plausible","passive",121,"Version2"
242,"The asylum seeker was goaded by the vagrant.","Implausible","passive",121,"Version2"
243,"The interpreter swindled the messenger.","Plausible","active",122,"Version1"
243,"The messenger swindled the interpreter.","Implausible","active",122,"Version1"
243,"The messenger was swindled by the interpreter.","Plausible","passive",122,"Version1"
243,"The interpreter was swindled by the messenger.","Implausible","passive",122,"Version1"
244,"The translator deceived the courier.","Plausible","active",122,"Version2"
244,"The courier deceived the translator.","Implausible","active",122,"Version2"
244,"The courier was deceived by the translator.","Plausible","passive",122,"Version2"
244,"The translator was deceived by the courier.","Implausible","passive",122,"Version2"
245,"The gangster hated the governor.","Plausible","active",123,"Version1"
245,"The governor hated the gangster.","Implausible","active",123,"Version1"
245,"The governor was hated by the gangster.","Plausible","passive",123,"Version1"
245,"The gangster was hated by the governor.","Implausible","passive",123,"Version1"
246,"The hoodlum abhorred the chancellor.","Plausible","active",123,"Version2"
246,"The chancellor abhorred the hoodlum.","Implausible","active",123,"Version2"
246,"The chancellor was abhorred by the hoodlum.","Plausible","passive",123,"Version2"
246,"The hoodlum was abhorred by the chancellor.","Implausible","passive",123,"Version2"
247,"The planner convinced the customer.","Plausible","active",124,"Version1"
247,"The customer convinced the planner.","Implausible","active",124,"Version1"
247,"The customer was convinced by the planner.","Plausible","passive",124,"Version1"
247,"The planner was convinced by the customer.","Implausible","passive",124,"Version1"
248,"The organizer persuaded the buyer.","Plausible","active",124,"Version2"
248,"The buyer persuaded the organizer.","Implausible","active",124,"Version2"
248,"The buyer was persuaded by the organizer.","Plausible","passive",124,"Version2"
248,"The organizer was persuaded by the buyer.","Implausible","passive",124,"Version2"
249,"The wizard protected the gnome.","Plausible","active",125,"Version1"
249,"The gnome protected the wizard.","Implausible","active",125,"Version1"
249,"The gnome was protected by the wizard.","Plausible","passive",125,"Version1"
249,"The wizard was protected by the gnome.","Implausible","passive",125,"Version1"
250,"The sorcerer defended the dwarf.","Plausible","active",125,"Version2"
250,"The dwarf defended the sorcerer.","Implausible","active",125,"Version2"
250,"The dwarf was defended by the sorcerer.","Plausible","passive",125,"Version2"
250,"The sorcerer was defended by the dwarf.","Implausible","passive",125,"Version2"
253,"The student befuddled the professor.","Plausible","active",127,"Version1"
253,"The professor befuddled the student.","Implausible","active",127,"Version1"
253,"The professor was befuddled by the student.","Plausible","passive",127,"Version1"
253,"The student was befuddled by the professor.","Implausible","passive",127,"Version1"
254,"The scholar confused the lecturer.","Plausible","active",127,"Version2"
254,"The lecturer confused the scholar.","Implausible","active",127,"Version2"
254,"The lecturer was confused by the scholar.","Plausible","passive",127,"Version2"
254,"The scholar was confused by the lecturer.","Implausible","passive",127,"Version2"
255,"The invader spotted the sentry.","Plausible","active",128,"Version1"
255,"The sentry spotted the invader.","Implausible","active",128,"Version1"
255,"The sentry was spotted by the invader.","Plausible","passive",128,"Version1"
255,"The invader was spotted by the sentry.","Implausible","passive",128,"Version1"
256,"The intruder sighted the watchman.","Plausible","active",128,"Version2"
256,"The watchman sighted the intruder.","Implausible","active",128,"Version2"
256,"The watchman was sighted by the intruder.","Plausible","passive",128,"Version2"
256,"The intruder was sighted by the watchman.","Implausible","passive",128,"Version2"
257,"The supplier reimbursed the merchant.","Plausible","active",129,"Version1"
257,"The merchant reimbursed the supplier.","Implausible","active",129,"Version1"
257,"The merchant was reimbursed by the supplier.","Plausible","passive",129,"Version1"
257,"The supplier was reimbursed by the merchant.","Implausible","passive",129,"Version1"
258,"The wholesaler compensated the trader.","Plausible","active",129,"Version2"
258,"The trader compensated the wholesaler.","Implausible","active",129,"Version2"
258,"The trader was compensated by the wholesaler.","Plausible","passive",129,"Version2"
258,"The wholesaler was compensated by the trader.","Implausible","passive",129,"Version2"
259,"The accuser confronted the vandal.","Plausible","active",130,"Version1"
259,"The vandal confronted the accuser.","Implausible","active",130,"Version1"
259,"The vandal was confronted by the accuser.","Plausible","passive",130,"Version1"
259,"The accuser was confronted by the vandal.","Implausible","passive",130,"Version1"
260,"The plaintiff accosted the thug.","Plausible","active",130,"Version2"
260,"The thug accosted the plaintiff.","Implausible","active",130,"Version2"
260,"The thug was accosted by the plaintiff.","Plausible","passive",130,"Version2"
260,"The plaintiff was accosted by the thug.","Implausible","passive",130,"Version2"
261,"The trickster bemused the idiot.","Plausible","active",131,"Version1"
261,"The idiot bemused the trickster.","Implausible","active",131,"Version1"
261,"The idiot was bemused by the trickster.","Plausible","passive",131,"Version1"
261,"The trickster was bemused by the idiot.","Implausible","passive",131,"Version1"
262,"The swindler puzzled the fool.","Plausible","active",131,"Version2"
262,"The fool puzzled the swindler.","Implausible","active",131,"Version2"
262,"The fool was puzzled by the swindler.","Plausible","passive",131,"Version2"
262,"The swindler was puzzled by the fool.","Implausible","passive",131,"Version2"
263,"The protestor quoted the leader.","Plausible","active",132,"Version1"
263,"The leader quoted the protestor.","Implausible","active",132,"Version1"
263,"The leader was quoted by the protestor.","Plausible","passive",132,"Version1"
263,"The protestor was quoted by the leader.","Implausible","passive",132,"Version1"
264,"The striker cited the chief.","Plausible","active",132,"Version2"
264,"The chief cited the striker.","Implausible","active",132,"Version2"
264,"The chief was cited by the striker.","Plausible","passive",132,"Version2"
264,"The striker was cited by the chief.","Implausible","passive",132,"Version2"
265,"The postal worker repulsed the taxi-driver.","Plausible","active",133,"Version1"
265,"The taxi-driver repulsed the postal worker.","Implausible","active",133,"Version1"
265,"The taxi-driver was repulsed by the postal worker.","Plausible","passive",133,"Version1"
265,"The postal worker was repulsed by the taxi-driver.","Implausible","passive",133,"Version1"
266,"The letter carrier disgusted the cabbie.","Plausible","active",133,"Version2"
266,"The cabbie disgusted the letter carrier.","Implausible","active",133,"Version2"
266,"The cabbie was disgusted by the letter carrier.","Plausible","passive",133,"Version2"
266,"The letter carrier was disgusted by the cabbie.","Implausible","passive",133,"Version2"
267,"The competitor agitated the rival.","Plausible","active",134,"Version1"
267,"The rival agitated the competitor.","Implausible","active",134,"Version1"
267,"The rival was agitated by the competitor.","Plausible","passive",134,"Version1"
267,"The competitor was agitated by the rival.","Implausible","passive",134,"Version1"
268,"The contender flustered the opponent.","Plausible","active",134,"Version2"
268,"The opponent flustered the contender.","Implausible","active",134,"Version2"
268,"The opponent was flustered by the contender.","Plausible","passive",134,"Version2"
268,"The contender was flustered by the opponent.","Implausible","passive",134,"Version2"
273,"The botanist respected the partner.","Plausible","active",137,"Version1"
273,"The partner respected the botanist.","Implausible","active",137,"Version1"
273,"The partner was respected by the botanist.","Plausible","passive",137,"Version1"
273,"The botanist was respected by the partner.","Implausible","passive",137,"Version1"
274,"The flora specialist esteemed the collaborator.","Plausible","active",137,"Version2"
274,"The collaborator esteemed the flora specialist.","Implausible","active",137,"Version2"
274,"The collaborator was esteemed by the flora specialist.","Plausible","passive",137,"Version2"
274,"The flora specialist was esteemed by the collaborator.","Implausible","passive",137,"Version2"
275,"The pacifist placated the zealot.","Plausible","active",138,"Version1"
275,"The zealot placated the pacifist.","Implausible","active",138,"Version1"
275,"The zealot was placated by the pacifist.","Plausible","passive",138,"Version1"
275,"The pacifist was placated by the zealot.","Implausible","passive",138,"Version1"
276,"The peace-lover mollified the fanatic.","Plausible","active",138,"Version2"
276,"The fanatic mollified the peace-lover.","Implausible","active",138,"Version2"
276,"The fanatic was mollified by the peace-lover.","Plausible","passive",138,"Version2"
276,"The peace-lover was mollified by the fanatic.","Implausible","passive",138,"Version2"
277,"The scoundrel beat the protagonist.","Plausible","active",139,"Version1"
277,"The protagonist beat the scoundrel.","Implausible","active",139,"Version1"
277,"The protagonist was beaten by the scoundrel.","Plausible","passive",139,"Version1"
277,"The scoundrel was beaten by the protagonist.","Implausible","passive",139,"Version1"
278,"The rogue defeated the main character.","Plausible","active",139,"Version2"
278,"The main character defeated the rogue.","Implausible","active",139,"Version2"
278,"The main character was defeated by the rogue.","Plausible","passive",139,"Version2"
278,"The rogue was defeated by the main character.","Implausible","passive",139,"Version2"
279,"The sociologist accepted the offer.","Plausible","active",NA,NA
279,"The offer accepted the sociologist.","Implausible","active",NA,NA
279,"The offer was accepted by the sociologist.","Plausible","passive",NA,NA
279,"The sociologist was accepted by the offer.","Implausible","passive",NA,NA
280,"The boyfriend basted the turkey.","Plausible","active",NA,NA
280,"The turkey basted the boyfriend.","Implausible","active",NA,NA
280,"The turkey was basted by the boyfriend.","Plausible","passive",NA,NA
280,"The boyfriend was basted by the turkey.","Implausible","passive",NA,NA
281,"The caseworker posed the question.","Plausible","active",NA,NA
281,"The question posed the caseworker.","Implausible","active",NA,NA
281,"The question was posed by the caseworker.","Plausible","passive",NA,NA
281,"The caseworker was posed by the question.","Implausible","passive",NA,NA
282,"The ditch digger bent the wire.","Plausible","active",NA,NA
282,"The wire bent the ditch digger.","Implausible","active",NA,NA
282,"The wire was bent by the ditch digger.","Plausible","passive",NA,NA
282,"The ditch digger was bent by the wire.","Implausible","passive",NA,NA
284,"The uncle hung the ornament.","Plausible","active",NA,NA
284,"The ornament hung the uncle.","Implausible","active",NA,NA
284,"The ornament was hung by the uncle.","Plausible","passive",NA,NA
284,"The uncle was hung by the ornament.","Implausible","passive",NA,NA
285,"The attendant pressed the button.","Plausible","active",NA,NA
285,"The button pressed the attendant.","Implausible","active",NA,NA
285,"The button was pressed by the attendant.","Plausible","passive",NA,NA
285,"The attendant was pressed by the button.","Implausible","passive",NA,NA
286,"The bum stole the necklace.","Plausible","active",NA,NA
286,"The necklace stole the bum.","Implausible","active",NA,NA
286,"The necklace was stolen by the bum.","Plausible","passive",NA,NA
286,"The bum was stolen by the necklace.","Implausible","passive",NA,NA
287,"The potter molded the clay.","Plausible","active",NA,NA
287,"The clay molded the potter.","Implausible","active",NA,NA
287,"The clay was molded by the potter.","Plausible","passive",NA,NA
287,"The potter was molded by the clay.","Implausible","passive",NA,NA
288,"The guarantor initialed the form.","Plausible","active",NA,NA
288,"The form initialed the guarantor.","Implausible","active",NA,NA
288,"The form was initialed by the guarantor.","Plausible","passive",NA,NA
288,"The guarantor was initialed by the form.","Implausible","passive",NA,NA
289,"The couch-potato forgot the umbrella.","Plausible","active",NA,NA
289,"The umbrella forgot the couch-potato.","Implausible","active",NA,NA
289,"The umbrella was forgotten by the couch-potato.","Plausible","passive",NA,NA
289,"The couch-potato was forgotten by the umbrella.","Implausible","passive",NA,NA
290,"The groupie attended the concert.","Plausible","active",NA,NA
290,"The concert attended the groupie.","Implausible","active",NA,NA
290,"The concert was attended by the groupie.","Plausible","passive",NA,NA
290,"The groupie was attended by the concert.","Implausible","passive",NA,NA
291,"The hacker memorized the password.","Plausible","active",NA,NA
291,"The password memorized the hacker.","Implausible","active",NA,NA
291,"The password was memorized by the hacker.","Plausible","passive",NA,NA
291,"The hacker was memorized by the password.","Implausible","passive",NA,NA
292,"The marine packed the bag.","Plausible","active",NA,NA
292,"The bag packed the marine.","Implausible","active",NA,NA
292,"The bag was packed by the marine.","Plausible","passive",NA,NA
292,"The marine was packed by the bag.","Implausible","passive",NA,NA
294,"The seamstress ironed the shirt.","Plausible","active",NA,NA
294,"The shirt ironed the seamstress.","Implausible","active",NA,NA
294,"The shirt was ironed by the seamstress.","Plausible","passive",NA,NA
294,"The seamstress was ironed by the shirt.","Implausible","passive",NA,NA
295,"The confectioner sprinkled the sugar.","Plausible","active",NA,NA
295,"The sugar sprinkled the confectioner.","Implausible","active",NA,NA
295,"The sugar was sprinkled by the confectioner.","Plausible","passive",NA,NA
295,"The confectioner was sprinkled by the sugar.","Implausible","passive",NA,NA
296,"The voter sealed the envelope.","Plausible","active",NA,NA
296,"The envelope sealed the voter.","Implausible","active",NA,NA
296,"The envelope was sealed by the voter.","Plausible","passive",NA,NA
296,"The voter was sealed by the envelope.","Implausible","passive",NA,NA
297,"The fisherman emptied the trashcan.","Plausible","active",NA,NA
297,"The trashcan emptied the fisherman.","Implausible","active",NA,NA
297,"The trashcan was emptied by the fisherman.","Plausible","passive",NA,NA
297,"The fisherman was emptied by the trashcan.","Implausible","passive",NA,NA
298,"The cellist received the prize.","Plausible","active",NA,NA
298,"The prize received the cellist.","Implausible","active",NA,NA
298,"The prize was received by the cellist.","Plausible","passive",NA,NA
298,"The cellist was received by the prize.","Implausible","passive",NA,NA
299,"The cheapskate rated the service.","Plausible","active",NA,NA
299,"The service rated the cheapskate.","Implausible","active",NA,NA
299,"The service was rated by the cheapskate.","Plausible","passive",NA,NA
299,"The cheapskate was rated by the service.","Implausible","passive",NA,NA
300,"The schoolgirl borrowed the key.","Plausible","active",NA,NA
300,"The key borrowed the schoolgirl.","Implausible","active",NA,NA
300,"The key was borrowed by the schoolgirl.","Plausible","passive",NA,NA
300,"The schoolgirl was borrowed by the key.","Implausible","passive",NA,NA
301,"The bookworm recited the poem.","Plausible","active",NA,NA
301,"The poem recited the bookworm.","Implausible","active",NA,NA
301,"The poem was recited by the bookworm.","Plausible","passive",NA,NA
301,"The bookworm was recited by the poem.","Implausible","passive",NA,NA
302,"The diver recharged the battery.","Plausible","active",NA,NA
302,"The battery recharged the diver.","Implausible","active",NA,NA
302,"The battery was recharged by the diver.","Plausible","passive",NA,NA
302,"The diver was recharged by the battery.","Implausible","passive",NA,NA
303,"The poker player won the game.","Plausible","active",NA,NA
303,"The game won the poker player.","Implausible","active",NA,NA
303,"The game was won by the poker player.","Plausible","passive",NA,NA
303,"The poker player was won by the game.","Implausible","passive",NA,NA
304,"The copycat redecorated the apartment.","Plausible","active",NA,NA
304,"The apartment redecorated the copycat.","Implausible","active",NA,NA
304,"The apartment was redecorated by the copycat.","Plausible","passive",NA,NA
304,"The copycat was redecorated by the apartment.","Implausible","passive",NA,NA
305,"The winemaker uncorked the bottle.","Plausible","active",NA,NA
305,"The bottle uncorked the winemaker.","Implausible","active",NA,NA
305,"The bottle was uncorked by the winemaker.","Plausible","passive",NA,NA
305,"The winemaker was uncorked by the bottle.","Implausible","passive",NA,NA
307,"The travel-agent photocopied the passport.","Plausible","active",NA,NA
307,"The passport photocopied the travel-agent.","Implausible","active",NA,NA
307,"The passport was photocopied by the travel-agent.","Plausible","passive",NA,NA
307,"The travel-agent was photocopied by the passport.","Implausible","passive",NA,NA
308,"The exterminator filed the complaint.","Plausible","active",NA,NA
308,"The complaint filed the exterminator.","Implausible","active",NA,NA
308,"The complaint was filed by the exterminator.","Plausible","passive",NA,NA
308,"The exterminator was filed by the complaint.","Implausible","passive",NA,NA
309,"The minuteman loaded the gun.","Plausible","active",NA,NA
309,"The gun loaded the minuteman.","Implausible","active",NA,NA
309,"The gun was loaded by the minuteman.","Plausible","passive",NA,NA
309,"The minuteman was loaded by the gun.","Implausible","passive",NA,NA
310,"The bookseller calculated the profit.","Plausible","active",NA,NA
310,"The profit calculated the bookseller.","Implausible","active",NA,NA
310,"The profit was calculated by the bookseller.","Plausible","passive",NA,NA
310,"The bookseller was calculated by the profit.","Implausible","passive",NA,NA
311,"The count inherited the painting.","Plausible","active",NA,NA
311,"The painting inherited the count.","Implausible","active",NA,NA
311,"The painting was inherited by the count.","Plausible","passive",NA,NA
311,"The count was inherited by the painting.","Implausible","passive",NA,NA
312,"The groundskeeper changed the light bulb.","Plausible","active",NA,NA
312,"The light bulb changed the groundskeeper.","Implausible","active",NA,NA
312,"The light bulb was changed by the groundskeeper.","Plausible","passive",NA,NA
312,"The groundskeeper was changed by the light bulb.","Implausible","passive",NA,NA
313,"The marcher sang the anthem.","Plausible","active",NA,NA
313,"The anthem sang the marcher.","Implausible","active",NA,NA
313,"The anthem was sung by the marcher.","Plausible","passive",NA,NA
313,"The marcher was sung by the anthem.","Implausible","passive",NA,NA
314,"The deckhand unlocked the door.","Plausible","active",NA,NA
314,"The door unlocked the deckhand.","Implausible","active",NA,NA
314,"The door was unlocked by the deckhand.","Plausible","passive",NA,NA
314,"The deckhand was unlocked by the door.","Implausible","passive",NA,NA
315,"The supremacist established the fund.","Plausible","active",NA,NA
315,"The fund established the supremacist.","Implausible","active",NA,NA
315,"The fund was established by the supremacist.","Plausible","passive",NA,NA
315,"The supremacist was established by the fund.","Implausible","passive",NA,NA
316,"The house sitter watered the plant.","Plausible","active",NA,NA
316,"The plant watered the house sitter.","Implausible","active",NA,NA
316,"The plant was watered by the house sitter.","Plausible","passive",NA,NA
316,"The house sitter was watered by the plant.","Implausible","passive",NA,NA
317,"The interviewee wrinkled the suit.","Plausible","active",NA,NA
317,"The suit wrinkled the interviewee.","Implausible","active",NA,NA
317,"The suit was wrinkled by the interviewee.","Plausible","passive",NA,NA
317,"The interviewee was wrinkled by the suit.","Implausible","passive",NA,NA
318,"The cryptographer sent the letter.","Plausible","active",NA,NA
318,"The letter sent the cryptographer.","Implausible","active",NA,NA
318,"The letter was sent by the cryptographer.","Plausible","passive",NA,NA
318,"The cryptographer was sent by the letter.","Implausible","passive",NA,NA
319,"The bellboy erased the message.","Plausible","active",NA,NA
319,"The message erased the bellboy.","Implausible","active",NA,NA
319,"The message was erased by the bellboy.","Plausible","passive",NA,NA
319,"The bellboy was erased by the message.","Implausible","passive",NA,NA
320,"The forger shipped the package.","Plausible","active",NA,NA
320,"The package shipped the forger.","Implausible","active",NA,NA
320,"The package was shipped by the forger.","Plausible","passive",NA,NA
320,"The forger was shipped by the package.","Implausible","passive",NA,NA
321,"The crackhead smoked the pipe.","Plausible","active",NA,NA
321,"The pipe smoked the crackhead.","Implausible","active",NA,NA
321,"The pipe was smoked by the crackhead.","Plausible","passive",NA,NA
321,"The crackhead was smoked by the pipe.","Implausible","passive",NA,NA
322,"The manicurist rescheduled the appointment.","Plausible","active",NA,NA
322,"The appointment rescheduled the manicurist.","Implausible","active",NA,NA
322,"The appointment was rescheduled by the manicurist.","Plausible","passive",NA,NA
322,"The manicurist was rescheduled by the appointment.","Implausible","passive",NA,NA
323,"The charlatan burned the contract.","Plausible","active",NA,NA
323,"The contract burned the charlatan.","Implausible","active",NA,NA
323,"The contract was burnt by the charlatan.","Plausible","passive",NA,NA
323,"The charlatan was burnt by the contract.","Implausible","passive",NA,NA
324,"The tanner placed the order.","Plausible","active",NA,NA
324,"The order placed the tanner.","Implausible","active",NA,NA
324,"The order was placed by the tanner.","Plausible","passive",NA,NA
324,"The tanner was placed by the order.","Implausible","passive",NA,NA
325,"The archaeologist canceled the trip.","Plausible","active",NA,NA
325,"The trip canceled the archaeologist.","Implausible","active",NA,NA
325,"The trip was canceled by the archaeologist.","Plausible","passive",NA,NA
325,"The archaeologist was canceled by the trip.","Implausible","passive",NA,NA
326,"The Frenchman sliced the baguette.","Plausible","active",NA,NA
326,"The baguette sliced the Frenchman.","Implausible","active",NA,NA
326,"The baguette was sliced by the Frenchman.","Plausible","passive",NA,NA
326,"The Frenchman was sliced by the baguette.","Implausible","passive",NA,NA
327,"The producer cast the actress.","Plausible","active",NA,NA
327,"The actress cast the producer.","Implausible","active",NA,NA
327,"The actress was cast by the producer.","Plausible","passive",NA,NA
327,"The producer was cast by the actress.","Implausible","passive",NA,NA
329,"The exorcist vanquished the spirit.","Plausible","active",NA,NA
329,"The spirit vanquished the exorcist.","Implausible","active",NA,NA
329,"The spirit was vanquished by the exorcist.","Plausible","passive",NA,NA
329,"The exorcist was vanquished by the spirit.","Implausible","passive",NA,NA
330,"The barber shaved the old man.","Plausible","active",NA,NA
330,"The old man shaved the barber.","Implausible","active",NA,NA
330,"The old man was shaved by the barber.","Plausible","passive",NA,NA
330,"The barber was shaved by the old man.","Implausible","passive",NA,NA
331,"The paparazzi stalked the pop star.","Plausible","active",NA,NA
331,"The pop star stalked the paparazzi.","Implausible","active",NA,NA
331,"The pop star was stalked by the paparazzi.","Plausible","passive",NA,NA
331,"The paparazzi was stalked by the pop star.","Implausible","passive",NA,NA
332,"The brunette tipped the busboy.","Plausible","active",NA,NA
332,"The busboy tipped the brunette.","Implausible","active",NA,NA
332,"The busboy was tipped by the brunette.","Plausible","passive",NA,NA
332,"The brunette was tipped by the busboy.","Implausible","passive",NA,NA
333,"The roommate adopted the newborn.","Plausible","active",NA,NA
333,"The newborn adopted the roommate.","Implausible","active",NA,NA
333,"The newborn was adopted by the roommate.","Plausible","passive",NA,NA
333,"The roommate was adopted by the newborn.","Implausible","passive",NA,NA
334,"The cartoonist sketched the unicyclist.","Plausible","active",NA,NA
334,"The unicyclist sketched the cartoonist.","Implausible","active",NA,NA
334,"The unicyclist was sketched by the cartoonist.","Plausible","passive",NA,NA
334,"The cartoonist was sketched by the unicyclist.","Implausible","passive",NA,NA
335,"The streetwalker undercharged the seaman.","Plausible","active",NA,NA
335,"The seaman undercharged the streetwalker.","Implausible","active",NA,NA
335,"The seaman was undercharged by the streetwalker.","Plausible","passive",NA,NA
335,"The streetwalker was undercharged by the seaman.","Implausible","passive",NA,NA
336,"The urologist treated the widower.","Plausible","active",NA,NA
336,"The widower treated the urologist.","Implausible","active",NA,NA
336,"The widower was treated by the urologist.","Plausible","passive",NA,NA
336,"The urologist was treated by the widower.","Implausible","passive",NA,NA
337,"The jury acquitted the economist.","Plausible","active",NA,NA
337,"The economist acquitted the jury.","Implausible","active",NA,NA
337,"The economist was acquitted by the jury.","Plausible","passive",NA,NA
337,"The jury was acquitted by the economist.","Implausible","passive",NA,NA
338,"The freshman dodged the bully.","Plausible","active",NA,NA
338,"The bully dodged the freshman.","Implausible","active",NA,NA
338,"The bully was dodged by the freshman.","Plausible","passive",NA,NA
338,"The freshman was dodged by the bully.","Implausible","passive",NA,NA
339,"The nun reproached the hedonist.","Plausible","active",NA,NA
339,"The hedonist reproached the nun.","Implausible","active",NA,NA
339,"The hedonist was reproached by the nun.","Plausible","passive",NA,NA
339,"The nun was reproached by the hedonist.","Implausible","passive",NA,NA
340,"The librarian admonished the plagiarist.","Plausible","active",NA,NA
340,"The plagiarist admonished the librarian.","Implausible","active",NA,NA
340,"The plagiarist was admonished by the librarian.","Plausible","passive",NA,NA
340,"The librarian was admonished by the plagiarist.","Implausible","passive",NA,NA
341,"The colonel supervised the cadet.","Plausible","active",NA,NA
341,"The cadet supervised the colonel.","Implausible","active",NA,NA
341,"The cadet was supervised by the colonel.","Plausible","passive",NA,NA
341,"The colonel was supervised by the cadet.","Implausible","passive",NA,NA
342,"The abolitionist hid the slave.","Plausible","active",NA,NA
342,"The slave hid the abolitionist.","Implausible","active",NA,NA
342,"The slave was hidden by the abolitionist.","Plausible","passive",NA,NA
342,"The abolitionist was hidden by the slave.","Implausible","passive",NA,NA
343,"The personal trainer weighed the Olympian.","Plausible","active",NA,NA
343,"The Olympian weighed the personal trainer.","Implausible","active",NA,NA
343,"The Olympian was weighed by the personal trainer.","Plausible","passive",NA,NA
343,"The personal trainer was weighed by the Olympian.","Implausible","passive",NA,NA
344,"The zookeeper fed the giraffe.","Plausible","active",NA,NA
344,"The giraffe fed the zookeeper.","Implausible","active",NA,NA
344,"The giraffe was fed by the zookeeper.","Plausible","passive",NA,NA
344,"The zookeeper was fed by the giraffe.","Implausible","passive",NA,NA
345,"The masseuse relaxed the linebacker.","Plausible","active",NA,NA
345,"The linebacker relaxed the masseuse.","Implausible","active",NA,NA
345,"The linebacker was relaxed by the masseuse.","Plausible","passive",NA,NA
345,"The masseuse was relaxed by the linebacker.","Implausible","passive",NA,NA
346,"The page obeyed the noble.","Plausible","active",NA,NA
346,"The noble obeyed the page.","Implausible","active",NA,NA
346,"The noble was obeyed by the page.","Plausible","passive",NA,NA
346,"The page was obeyed by the noble.","Implausible","passive",NA,NA
347,"The lion chased the tour-guide.","Plausible","active",NA,NA
347,"The tour-guide chased the lion.","Implausible","active",NA,NA
347,"The tour-guide was chased by the lion.","Plausible","passive",NA,NA
347,"The lion was chased by the tour-guide.","Implausible","passive",NA,NA
348,"The caretaker quieted the orphan.","Plausible","active",NA,NA
348,"The orphan quieted the caretaker.","Implausible","active",NA,NA
348,"The orphan was quieted by the caretaker.","Plausible","passive",NA,NA
348,"The caretaker was quieted by the orphan.","Implausible","passive",NA,NA
349,"The tennis player thanked the chiropractor.","Plausible","active",NA,NA
349,"The chiropractor thanked the tennis player.","Implausible","active",NA,NA
349,"The chiropractor was thanked by the tennis player.","Plausible","passive",NA,NA
349,"The tennis player was thanked by the chiropractor.","Implausible","passive",NA,NA
350,"The experimenter recruited the subject.","Plausible","active",NA,NA
350,"The subject recruited the experimenter.","Implausible","active",NA,NA
350,"The subject was recruited by the experimenter.","Plausible","passive",NA,NA
350,"The experimenter was recruited by the subject.","Implausible","passive",NA,NA
351,"The mother disciplined the toddler.","Plausible","active",NA,NA
351,"The toddler disciplined the mother.","Implausible","active",NA,NA
351,"The toddler was disciplined by the mother.","Plausible","passive",NA,NA
351,"The mother was disciplined by the toddler.","Implausible","passive",NA,NA
352,"The assistant principal expelled the sociopath.","Plausible","active",NA,NA
352,"The sociopath expelled the assistant principal.","Implausible","active",NA,NA
352,"The sociopath was expelled by the assistant principal.","Plausible","passive",NA,NA
352,"The assistant principal was expelled by the sociopath.","Implausible","passive",NA,NA
353,"The channeler sensed the ghost.","Plausible","active",NA,NA
353,"The ghost sensed the channeler.","Implausible","active",NA,NA
353,"The ghost was sensed by the channeler.","Plausible","passive",NA,NA
353,"The channeler was sensed by the ghost.","Implausible","passive",NA,NA
354,"The union ousted the whistle-blower.","Plausible","active",NA,NA
354,"The whistle-blower ousted the union.","Implausible","active",NA,NA
354,"The whistle-blower was ousted by the union.","Plausible","passive",NA,NA
354,"The union was ousted by the whistle-blower.","Implausible","passive",NA,NA
355,"The huntsman trapped the deer.","Plausible","active",NA,NA
355,"The deer trapped the huntsman.","Implausible","active",NA,NA
355,"The deer was trapped by the huntsman.","Plausible","passive",NA,NA
355,"The huntsman was trapped by the deer.","Implausible","passive",NA,NA
356,"The cardiologist discredited the quack.","Plausible","active",NA,NA
356,"The quack discredited the cardiologist.","Implausible","active",NA,NA
356,"The quack was discredited by the cardiologist.","Plausible","passive",NA,NA
356,"The cardiologist was discredited by the quack.","Implausible","passive",NA,NA
357,"The bailiff released the ruffian.","Plausible","active",NA,NA
357,"The ruffian released the bailiff.","Implausible","active",NA,NA
357,"The ruffian was released by the bailiff.","Plausible","passive",NA,NA
357,"The bailiff was released by the ruffian.","Implausible","passive",NA,NA
358,"The shark mauled the snorkeler.","Plausible","active",NA,NA
358,"The snorkeler mauled the shark.","Implausible","active",NA,NA
358,"The snorkeler was mauled by the shark.","Plausible","passive",NA,NA
358,"The shark was mauled by the snorkeler.","Implausible","passive",NA,NA
359,"The president pardoned the traitor.","Plausible","active",NA,NA
359,"The traitor pardoned the president.","Implausible","active",NA,NA
359,"The traitor was pardoned by the president.","Plausible","passive",NA,NA
359,"The president was pardoned by the traitor.","Implausible","passive",NA,NA
360,"The au pair spanked the girl.","Plausible","active",NA,NA
360,"The girl spanked the au pair.","Implausible","active",NA,NA
360,"The girl was spanked by the au pair.","Plausible","passive",NA,NA
360,"The au pair was spanked by the girl.","Implausible","passive",NA,NA
361,"The TV station head promoted the newsagent.","Plausible","active",NA,NA
361,"The newsagent promoted the TV station head.","Implausible","active",NA,NA
