"","Sentence","Score","Metric","NormScore","ItemNum_OLD","Plausibility","agent_freq","patient_freq","sentence_freq","verb_freq","agent_freq_norm","patient_freq_norm","verb_freq_norm","sentence_freq_norm","TrialType","Voice","Experiment","LowerBetter","FinalNormScore","ItemNum"
"205","The father is pulling the child on the sled.",1.1659170834997,"roberta-large",0.871313857177579,"924","Plausible",10.96427682,12.02586884,12.46406285,10.63067378,0.704692662024736,1.25550281750431,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",FALSE,0.871313857177579,923
"206","The father is pulling the child on the sled.",6.58333333333333,"human",0.938971499380421,"924","Plausible",10.96427682,12.02586884,12.46406285,10.63067378,0.704692662024736,1.25550281750431,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",FALSE,0.938971499380421,923
"207","The father is pulling the child on the sled.",14.7784524316946,"syntax-based_PPMI",0.415945506556943,"924","Plausible",10.96427682,12.02586884,12.46406285,10.63067378,0.704692662024736,1.25550281750431,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",FALSE,0.415945506556943,923
"208","The father is pulling the child on the sled.",65.612716,"surprisal_scores_tinylstm",0.538750112479701,"924","Plausible",10.96427682,12.02586884,12.46406285,10.63067378,0.704692662024736,1.25550281750431,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",TRUE,0.461249887520299,923
"209","The father is tying the son's shoes.",-55.8057289218775,"gpt2-xl_full",0.48347998757699,"928","Plausible",10.96427682,9.171703488,10.92479686,11.81357065,0.704692662024736,-0.193222574388638,1.37003253285467,-1.58276159065093,"AAN","active","EventsRev",FALSE,0.48347998757699,926
"210","The father is tying the son's shoes.",0.562650447497448,"thematicFit_addition",0.7192896850632,"928","Plausible",10.96427682,9.171703488,10.92479686,11.81357065,0.704692662024736,-0.193222574388638,1.37003253285467,-1.58276159065093,"AAN","active","EventsRev",FALSE,0.7192896850632,926
"211","The father is tying the son's shoes.",0.578468662934248,"roberta-large",0.710531444263739,"928","Plausible",10.96427682,9.171703488,10.92479686,11.81357065,0.704692662024736,-0.193222574388638,1.37003253285467,-1.58276159065093,"AAN","active","EventsRev",FALSE,0.710531444263739,926
"212","The father is tying the son's shoes.",1.15081268369517,"bert-large-cased",0.452040549680135,"928","Plausible",10.96427682,9.171703488,10.92479686,11.81357065,0.704692662024736,-0.193222574388638,1.37003253285467,-1.58276159065093,"AAN","active","EventsRev",FALSE,0.452040549680135,926
"213","The father is tying the son's shoes.",1.15297113136371,"v2_sdm",0.74064200083985,"928","Plausible",10.96427682,9.171703488,10.92479686,11.81357065,0.704692662024736,-0.193222574388638,1.37003253285467,-1.58276159065093,"AAN","active","EventsRev",FALSE,0.74064200083985,926
"214","The father is tying the son's shoes.",6.53061224489796,"human",0.929368029739777,"928","Plausible",10.96427682,9.171703488,10.92479686,11.81357065,0.704692662024736,-0.193222574388638,1.37003253285467,-1.58276159065093,"AAN","active","EventsRev",FALSE,0.929368029739777,926
"215","The father is tying the son's shoes.",7.39772635146941,"syntax-based_PPMI",0.198528137836984,"928","Plausible",10.96427682,9.171703488,10.92479686,11.81357065,0.704692662024736,-0.193222574388638,1.37003253285467,-1.58276159065093,"AAN","active","EventsRev",FALSE,0.198528137836984,926
"216","The father is tying the son's shoes.",61.077446,"surprisal_scores_tinylstm",0.424628006730866,"928","Plausible",10.96427682,9.171703488,10.92479686,11.81357065,0.704692662024736,-0.193222574388638,1.37003253285467,-1.58276159065093,"AAN","active","EventsRev",TRUE,0.575371993269134,926
"217","The fireman is rescuing the grandmother.",-58.8185730163014,"gpt2-xl_full",0.38029617873229,"904","Plausible",7.332369206,8.245121966,10.986892,9.386392316,-1.10198357929193,-0.663539466729716,-1.10889422770419,-1.47684459206312,"AAN","active","EventsRev",FALSE,0.38029617873229,904
"218","The fireman is rescuing the grandmother.",-2.01758999255128,"roberta-large",0,"904","Plausible",7.332369206,8.245121966,10.986892,9.386392316,-1.10198357929193,-0.663539466729716,-1.10889422770419,-1.47684459206312,"AAN","active","EventsRev",FALSE,0,904
"219","The fireman is rescuing the grandmother.",0.633292557285877,"thematicFit_addition",0.809598225877342,"904","Plausible",7.332369206,8.245121966,10.986892,9.386392316,-1.10198357929193,-0.663539466729716,-1.10889422770419,-1.47684459206312,"AAN","active","EventsRev",FALSE,0.809598225877342,904
"220","The fireman is rescuing the grandmother.",0.77765959810653,"bert-large-cased",0.167171026312623,"904","Plausible",7.332369206,8.245121966,10.986892,9.386392316,-1.10198357929193,-0.663539466729716,-1.10889422770419,-1.47684459206312,"AAN","active","EventsRev",FALSE,0.167171026312623,904
"221","The fireman is rescuing the grandmother.",1.11639409430091,"v2_sdm",0.717145757804738,"904","Plausible",7.332369206,8.245121966,10.986892,9.386392316,-1.10198357929193,-0.663539466729716,-1.10889422770419,-1.47684459206312,"AAN","active","EventsRev",FALSE,0.717145757804738,904
"222","The fireman is rescuing the grandmother.",6.75510204081633,"human",0.970260223048327,"904","Plausible",7.332369206,8.245121966,10.986892,9.386392316,-1.10198357929193,-0.663539466729716,-1.10889422770419,-1.47684459206312,"AAN","active","EventsRev",FALSE,0.970260223048327,904
"223","The fireman is rescuing the grandmother.",11.3542812779817,"syntax-based_PPMI",0.315078156353868,"904","Plausible",7.332369206,8.245121966,10.986892,9.386392316,-1.10198357929193,-0.663539466729716,-1.10889422770419,-1.47684459206312,"AAN","active","EventsRev",FALSE,0.315078156353868,904
"224","The fireman is rescuing the grandmother.",61.897395,"surprisal_scores_tinylstm",0.445260583509459,"904","Plausible",7.332369206,8.245121966,10.986892,9.386392316,-1.10198357929193,-0.663539466729716,-1.10889422770419,-1.47684459206312,"AAN","active","EventsRev",TRUE,0.554739416490541,904
"225","The ghost is frightening the girl.",-51.361518876369,"gpt2-xl_full",0.635685181549734,"906","Plausible",9.846758458,10.6320984,11.8526685,8.890410552,0.148788137890408,0.548048841341754,-1.61545052408583,-7.12354387320192e-05,"AAN","active","EventsRev",FALSE,0.635685181549734,906
"226","The ghost is frightening the girl.",0.309672702676451,"roberta-large",0.636963005642111,"906","Plausible",9.846758458,10.6320984,11.8526685,8.890410552,0.148788137890408,0.548048841341754,-1.61545052408583,-7.12354387320192e-05,"AAN","active","EventsRev",FALSE,0.636963005642111,906
"227","The ghost is frightening the girl.",0.762379597325507,"thematicFit_addition",0.974622490567484,"906","Plausible",9.846758458,10.6320984,11.8526685,8.890410552,0.148788137890408,0.548048841341754,-1.61545052408583,-7.12354387320192e-05,"AAN","active","EventsRev",FALSE,0.974622490567484,906
"228","The ghost is frightening the girl.",0.884491491100608,"bert-large-cased",0.248727769678859,"906","Plausible",9.846758458,10.6320984,11.8526685,8.890410552,0.148788137890408,0.548048841341754,-1.61545052408583,-7.12354387320192e-05,"AAN","active","EventsRev",FALSE,0.248727769678859,906
"229","The ghost is frightening the girl.",1.20951914901867,"v2_sdm",0.776967140125822,"906","Plausible",9.846758458,10.6320984,11.8526685,8.890410552,0.148788137890408,0.548048841341754,-1.61545052408583,-7.12354387320192e-05,"AAN","active","EventsRev",FALSE,0.776967140125822,906
"230","The ghost is frightening the girl.",5.91836734693878,"human",0.817843866171004,"906","Plausible",9.846758458,10.6320984,11.8526685,8.890410552,0.148788137890408,0.548048841341754,-1.61545052408583,-7.12354387320192e-05,"AAN","active","EventsRev",FALSE,0.817843866171004,906
"231","The ghost is frightening the girl.",13.8702255859536,"syntax-based_PPMI",0.389191459752402,"906","Plausible",9.846758458,10.6320984,11.8526685,8.890410552,0.148788137890408,0.548048841341754,-1.61545052408583,-7.12354387320192e-05,"AAN","active","EventsRev",FALSE,0.389191459752402,906
"232","The ghost is frightening the girl.",55.39942,"surprisal_scores_tinylstm",0.281750452888066,"906","Plausible",9.846758458,10.6320984,11.8526685,8.890410552,0.148788137890408,0.548048841341754,-1.61545052408583,-7.12354387320192e-05,"AAN","active","EventsRev",TRUE,0.718249547111934,906
"233","The girl is frightening the ghost.",-54.8902587680859,"gpt2-xl_full",0.514832986401816,"906","Implausible",10.6320984,9.846758458,11.8526685,8.890410552,0.539451988782185,0.149423753119066,-1.61545052408583,-7.12354387320192e-05,"AAN","active","EventsRev",FALSE,0.514832986401816,906
"234","The girl is frightening the ghost.",-0.159172973864635,"roberta-large",0.508641715602829,"906","Implausible",10.6320984,9.846758458,11.8526685,8.890410552,0.539451988782185,0.149423753119066,-1.61545052408583,-7.12354387320192e-05,"AAN","active","EventsRev",FALSE,0.508641715602829,906
"235","The girl is frightening the ghost.",0.492639526346777,"thematicFit_addition",0.629788052834107,"906","Implausible",10.6320984,9.846758458,11.8526685,8.890410552,0.539451988782185,0.149423753119066,-1.61545052408583,-7.12354387320192e-05,"AAN","active","EventsRev",FALSE,0.629788052834107,906
"236","The girl is frightening the ghost.",0.99730348300234,"bert-large-cased",0.334849791991742,"906","Implausible",10.6320984,9.846758458,11.8526685,8.890410552,0.539451988782185,0.149423753119066,-1.61545052408583,-7.12354387320192e-05,"AAN","active","EventsRev",FALSE,0.334849791991742,906
"237","The girl is frightening the ghost.",1.05817373812024,"v2_sdm",0.679746346910333,"906","Implausible",10.6320984,9.846758458,11.8526685,8.890410552,0.539451988782185,0.149423753119066,-1.61545052408583,-7.12354387320192e-05,"AAN","active","EventsRev",FALSE,0.679746346910333,906
"238","The girl is frightening the ghost.",2.06122448979592,"human",0.115241635687732,"906","Implausible",10.6320984,9.846758458,11.8526685,8.890410552,0.539451988782185,0.149423753119066,-1.61545052408583,-7.12354387320192e-05,"AAN","active","EventsRev",FALSE,0.115241635687732,906
"239","The girl is frightening the ghost.",7.67609983989536,"syntax-based_PPMI",0.206728310925256,"906","Implausible",10.6320984,9.846758458,11.8526685,8.890410552,0.539451988782185,0.149423753119066,-1.61545052408583,-7.12354387320192e-05,"AAN","active","EventsRev",FALSE,0.206728310925256,906
"240","The girl is frightening the ghost.",53.306404,"surprisal_scores_tinylstm",0.229083380522804,"906","Implausible",10.6320984,9.846758458,11.8526685,8.890410552,0.539451988782185,0.149423753119066,-1.61545052408583,-7.12354387320192e-05,"AAN","active","EventsRev",TRUE,0.770916619477196,906
"241","The girl is giving Santa a present.",-54.4177589166726,"gpt2-xl_full",0.531015149440924,"925","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.531015149440924,924
"242","The girl is giving Santa a present.",0.452935687167875,"roberta-large",0.676173543148702,"925","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.676173543148702,924
"243","The girl is giving Santa a present.",0.616935634564411,"thematicFit_addition",0.788687612822192,"925","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.788687612822192,924
"244","The girl is giving Santa a present.",1.00406010146882,"v2_sdm",0.644984997703938,"925","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.644984997703938,924
"245","The girl is giving Santa a present.",1.38325191351918,"bert-large-cased",0.629487434535513,"925","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.629487434535513,924
"246","The girl is giving Santa a present.",2.75510204081633,"human",0.241635687732342,"925","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.241635687732342,924
"247","The girl is giving Santa a present.",5.34932934867292,"syntax-based_PPMI",0.138187585755654,"925","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.138187585755654,924
"248","The girl is giving Santa a present.",81.202544,"surprisal_scores_tinylstm",0.931040758818761,"925","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",TRUE,0.068959241181239,924
"249","The girl is licking the dog on the face.",-55.3346023711563,"gpt2-xl_full",0.499615117848499,"936","Implausible",10.6320984,11.77820854,12.58620099,9.87395575,0.539451988782185,1.12979469589096,-0.61093574353268,1.25113070576704,"AAN","active","EventsRev",FALSE,0.499615117848499,934
"250","The girl is licking the dog on the face.",0,"thematicFit_addition",0,"936","Implausible",10.6320984,11.77820854,12.58620099,9.87395575,0.539451988782185,1.12979469589096,-0.61093574353268,1.25113070576704,"AAN","active","EventsRev",FALSE,0,934
"251","The girl is licking the dog on the face.",1.02728965199742,"v2_sdm",0.65990712395159,"936","Implausible",10.6320984,11.77820854,12.58620099,9.87395575,0.539451988782185,1.12979469589096,-0.61093574353268,1.25113070576704,"AAN","active","EventsRev",FALSE,0.65990712395159,934
"252","The girl is licking the dog on the face.",1.15673208028773,"roberta-large",0.86879995650589,"936","Implausible",10.6320984,11.77820854,12.58620099,9.87395575,0.539451988782185,1.12979469589096,-0.61093574353268,1.25113070576704,"AAN","active","EventsRev",FALSE,0.86879995650589,934
"253","The girl is licking the dog on the face.",1.48745639575283,"bert-large-cased",0.709038381139189,"936","Implausible",10.6320984,11.77820854,12.58620099,9.87395575,0.539451988782185,1.12979469589096,-0.61093574353268,1.25113070576704,"AAN","active","EventsRev",FALSE,0.709038381139189,934
"254","The girl is licking the dog on the face.",3.12244897959184,"human",0.308550185873606,"936","Implausible",10.6320984,11.77820854,12.58620099,9.87395575,0.539451988782185,1.12979469589096,-0.61093574353268,1.25113070576704,"AAN","active","EventsRev",FALSE,0.308550185873606,934
"255","The girl is licking the dog on the face.",23.3305091390911,"syntax-based_PPMI",0.667867288540929,"936","Implausible",10.6320984,11.77820854,12.58620099,9.87395575,0.539451988782185,1.12979469589096,-0.61093574353268,1.25113070576704,"AAN","active","EventsRev",FALSE,0.667867288540929,934
"256","The girl is licking the dog on the face.",65.030487,"surprisal_scores_tinylstm",0.524099342071756,"936","Implausible",10.6320984,11.77820854,12.58620099,9.87395575,0.539451988782185,1.12979469589096,-0.61093574353268,1.25113070576704,"AAN","active","EventsRev",TRUE,0.475900657928244,934
"257","The grandma is stealing the purse from the thief.",-62.8694763627358,"gpt2-xl_full",0.241560942707155,"929","Implausible",8.965334574,9.393494915,11.51591625,9.822602824,-0.289672241336589,-0.0806450491328164,-0.663383534744052,-0.574476697568177,"AAN","active","EventsRev",FALSE,0.241560942707155,927
"258","The grandma is stealing the purse from the thief.",0,"thematicFit_addition",0,"929","Implausible",8.965334574,9.393494915,11.51591625,9.822602824,-0.289672241336589,-0.0806450491328164,-0.663383534744052,-0.574476697568177,"AAN","active","EventsRev",FALSE,0,927
"259","The grandma is stealing the purse from the thief.",0.745200745008193,"roberta-large",0.756165385095844,"929","Implausible",8.965334574,9.393494915,11.51591625,9.822602824,-0.289672241336589,-0.0806450491328164,-0.663383534744052,-0.574476697568177,"AAN","active","EventsRev",FALSE,0.756165385095844,927
"260","The grandma is stealing the purse from the thief.",1.21000820819516,"v2_sdm",0.777281300434918,"929","Implausible",8.965334574,9.393494915,11.51591625,9.822602824,-0.289672241336589,-0.0806450491328164,-0.663383534744052,-0.574476697568177,"AAN","active","EventsRev",FALSE,0.777281300434918,927
"261","The grandma is stealing the purse from the thief.",1.28962207419547,"bert-large-cased",0.558009296658003,"929","Implausible",8.965334574,9.393494915,11.51591625,9.822602824,-0.289672241336589,-0.0806450491328164,-0.663383534744052,-0.574476697568177,"AAN","active","EventsRev",FALSE,0.558009296658003,927
"262","The grandma is stealing the purse from the thief.",1.77551020408163,"human",0.0631970260223048,"929","Implausible",8.965334574,9.393494915,11.51591625,9.822602824,-0.289672241336589,-0.0806450491328164,-0.663383534744052,-0.574476697568177,"AAN","active","EventsRev",FALSE,0.0631970260223048,927
"263","The grandma is stealing the purse from the thief.",24.8706564343284,"syntax-based_PPMI",0.7132361003261,"929","Implausible",8.965334574,9.393494915,11.51591625,9.822602824,-0.289672241336589,-0.0806450491328164,-0.663383534744052,-0.574476697568177,"AAN","active","EventsRev",FALSE,0.7132361003261,927
"264","The grandma is stealing the purse from the thief.",77.925424,"surprisal_scores_tinylstm",0.848577788545409,"929","Implausible",8.965334574,9.393494915,11.51591625,9.822602824,-0.289672241336589,-0.0806450491328164,-0.663383534744052,-0.574476697568177,"AAN","active","EventsRev",TRUE,0.151422211454591,927
"265","The grandmother is rescuing the fireman.",-61.5539130750484,"gpt2-xl_full",0.286616321128851,"904","Implausible",8.245121966,7.332369206,10.986892,9.386392316,-0.647938790451049,-1.12683711660336,-1.10889422770419,-1.47684459206312,"AAN","active","EventsRev",FALSE,0.286616321128851,904
"266","The grandmother is rescuing the fireman.",-0.390100238496944,"roberta-large",0.445437795879227,"904","Implausible",8.245121966,7.332369206,10.986892,9.386392316,-0.647938790451049,-1.12683711660336,-1.10889422770419,-1.47684459206312,"AAN","active","EventsRev",FALSE,0.445437795879227,904
"267","The grandmother is rescuing the fireman.",0.520220402284488,"thematicFit_addition",0.665047314877248,"904","Implausible",8.245121966,7.332369206,10.986892,9.386392316,-0.647938790451049,-1.12683711660336,-1.10889422770419,-1.47684459206312,"AAN","active","EventsRev",FALSE,0.665047314877248,904
"268","The grandmother is rescuing the fireman.",0.765813888828845,"bert-large-cased",0.158127870336676,"904","Implausible",8.245121966,7.332369206,10.986892,9.386392316,-0.647938790451049,-1.12683711660336,-1.10889422770419,-1.47684459206312,"AAN","active","EventsRev",FALSE,0.158127870336676,904
"269","The grandmother is rescuing the fireman.",1.03751028503945,"v2_sdm",0.666472622341082,"904","Implausible",8.245121966,7.332369206,10.986892,9.386392316,-0.647938790451049,-1.12683711660336,-1.10889422770419,-1.47684459206312,"AAN","active","EventsRev",FALSE,0.666472622341082,904
"270","The grandmother is rescuing the fireman.",1.625,"human",0.0357806691449814,"904","Implausible",8.245121966,7.332369206,10.986892,9.386392316,-0.647938790451049,-1.12683711660336,-1.10889422770419,-1.47684459206312,"AAN","active","EventsRev",FALSE,0.0357806691449814,904
"271","The grandmother is rescuing the fireman.",8.7453284053819,"syntax-based_PPMI",0.238225057822711,"904","Implausible",8.245121966,7.332369206,10.986892,9.386392316,-0.647938790451049,-1.12683711660336,-1.10889422770419,-1.47684459206312,"AAN","active","EventsRev",FALSE,0.238225057822711,904
"272","The grandmother is rescuing the fireman.",62.270844,"surprisal_scores_tinylstm",0.454657771828963,"904","Implausible",8.245121966,7.332369206,10.986892,9.386392316,-0.647938790451049,-1.12683711660336,-1.10889422770419,-1.47684459206312,"AAN","active","EventsRev",TRUE,0.545342228171037,904
"273","The grandmother is saving the lifeguard.",-66.2441635045465,"gpt2-xl_full",0.125984742267272,"939","Implausible",8.245121966,7.560080465,11.44544816,10.30323635,-0.647938790451049,-1.01125478613254,-0.172502707021913,-0.694675614730065,"AAN","active","EventsRev",FALSE,0.125984742267272,937
"274","The grandmother is saving the lifeguard.",-0.251138481217599,"roberta-large",0.483471103750945,"939","Implausible",8.245121966,7.560080465,11.44544816,10.30323635,-0.647938790451049,-1.01125478613254,-0.172502707021913,-0.694675614730065,"AAN","active","EventsRev",FALSE,0.483471103750945,937
"275","The grandmother is saving the lifeguard.",0.399778508989891,"thematicFit_addition",0.511074965114425,"939","Implausible",8.245121966,7.560080465,11.44544816,10.30323635,-0.647938790451049,-1.01125478613254,-0.172502707021913,-0.694675614730065,"AAN","active","EventsRev",FALSE,0.511074965114425,937
"276","The grandmother is saving the lifeguard.",0.558680805457313,"bert-large-cased",0,"939","Implausible",8.245121966,7.560080465,11.44544816,10.30323635,-0.647938790451049,-1.01125478613254,-0.172502707021913,-0.694675614730065,"AAN","active","EventsRev",FALSE,0,937
"277","The grandmother is saving the lifeguard.",0.714424857545989,"v2_sdm",0.458930012685345,"939","Implausible",8.245121966,7.560080465,11.44544816,10.30323635,-0.647938790451049,-1.01125478613254,-0.172502707021913,-0.694675614730065,"AAN","active","EventsRev",FALSE,0.458930012685345,937
"278","The grandmother is saving the lifeguard.",1.875,"human",0.0813197026022305,"939","Implausible",8.245121966,7.560080465,11.44544816,10.30323635,-0.647938790451049,-1.01125478613254,-0.172502707021913,-0.694675614730065,"AAN","active","EventsRev",FALSE,0.0813197026022305,937
"279","The grandmother is saving the lifeguard.",6.04677091533798,"syntax-based_PPMI",0.158732435762554,"939","Implausible",8.245121966,7.560080465,11.44544816,10.30323635,-0.647938790451049,-1.01125478613254,-0.172502707021913,-0.694675614730065,"AAN","active","EventsRev",FALSE,0.158732435762554,937
"280","The grandmother is saving the lifeguard.",59.352175,"surprisal_scores_tinylstm",0.381214591541164,"939","Implausible",8.245121966,7.560080465,11.44544816,10.30323635,-0.647938790451049,-1.01125478613254,-0.172502707021913,-0.694675614730065,"AAN","active","EventsRev",TRUE,0.618785408458836,937
"281","The grandpa is dancing for the ballerina.",-60.0105857904604,"gpt2-xl_full",0.339472155193567,"921","Implausible",9.08375622,6.839476438,11.86958133,10.66275014,-0.230763921790933,-1.37702103393724,0.194676062801819,0.0287773377543712,"AAN","active","EventsRev",FALSE,0.339472155193567,921
"282","The grandpa is dancing for the ballerina.",-0.499241295316553,"roberta-large",0.415566301039676,"921","Implausible",9.08375622,6.839476438,11.86958133,10.66275014,-0.230763921790933,-1.37702103393724,0.194676062801819,0.0287773377543712,"AAN","active","EventsRev",FALSE,0.415566301039676,921
"283","The grandpa is dancing for the ballerina.",0,"thematicFit_addition",0,"921","Implausible",9.08375622,6.839476438,11.86958133,10.66275014,-0.230763921790933,-1.37702103393724,0.194676062801819,0.0287773377543712,"AAN","active","EventsRev",FALSE,0,921
"284","The grandpa is dancing for the ballerina.",0.571205954848267,"bert-large-cased",0.00956184867526817,"921","Implausible",9.08375622,6.839476438,11.86958133,10.66275014,-0.230763921790933,-1.37702103393724,0.194676062801819,0.0287773377543712,"AAN","active","EventsRev",FALSE,0.00956184867526817,921
"285","The grandpa is dancing for the ballerina.",0.973937583671171,"v2_sdm",0.625634988631639,"921","Implausible",9.08375622,6.839476438,11.86958133,10.66275014,-0.230763921790933,-1.37702103393724,0.194676062801819,0.0287773377543712,"AAN","active","EventsRev",FALSE,0.625634988631639,921
"286","The grandpa is dancing for the ballerina.",2.63265306122449,"human",0.219330855018587,"921","Implausible",9.08375622,6.839476438,11.86958133,10.66275014,-0.230763921790933,-1.37702103393724,0.194676062801819,0.0287773377543712,"AAN","active","EventsRev",FALSE,0.219330855018587,921
"287","The grandpa is dancing for the ballerina.",26.7835221110026,"syntax-based_PPMI",0.769584245158559,"921","Implausible",9.08375622,6.839476438,11.86958133,10.66275014,-0.230763921790933,-1.37702103393724,0.194676062801819,0.0287773377543712,"AAN","active","EventsRev",FALSE,0.769584245158559,921
"288","The grandpa is dancing for the ballerina.",62.382845,"surprisal_scores_tinylstm",0.457476080323491,"921","Implausible",9.08375622,6.839476438,11.86958133,10.66275014,-0.230763921790933,-1.37702103393724,0.194676062801819,0.0287773377543712,"AAN","active","EventsRev",TRUE,0.542523919676509,921
"289","The groom is carrying the bride.",-45.0421028442717,"gpt2-xl_full",0.852112383034496,"909","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.852112383034496,909
"290","The groom is carrying the bride.",0.434876431053962,"thematicFit_addition",0.555943983561181,"909","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.555943983561181,909
"291","The groom is carrying the bride.",1.28556460899547,"v2_sdm",0.825816985624889,"909","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.825816985624889,909
"292","The groom is carrying the bride.",1.31442897664093,"roberta-large",0.911961001147538,"909","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.911961001147538,909
"293","The groom is carrying the bride.",1.71079311614372,"bert-large-cased",0.879536301551271,"909","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.879536301551271,909
"294","The groom is carrying the bride.",6.19401978918131,"syntax-based_PPMI",0.163070012086348,"909","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.163070012086348,909
"295","The groom is carrying the bride.",6.77083333333333,"human",0.973125774473358,"909","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.973125774473358,909
"296","The groom is carrying the bride.",50.840023,"surprisal_scores_tinylstm",0.167021233550536,"909","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",TRUE,0.832978766449464,909
"297","The jester is entertaining the king.",-48.2043304106129,"gpt2-xl_full",0.743812492797004,"910","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.743812492797004,910
"298","The jester is entertaining the king.",0,"thematicFit_addition",0,"910","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0,910
"299","The jester is entertaining the king.",0.5159016886066,"roberta-large",0.693407099812468,"910","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.693407099812468,910
"300","The jester is entertaining the king.",0.950928987697237,"bert-large-cased",0.29944694826841,"910","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.29944694826841,910
"301","The jester is entertaining the king.",1.20621801400849,"v2_sdm",0.774846567309667,"910","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.774846567309667,910
"302","The jester is entertaining the king.",6.79166666666667,"human",0.976920693928129,"910","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.976920693928129,910
"303","The jester is entertaining the king.",16.6576461286165,"syntax-based_PPMI",0.471301760732875,"910","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.471301760732875,910
"304","The jester is entertaining the king.",55.76521,"surprisal_scores_tinylstm",0.290954915921549,"910","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",TRUE,0.709045084078451,910
"305","The judge is sentencing the criminal.",-48.3278922635503,"gpt2-xl_full",0.739580749562235,"923","Plausible",10.60042753,10.07483242,11.90332176,10.33834964,0.523697455778574,0.26519018541336,-0.136640787436954,0.0863291055201282,"AAN","active","EventsRev",FALSE,0.739580749562235,922
