"WorkerId","Score","Plausibility","ItemNum","Sentence","TrialType","Voice"
"AJXIC6Q5EM76P",7,"Plausible",257,"The merchant reimbursed the supplier.","AAR","active"
"AMIQGW2E3WYO4",5,"Plausible",257,"The supplier was reimbursed by the merchant.","AAR","passive"
"AQ5KGRJE4W53Z",4,"Plausible",257,"The merchant reimbursed the supplier.","AAR","active"
"AR8O1107OAW4V",6,"Plausible",257,"The supplier was reimbursed by the merchant.","AAR","passive"
"AUFOO8PU2BK37",7,"Plausible",257,"The merchant reimbursed the supplier.","AAR","active"
"AUFUUD4WG9CVO",7,"Plausible",257,"The supplier was reimbursed by the merchant.","AAR","passive"
"AURYD2FH3FUOQ",7,"Plausible",257,"The merchant reimbursed the supplier.","AAR","active"
"A110KENBXU7SUJ",7,"Plausible",257,"The merchant was reimbursed by the supplier.","AAR","passive"
"A11W7R2O4RQSSS",7,"Plausible",257,"The merchant reimbursed the supplier.","AAR","active"
"A147F5PJTHOB8A",7,"Plausible",257,"The supplier reimbursed the merchant.","AAR","active"
"A14LXHJAWRQWR6",7,"Plausible",257,"The supplier was reimbursed by the merchant.","AAR","passive"
"A14SEFVPXYZ9TN",7,"Plausible",257,"The supplier was reimbursed by the merchant.","AAR","passive"
"A17NFI9O9H25MZ",7,"Plausible",257,"The supplier was reimbursed by the merchant.","AAR","passive"
"A1A7HKFWGH77QH",7,"Plausible",257,"The merchant was reimbursed by the supplier.","AAR","passive"
"A1APUWC5IMC5NV",7,"Plausible",257,"The supplier reimbursed the merchant.","AAR","active"
"A1DCG37N0Y8BN0",7,"Plausible",257,"The supplier was reimbursed by the merchant.","AAR","passive"
"A1LB8HVSXK66U0",6,"Plausible",257,"The merchant was reimbursed by the supplier.","AAR","passive"
"A1MM8TSLCHVMNK",7,"Plausible",257,"The supplier was reimbursed by the merchant.","AAR","passive"
"A1NDMFN9A5G25G",7,"Plausible",257,"The merchant was reimbursed by the supplier.","AAR","passive"
"A1TRO537S2U7QV",6,"Plausible",257,"The supplier reimbursed the merchant.","AAR","active"
"A1U8RH67FLZW87",7,"Plausible",257,"The supplier reimbursed the merchant.","AAR","active"
"A1WJ54G7U8B57Y",7,"Plausible",257,"The supplier reimbursed the merchant.","AAR","active"
"A1XQOZV8LQDM22",5,"Plausible",257,"The merchant reimbursed the supplier.","AAR","active"
"A21UA6O7ZFAIQJ",7,"Plausible",257,"The merchant was reimbursed by the supplier.","AAR","passive"
"A24U4J5I2J4VFV",7,"Plausible",257,"The merchant reimbursed the supplier.","AAR","active"
"A2580O4IYRX53L",3,"Plausible",257,"The supplier was reimbursed by the merchant.","AAR","passive"
"A25KM5DM1Z09ZN",7,"Plausible",257,"The supplier reimbursed the merchant.","AAR","active"
"A2BQ9CT9T9GIXH",7,"Plausible",257,"The supplier reimbursed the merchant.","AAR","active"
"A2CJYS92WX7HN6",6,"Plausible",257,"The supplier reimbursed the merchant.","AAR","active"
"A2EHH2ZFIRF1BF",7,"Plausible",257,"The merchant was reimbursed by the supplier.","AAR","passive"
"A2FOUSWQDYHIE0",7,"Plausible",257,"The merchant reimbursed the supplier.","AAR","active"
"A2N9U74YIPDQ9F",7,"Plausible",257,"The supplier reimbursed the merchant.","AAR","active"
"A2NHFSO7GMM8QR",7,"Plausible",257,"The supplier was reimbursed by the merchant.","AAR","passive"
"A2QRW24EKQU705",7,"Plausible",257,"The supplier was reimbursed by the merchant.","AAR","passive"
"A2VLTSW6CXIUMR",7,"Plausible",257,"The merchant reimbursed the supplier.","AAR","active"
"A2VTUR86NML1F8",5,"Plausible",257,"The supplier was reimbursed by the merchant.","AAR","passive"
"A2VUAAJHX6ROS9",1,"Plausible",257,"The merchant reimbursed the supplier.","AAR","active"
"A2YCMT5BPA0AG9",7,"Plausible",257,"The supplier was reimbursed by the merchant.","AAR","passive"
"A2ZHBK2MDL2L51",4,"Plausible",257,"The merchant was reimbursed by the supplier.","AAR","passive"
"A2ZL5GAZK6S0H1",7,"Plausible",257,"The supplier was reimbursed by the merchant.","AAR","passive"
"A30HUZHJBOX1LK",7,"Plausible",257,"The supplier was reimbursed by the merchant.","AAR","passive"
"A33NG3ZGW5DNQY",7,"Plausible",257,"The supplier was reimbursed by the merchant.","AAR","passive"
"A36IO8HVVL5WTZ",7,"Plausible",257,"The merchant reimbursed the supplier.","AAR","active"
"A39148ITT8EQCN",7,"Plausible",257,"The merchant was reimbursed by the supplier.","AAR","passive"
"A39C1BN9ZSQ0R2",7,"Plausible",257,"The supplier was reimbursed by the merchant.","AAR","passive"
"A3D2U4QF7821ZW",7,"Plausible",257,"The merchant reimbursed the supplier.","AAR","active"
"A3DUPRZSMU9W5R",6,"Plausible",257,"The merchant was reimbursed by the supplier.","AAR","passive"
"A3FGT6EU39C6S4",7,"Plausible",257,"The merchant was reimbursed by the supplier.","AAR","passive"
"A3RYI5HXC2MJLN",7,"Plausible",257,"The supplier reimbursed the merchant.","AAR","active"
"A3VE9WX0XH2N5G",7,"Plausible",257,"The supplier reimbursed the merchant.","AAR","active"
"A4J4GGMKJ68L0",7,"Plausible",257,"The merchant was reimbursed by the supplier.","AAR","passive"
"A4R66ZHYXG17N",7,"Plausible",257,"The merchant reimbursed the supplier.","AAR","active"
"A6HDSE80LQPR8",7,"Plausible",257,"The supplier reimbursed the merchant.","AAR","active"
"A6R88PQFFSNI9",6,"Plausible",257,"The merchant reimbursed the supplier.","AAR","active"
"A7I3G380E29VE",7,"Plausible",257,"The merchant reimbursed the supplier.","AAR","active"
"A7OZPNXIVO1FX",6,"Plausible",257,"The merchant was reimbursed by the supplier.","AAR","passive"
"ACON9O9NMFOHE",7,"Plausible",257,"The merchant was reimbursed by the supplier.","AAR","passive"
"AKSJ3C5O3V9RB",7,"Plausible",257,"The merchant reimbursed the supplier.","AAR","active"
"ALSMH6OVJJZ12",7,"Plausible",257,"The supplier reimbursed the merchant.","AAR","active"
"AOAMTLMPOJ7P7",6,"Plausible",257,"The supplier was reimbursed by the merchant.","AAR","passive"
"ARTARDCXLJ5H6",7,"Plausible",257,"The merchant was reimbursed by the supplier.","AAR","passive"
"ATP2BJPDK4K2B",7,"Plausible",257,"The supplier was reimbursed by the merchant.","AAR","passive"
"AWE9A4ZOP9LNU",7,"Plausible",257,"The merchant reimbursed the supplier.","AAR","active"
"AXQQBHFXMWR26",6,"Plausible",257,"The merchant was reimbursed by the supplier.","AAR","passive"
"A11FFJZ0C984W4",6,"Plausible",258,"The trader compensated the wholesaler.","AAR","active"
"A11W55U13HODN1",5,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"A16Z9FSSF1X74O",7,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"A18SXC3JEN1O0U",7,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"A18SXC3JEN1O0U",7,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"A1FKRZKU1H9YFC",7,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"A1GTYHV8OYQQLV",7,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"A1K8VUKRL53OX",5,"Plausible",258,"The trader was compensated by the wholesaler.","AAR","passive"
"A1NLW5ZS2WQR35",7,"Plausible",258,"The trader compensated the wholesaler.","AAR","active"
"A1QJ2VPPZG16EG",7,"Plausible",258,"The trader compensated the wholesaler.","AAR","active"
"A1UY2W2FL9CWN",7,"Plausible",258,"The trader compensated the wholesaler.","AAR","active"
"A209KMZQTLEZZC",7,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"A245AY2S0S7IS4",6,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"A2541C8MY0BYV3",7,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"A27TE0L5XP1H0U",6,"Plausible",258,"The trader compensated the wholesaler.","AAR","active"
"A2A5HAPJD18TRU",7,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"A2B153AHPWHLH1",7,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"A2E0LU8V4EUX5C",7,"Plausible",258,"The trader was compensated by the wholesaler.","AAR","passive"
"A2FGKKWP33DFWS",5,"Plausible",258,"The trader was compensated by the wholesaler.","AAR","passive"
"A2IQ0QCTQ3KWLT",6,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"A2NT3OQZUUZPEO",7,"Plausible",258,"The trader was compensated by the wholesaler.","AAR","passive"
"A2PTTSUG7NF42Q",7,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"A2UZC574AOQP00",7,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"A2VE2JM0RFYIOU",6,"Plausible",258,"The trader was compensated by the wholesaler.","AAR","passive"
"A2Z6NL0CTXY0ZB",7,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"A34SIGOLUGKIHJ",6,"Plausible",258,"The trader was compensated by the wholesaler.","AAR","passive"
"A397HP5TSIF2LO",7,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"A3MLUEOP3CCLXL",7,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"A3OZ8KF0HWSVWK",7,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"A3PYD7EU2WFST6",7,"Plausible",258,"The trader compensated the wholesaler.","AAR","active"
"A3RKG5PZN97RD5",7,"Plausible",258,"The trader compensated the wholesaler.","AAR","active"
"A3RVHUY67SVXQV",6,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"AEWGY34WUIA32",7,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"AFM65NU0UXIGP",7,"Plausible",258,"The trader compensated the wholesaler.","AAR","active"
"AHPOOKYE7V04D",7,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"AJ4T7PTRYNSUW",6,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"AKJ22H1NTVIQX",NA,"Plausible",258,"The trader was compensated by the wholesaler.","AAR","passive"
"ANK8K5WTHJ61C",7,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"ATUY1BTU5BQDE",7,"Plausible",258,"The trader was compensated by the wholesaler.","AAR","passive"
"AW1QY7Q83DYCJ",7,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"AXLHYKARXUTKD",6,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"AZ5USSNKZI3Y1",7,"Plausible",258,"The trader compensated the wholesaler.","AAR","active"
"A171S8E9IFSHH2",7,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"A19DKHN5DUFZJK",4,"Plausible",258,"The trader compensated the wholesaler.","AAR","active"
"A1BNR1ZAF1QGWG",6,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"A1DZMZTXWOM9MR",7,"Plausible",258,"The trader compensated the wholesaler.","AAR","active"
"A1I1QEHJZ9XTKC",7,"Plausible",258,"The trader was compensated by the wholesaler.","AAR","passive"
"A1I72NHC21347A",7,"Plausible",258,"The trader compensated the wholesaler.","AAR","active"
"A1V26049BBUXDX",7,"Plausible",258,"The trader was compensated by the wholesaler.","AAR","passive"
"A1XWBSRUGGNEA2",5,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"A1Z27X99F97JSR",5,"Plausible",258,"The trader was compensated by the wholesaler.","AAR","passive"
"A20N1NK5X5S88F",7,"Plausible",258,"The trader was compensated by the wholesaler.","AAR","passive"
"A29IBNSV45WIMQ",7,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"A2EELTS09HUTSF",5,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"A2EMTSJS47K8SU",7,"Plausible",258,"The trader compensated the wholesaler.","AAR","active"
"A2HSCKH5NKN5LP",7,"Plausible",258,"The trader compensated the wholesaler.","AAR","active"
"A2JDYN6QM8M5UN",5,"Plausible",258,"The trader compensated the wholesaler.","AAR","active"
"A2JRF141BH3W3Y",7,"Plausible",258,"The trader was compensated by the wholesaler.","AAR","passive"
"A2OU4N4VBIE91I",7,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"A2QX2B50DM45E2",6,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"A2R75YFKVALBXE",5,"Plausible",258,"The trader was compensated by the wholesaler.","AAR","passive"
"A2WJMGV0HKQG3Z",7,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"A2WWYVKGZZXBOB",5,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"A2Y7RA3JIQXV6M",6,"Plausible",258,"The trader was compensated by the wholesaler.","AAR","passive"
"A2ZDEERVRN5AMC",7,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"A2ZLIHPKKU69QZ",7,"Plausible",258,"The trader was compensated by the wholesaler.","AAR","passive"
"A31JM0OGO39IRZ",3,"Plausible",258,"The trader was compensated by the wholesaler.","AAR","passive"
"A33Z6BHAJUGCHY",7,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"A36GU3OHGLDS8R",2,"Plausible",258,"The trader compensated the wholesaler.","AAR","active"
"A37PUSY6CJ7TQ0",5,"Plausible",258,"The trader was compensated by the wholesaler.","AAR","passive"
"A3AY059NMP3VIZ",5,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"A3CH1Z6J9R38G9",5,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"A3GZYWA9S6J0K9",7,"Plausible",258,"The trader was compensated by the wholesaler.","AAR","passive"
"A3HOBJ4PJUOCUN",7,"Plausible",258,"The trader was compensated by the wholesaler.","AAR","passive"
"A3HOBJ4PJUOCUN",7,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"A3KP8KFGG6734Q",7,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"A3L4JI1S352HB8",7,"Plausible",258,"The trader compensated the wholesaler.","AAR","active"
"A3P6CVPYACUX43",7,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"A3QS96739O5M6F",5,"Plausible",258,"The trader compensated the wholesaler.","AAR","active"
"A3UP4PP3ZF1J39",6,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"A8GD33ZJ1SAA5",7,"Plausible",258,"The trader was compensated by the wholesaler.","AAR","passive"
"ACGHHDT7RY1AH",7,"Plausible",258,"The trader compensated the wholesaler.","AAR","active"
"ACSS93E03ZUGX",7,"Plausible",258,"The trader compensated the wholesaler.","AAR","active"
"ADVJB810K4OYR",7,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"AEF74ZYJTTEIA",7,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"AFN5VMMGYPF1I",6,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"AH4CXTYVNHRJK",2,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"AIQ1I6ODSIO56",7,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"AK3H5QRAROFGP",7,"Plausible",258,"The trader compensated the wholesaler.","AAR","active"
"AOWW3URQNRJ6U",6,"Plausible",258,"The trader compensated the wholesaler.","AAR","active"
"ARWF605I7RWM7",7,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"AW0MG225VXWCN",6,"Plausible",258,"The trader was compensated by the wholesaler.","AAR","passive"
"AXRQT9X4XRXSS",7,"Plausible",258,"The wholesaler compensated the trader.","AAR","active"
"AYDILOZLKOAS8",7,"Plausible",258,"The wholesaler was compensated by the trader.","AAR","passive"
"A11YS0T8MV3Q7C",6,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"A13GUTDMGGZZDL",7,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"A13LKWKNDRONU7",4,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"A1EDMN0J522ATZ",5,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"A1FBI9CPTNYMMR",5,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"A1OW27AZS122X2",6,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"A1ROEDVMTO9Y3X",3,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"A1ROEDVMTO9Y3X",6,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"A1VR1XQEQQXYUE",5,"Plausible",259,"The vandal was confronted by the accuser.","AAR","passive"
"A23EWFNNOUS10B",6,"Plausible",259,"The vandal was confronted by the accuser.","AAR","passive"
"A24PRZS7ANKGO3",5,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"A28ZPY6D5AS7GZ",7,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"A2EI075XZT9Y2S",7,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"A2NT3OQZUUZPEO",7,"Plausible",259,"The vandal was confronted by the accuser.","AAR","passive"
"A2NXHJ905WLGAA",7,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"A2RVFMCKSSEHDV",5,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"A2T1LNI80EPOQR",7,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"A2UISTPVTDPOOG",6,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"A304UJAE051J89",7,"Plausible",259,"The vandal was confronted by the accuser.","AAR","passive"
"A30UE6DWFNUCWX",6,"Plausible",259,"The vandal was confronted by the accuser.","AAR","passive"
"A320QA9HJFUOZO",6,"Plausible",259,"The vandal was confronted by the accuser.","AAR","passive"
"A3686GG56DXS8W",7,"Plausible",259,"The vandal was confronted by the accuser.","AAR","passive"
"A36ZKMRJCHF2HX",6,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"A3CI73EFDLS3OF",6,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"A3FNC8ELMK8YJA",7,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"A3I1W58P6SIV26",7,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"A3ICFB5LP54FO2",7,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"A3K9GTQBOI7O5A",7,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"A3KF6O09H04SP7",7,"Plausible",259,"The vandal was confronted by the accuser.","AAR","passive"
"A3KK1BNF5H0N1Z",6,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"A3O5TJE0GU5TPB",7,"Plausible",259,"The vandal was confronted by the accuser.","AAR","passive"
"A3QHX7BMC3RJYQ",5,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"A3U21PUMQ6NGT2",5,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"A748N8WFG2HR4",1,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"ABO9F0JD9NN54",6,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"ACRTRQ23XH20E",7,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"AFERIASET17LW",6,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"AKFFOAIBV3FJ6",7,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"AN9MVFWRCF2OP",6,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"APLBF6JY2C1QZ",7,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"AQAXDL1INQC9Q",5,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"ARLGZWN6W91WD",6,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"AZZA3J049G7R5",7,"Plausible",259,"The vandal was confronted by the accuser.","AAR","passive"
"A19WXS1CLVLEEX",7,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"A1YH2I4Y2SYAXJ",7,"Plausible",259,"The vandal was confronted by the accuser.","AAR","passive"
"A270HX8LH9LJ8W",6,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"A11S8IAAVDXCUS",7,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"A12TSLY8GXWHB4",4,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"A13WTEQ06V3B6D",6,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"A15XX0WDRG29E7",7,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"A17ZTBC2843EBM",7,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"A1CE2XPYCDRHVZ",5,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"A1DKVUTOBPQH11",7,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"A1IKK576F8WY0N",7,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"A1IL2HYSSL4ZMV",4,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"A1ODA3Q5H6HTDQ",6,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"A1OQIXAU1SEJ4P",6,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"A1P6OXEJ86HQRM",7,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"A1S88VQY8G8CNC",7,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"A1SHLWKA0UH1IS",7,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"A1VMPZVVVZUCS4",2,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"A23BWWRR7J5XLS",6,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"A248QG4DPULP46",4,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"A272X64FOZFYLB",2,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"A2AVJV2HSJ6KW",7,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"A2B0FLA55RH047",7,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"A2BDNO754C8EMN",5,"Plausible",259,"The vandal was confronted by the accuser.","AAR","passive"
"A2GDXQGEQT8RJJ",7,"Plausible",259,"The vandal was confronted by the accuser.","AAR","passive"
"A2GTO3481Z6486",2,"Plausible",259,"The vandal was confronted by the accuser.","AAR","passive"
"A2IMAGGCST8170",6,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"A2JTSH1VPJQ8FR",6,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"A2MOKIEQZ0OF2M",6,"Plausible",259,"The vandal was confronted by the accuser.","AAR","passive"
"A2NHFSO7GMM8QR",7,"Plausible",259,"The vandal was confronted by the accuser.","AAR","passive"
"A2NXMRPHG86N2T",7,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"A2P065E9CYMYJL",4,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"A2P53AN2M8IWFP",6,"Plausible",259,"The vandal was confronted by the accuser.","AAR","passive"
"A2RGHUEITGT0MG",7,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"A2YGOORS5N9RW8",4,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"A2ZHBK2MDL2L51",2,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"A37KREDYGDTP4U",3,"Plausible",259,"The vandal was confronted by the accuser.","AAR","passive"
"A3CD3C99T8S6ON",6,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"A3CGQOJC28OVGN",5,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"A3CP0DLCGX5J7O",4,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"A3GPTSDDHJ2DBV",4,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"A3HK6YK0OK13X2",7,"Plausible",259,"The vandal was confronted by the accuser.","AAR","passive"
"A3LL096CAY5WHB",7,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"A3RQN5RZD1N2KP",3,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"A5NE8TWS8ZV7B",7,"Plausible",259,"The vandal was confronted by the accuser.","AAR","passive"
"A64JDJKE9DYCT",6,"Plausible",259,"The vandal was confronted by the accuser.","AAR","passive"
"A90G0G4SJ26BM",5,"Plausible",259,"The vandal was confronted by the accuser.","AAR","passive"
"AE015UO038LEC",7,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"AFIK3VBMMX6G6",7,"Plausible",259,"The accuser confronted the vandal.","AAR","active"
"AMA18W8F60Y2J",2,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"AO32GL5867YY7",2,"Plausible",259,"The accuser was confronted by the vandal.","AAR","passive"
"AY7WPVKHVNBLG",4,"Plausible",259,"The vandal confronted the accuser.","AAR","active"
"A002160837SWJFPIAI7L7",4,"Plausible",260,"The plaintiff accosted the thug.","AAR","active"
"A10T0161B70BXP",2,"Plausible",260,"The thug accosted the plaintiff.","AAR","active"
"A11FFJZ0C984W4",5,"Plausible",260,"The thug was accosted by the plaintiff.","AAR","passive"
"A11YS0T8MV3Q7C",5,"Plausible",260,"The thug accosted the plaintiff.","AAR","active"
"A12FTSX85NQ8N9",7,"Plausible",260,"The plaintiff was accosted by the thug.","AAR","passive"
"A12HWPFXQPITHD",7,"Plausible",260,"The plaintiff was accosted by the thug.","AAR","passive"
"A166A2M31CW2C7",4,"Plausible",260,"The thug accosted the plaintiff.","AAR","active"
"A1ESLDCYJIENVI",5,"Plausible",260,"The thug was accosted by the plaintiff.","AAR","passive"
"A1EUBMQ86K32XE",7,"Plausible",260,"The plaintiff accosted the thug.","AAR","active"
"A1F2APQMJSQVFK",5,"Plausible",260,"The plaintiff accosted the thug.","AAR","active"
"A1FKRZKU1H9YFC",7,"Plausible",260,"The plaintiff was accosted by the thug.","AAR","passive"
"A1PMZUBGXFANCI",6,"Plausible",260,"The plaintiff was accosted by the thug.","AAR","passive"
"A1V3LZ17TYZZPA",3,"Plausible",260,"The plaintiff was accosted by the thug.","AAR","passive"
"A1YSYI926BBOHW",7,"Plausible",260,"The thug was accosted by the plaintiff.","AAR","passive"
"A1Z1O6MMOB3UWW",6,"Plausible",260,"The plaintiff accosted the thug.","AAR","active"
"A2541C8MY0BYV3",2,"Plausible",260,"The plaintiff was accosted by the thug.","AAR","passive"
"A256FHXGSY0E5D",7,"Plausible",260,"The thug was accosted by the plaintiff.","AAR","passive"
"A25N0K40JAZTN1",7,"Plausible",260,"The thug accosted the plaintiff.","AAR","active"
"A2DCKE7398C0XV",5,"Plausible",260,"The thug was accosted by the plaintiff.","AAR","passive"
"A2F1AA15HG0FRU",7,"Plausible",260,"The plaintiff was accosted by the thug.","AAR","passive"
"A2FL477TMKC91L",5,"Plausible",260,"The thug accosted the plaintiff.","AAR","active"
"A3A7HDHB9NTFGR",4,"Plausible",260,"The thug was accosted by the plaintiff.","AAR","passive"
"A3B2YRXL26RPVH",5,"Plausible",260,"The thug was accosted by the plaintiff.","AAR","passive"
"A3FJCLBK3HF4PD",6,"Plausible",260,"The thug accosted the plaintiff.","AAR","active"
"A3G5IPGLH1IIZN",7,"Plausible",260,"The thug accosted the plaintiff.","AAR","active"
"A3HP7L563UF5DW",7,"Plausible",260,"The thug accosted the plaintiff.","AAR","active"
"A3I1W58P6SIV26",7,"Plausible",260,"The thug accosted the plaintiff.","AAR","active"
"A3I9FTHSULHPYS",4,"Plausible",260,"The plaintiff was accosted by the thug.","AAR","passive"
"A3N0QZ9ZKUCTCQ",7,"Plausible",260,"The plaintiff accosted the thug.","AAR","active"
"A3PYD7EU2WFST6",6,"Plausible",260,"The plaintiff accosted the thug.","AAR","active"
"A3ROADR7T6811",4,"Plausible",260,"The plaintiff was accosted by the thug.","AAR","passive"
"A3U2UNSYDPS933",5,"Plausible",260,"The plaintiff accosted the thug.","AAR","active"
"A3UV55HC87DO9C",5,"Plausible",260,"The plaintiff was accosted by the thug.","AAR","passive"
"A3UV55HC87DO9C",6,"Plausible",260,"The plaintiff accosted the thug.","AAR","active"
"A4E1UYPDHE8D8",1,"Plausible",260,"The thug was accosted by the plaintiff.","AAR","passive"
