"WorkerId","Score","Plausibility","ItemNum","Sentence"
"A20X14OMRL0YPZ",7,"Plausible",23,"The judge is sentencing the criminal."
"A2DVJ6OMVVYTC7",7,"Plausible",23,"The judge is sentencing the criminal."
"A2OVWCQ4B9AHFY",7,"Plausible",23,"The judge is sentencing the criminal."
"A2VB8KX3XUA6WU",7,"Plausible",23,"The judge is sentencing the criminal."
"A2YAYHZYI7M3HD",7,"Plausible",23,"The judge is sentencing the criminal."
"A2YCMT5BPA0AG9",7,"Plausible",23,"The judge is sentencing the criminal."
"A3DS5B06ZCD3E3",7,"Plausible",23,"The judge is sentencing the criminal."
"A3KF6O09H04SP7",7,"Plausible",23,"The judge is sentencing the criminal."
"A3MFK5UEUG95M3",7,"Plausible",23,"The judge is sentencing the criminal."
"A3SH7B3UK915FC",7,"Plausible",23,"The judge is sentencing the criminal."
"A64JDJKE9DYCT",7,"Plausible",23,"The judge is sentencing the criminal."
"AJRY9ALX8069Y",7,"Plausible",23,"The judge is sentencing the criminal."
"A13I3UTEFM8852",6,"Plausible",23,"The judge is sentencing the criminal."
"A1AS4S7BOJPOEY",7,"Plausible",23,"The judge is sentencing the criminal."
"A1XXNB42VP10RB",7,"Plausible",23,"The judge is sentencing the criminal."
"A1Z1O6MMOB3UWW",7,"Plausible",23,"The judge is sentencing the criminal."
"A28RAZB2S5TF4N",7,"Plausible",23,"The judge is sentencing the criminal."
"A29SJZ0IEOHGMB",7,"Plausible",23,"The judge is sentencing the criminal."
"A2PXJTMWGUE5DC",7,"Plausible",23,"The judge is sentencing the criminal."
"A2ZL7BZA7RRMIN",7,"Plausible",23,"The judge is sentencing the criminal."
"A326O3VWP8TO8N",7,"Plausible",23,"The judge is sentencing the criminal."
"A3D3MQ814FCE0W",7,"Plausible",23,"The judge is sentencing the criminal."
"A3MYPYBVHX7FQ2",7,"Plausible",23,"The judge is sentencing the criminal."
"AVPKE76DJLWK6",7,"Plausible",23,"The judge is sentencing the criminal."
"A27VFM67RPD2L5",1,"Implausible",23,"The criminal is sentencing the judge."
"A3F3A89U4ZXJJD",1,"Implausible",23,"The criminal is sentencing the judge."
"A147F5PJTHOB8A",1,"Implausible",23,"The criminal is sentencing the judge."
"A1B1Y6OBCA7XTZ",1,"Implausible",23,"The criminal is sentencing the judge."
"A1LTJHPUTL7WM9",1,"Implausible",23,"The criminal is sentencing the judge."
"A1SISJL5ST2PWH",2,"Implausible",23,"The criminal is sentencing the judge."
"A1XVEKS9O73ERE",1,"Implausible",23,"The criminal is sentencing the judge."
"A23KAJRDVCVGOE",1,"Implausible",23,"The criminal is sentencing the judge."
"A248QG4DPULP46",1,"Implausible",23,"The criminal is sentencing the judge."
"A2541C8MY0BYV3",1,"Implausible",23,"The criminal is sentencing the judge."
"A2EI9E6EBZEZO1",1,"Implausible",23,"The criminal is sentencing the judge."
"A2FGKKWP33DFWS",1,"Implausible",23,"The criminal is sentencing the judge."
"A2JDYN6QM8M5UN",1,"Implausible",23,"The criminal is sentencing the judge."
"A2Y6K5DW6G7H0T",1,"Implausible",23,"The criminal is sentencing the judge."
"A3908297ZI3LES",1,"Implausible",23,"The criminal is sentencing the judge."
"A3PLWSCPFLCEGI",1,"Implausible",23,"The criminal is sentencing the judge."
"AFDC9A6Z60W2Z",1,"Implausible",23,"The criminal is sentencing the judge."
"AQMJMYR9MANOG",5,"Implausible",23,"The criminal is sentencing the judge."
"AVZOC3OGBQRX2",2,"Implausible",23,"The criminal is sentencing the judge."
"AZOT44NUTXOYT",1,"Implausible",23,"The criminal is sentencing the judge."
"A11YS0T8MV3Q7C",1,"Implausible",23,"The criminal is sentencing the judge."
"A18VIO909RWY6D",1,"Implausible",23,"The criminal is sentencing the judge."
"A2CWJRAEFZ44HU",1,"Implausible",23,"The criminal is sentencing the judge."
"A2GTJ0BD4CG1A2",1,"Implausible",23,"The criminal is sentencing the judge."
"A2QD7QFGCUNF5N",1,"Implausible",23,"The criminal is sentencing the judge."
"A2V27A9GZA1NR2",1,"Implausible",23,"The criminal is sentencing the judge."
"A2XPWASDT8AYXH",1,"Implausible",23,"The criminal is sentencing the judge."
"A2YGOORS5N9RW8",1,"Implausible",23,"The criminal is sentencing the judge."
"A2ZA3X3DBEMBCD",1,"Implausible",23,"The criminal is sentencing the judge."
"A3D2GO0IFRFN6R",1,"Implausible",23,"The criminal is sentencing the judge."
"A3FT3XPTOWHJMY",1,"Implausible",23,"The criminal is sentencing the judge."
"A3PYD7EU2WFST6",1,"Implausible",23,"The criminal is sentencing the judge."
"AAOEHS9LFB8KA",2,"Implausible",23,"The criminal is sentencing the judge."
"AC5UD8N187QD6",2,"Implausible",23,"The criminal is sentencing the judge."
"AKMIORNF40ST7",7,"Implausible",23,"The criminal is sentencing the judge."
"ARWN6TT8EWCFJ",5,"Implausible",23,"The criminal is sentencing the judge."
"AUQ79MANVDU9B",1,"Implausible",23,"The criminal is sentencing the judge."
"A1FKRZKU1H9YFC",1,"Implausible",23,"The criminal is sentencing the judge."
"A1KWC8TW8ANBQ8",1,"Implausible",23,"The criminal is sentencing the judge."
"A1QIR3JFR56TKL",1,"Implausible",23,"The criminal is sentencing the judge."
"A1YH2I4Y2SYAXJ",1,"Implausible",23,"The criminal is sentencing the judge."
"A2VNSNAN1LZBAM",1,"Implausible",23,"The criminal is sentencing the judge."
"A3CQDCNYJAX2X3",1,"Implausible",23,"The criminal is sentencing the judge."
"A3KSTXZKLRE3UC",1,"Implausible",23,"The criminal is sentencing the judge."
"A3QZEKY53Y1IC6",1,"Implausible",23,"The criminal is sentencing the judge."
"A4E818Z7A5FST",6,"Implausible",23,"The criminal is sentencing the judge."
"AMPMTF5IAAMK8",1,"Implausible",23,"The criminal is sentencing the judge."
"AZ69TBTDH7AZS",1,"Implausible",23,"The criminal is sentencing the judge."
"A27VFM67RPD2L5",7,"Plausible",24,"The father is pulling the child on the sled."
"A3F3A89U4ZXJJD",2,"Plausible",24,"The father is pulling the child on the sled."
"A147F5PJTHOB8A",7,"Plausible",24,"The father is pulling the child on the sled."
"A1B1Y6OBCA7XTZ",7,"Plausible",24,"The father is pulling the child on the sled."
"A1LTJHPUTL7WM9",7,"Plausible",24,"The father is pulling the child on the sled."
"A1SISJL5ST2PWH",7,"Plausible",24,"The father is pulling the child on the sled."
"A1XVEKS9O73ERE",7,"Plausible",24,"The father is pulling the child on the sled."
"A23KAJRDVCVGOE",7,"Plausible",24,"The father is pulling the child on the sled."
"A248QG4DPULP46",7,"Plausible",24,"The father is pulling the child on the sled."
"A2541C8MY0BYV3",7,"Plausible",24,"The father is pulling the child on the sled."
"A2EI9E6EBZEZO1",7,"Plausible",24,"The father is pulling the child on the sled."
"A2FGKKWP33DFWS",6,"Plausible",24,"The father is pulling the child on the sled."
"A2JDYN6QM8M5UN",7,"Plausible",24,"The father is pulling the child on the sled."
"A2Y6K5DW6G7H0T",7,"Plausible",24,"The father is pulling the child on the sled."
"A3908297ZI3LES",7,"Plausible",24,"The father is pulling the child on the sled."
"A3PLWSCPFLCEGI",7,"Plausible",24,"The father is pulling the child on the sled."
"AFDC9A6Z60W2Z",7,"Plausible",24,"The father is pulling the child on the sled."
"AQMJMYR9MANOG",5,"Plausible",24,"The father is pulling the child on the sled."
"AVZOC3OGBQRX2",7,"Plausible",24,"The father is pulling the child on the sled."
"AZOT44NUTXOYT",7,"Plausible",24,"The father is pulling the child on the sled."
"A11YS0T8MV3Q7C",7,"Plausible",24,"The father is pulling the child on the sled."
"A18VIO909RWY6D",7,"Plausible",24,"The father is pulling the child on the sled."
"A2CWJRAEFZ44HU",7,"Plausible",24,"The father is pulling the child on the sled."
"A2GTJ0BD4CG1A2",7,"Plausible",24,"The father is pulling the child on the sled."
"A2QD7QFGCUNF5N",6,"Plausible",24,"The father is pulling the child on the sled."
"A2V27A9GZA1NR2",7,"Plausible",24,"The father is pulling the child on the sled."
"A2XPWASDT8AYXH",7,"Plausible",24,"The father is pulling the child on the sled."
"A2YGOORS5N9RW8",7,"Plausible",24,"The father is pulling the child on the sled."
"A2ZA3X3DBEMBCD",7,"Plausible",24,"The father is pulling the child on the sled."
"A3D2GO0IFRFN6R",7,"Plausible",24,"The father is pulling the child on the sled."
"A3FT3XPTOWHJMY",6,"Plausible",24,"The father is pulling the child on the sled."
"A3PYD7EU2WFST6",6,"Plausible",24,"The father is pulling the child on the sled."
"AAOEHS9LFB8KA",7,"Plausible",24,"The father is pulling the child on the sled."
"AC5UD8N187QD6",7,"Plausible",24,"The father is pulling the child on the sled."
"AKMIORNF40ST7",6,"Plausible",24,"The father is pulling the child on the sled."
"ARWN6TT8EWCFJ",6,"Plausible",24,"The father is pulling the child on the sled."
"AUQ79MANVDU9B",7,"Plausible",24,"The father is pulling the child on the sled."
"A1FKRZKU1H9YFC",7,"Plausible",24,"The father is pulling the child on the sled."
"A1KWC8TW8ANBQ8",7,"Plausible",24,"The father is pulling the child on the sled."
"A1QIR3JFR56TKL",4,"Plausible",24,"The father is pulling the child on the sled."
"A1YH2I4Y2SYAXJ",7,"Plausible",24,"The father is pulling the child on the sled."
"A2VNSNAN1LZBAM",7,"Plausible",24,"The father is pulling the child on the sled."
"A3CQDCNYJAX2X3",7,"Plausible",24,"The father is pulling the child on the sled."
"A3KSTXZKLRE3UC",5,"Plausible",24,"The father is pulling the child on the sled."
"A3QZEKY53Y1IC6",6,"Plausible",24,"The father is pulling the child on the sled."
"A4E818Z7A5FST",NA,"Plausible",24,"The father is pulling the child on the sled."
"AMPMTF5IAAMK8",7,"Plausible",24,"The father is pulling the child on the sled."
"AZ69TBTDH7AZS",7,"Plausible",24,"The father is pulling the child on the sled."
"A2M5OXOREG5HYY",3,"Implausible",24,"The child is pulling the father on the sled."
"A1945USNZHTROX",3,"Implausible",24,"The child is pulling the father on the sled."
"A1B5SSGMTAQ9B5",1,"Implausible",24,"The child is pulling the father on the sled."
"A1BNYBF79IQ89T",1,"Implausible",24,"The child is pulling the father on the sled."
"A1F3XD5WEK7H7E",4,"Implausible",24,"The child is pulling the father on the sled."
"A1F9KLZGHE9DTA",2,"Implausible",24,"The child is pulling the father on the sled."
"A1KS9LITOVPAT8",1,"Implausible",24,"The child is pulling the father on the sled."
"A1M682B2WUSYJP",1,"Implausible",24,"The child is pulling the father on the sled."
"A1P6OXEJ86HQRM",3,"Implausible",24,"The child is pulling the father on the sled."
"A1VR1XQEQQXYUE",1,"Implausible",24,"The child is pulling the father on the sled."
"A1WS9UHL45VZ0X",2,"Implausible",24,"The child is pulling the father on the sled."
"A1Z26KLD8VFYUD",5,"Implausible",24,"The child is pulling the father on the sled."
"A2E0LU8V4EUX5C",1,"Implausible",24,"The child is pulling the father on the sled."
"A2XQ3CFB5HT2ZQ",2,"Implausible",24,"The child is pulling the father on the sled."
"A30HUZHJBOX1LK",2,"Implausible",24,"The child is pulling the father on the sled."
"A3FOKP72T5I4FR",4,"Implausible",24,"The child is pulling the father on the sled."
"A3K9GTQBOI7O5A",3,"Implausible",24,"The child is pulling the father on the sled."
"A3UPZ88FI1EJC",2,"Implausible",24,"The child is pulling the father on the sled."
"A8028AFBBS29G",2,"Implausible",24,"The child is pulling the father on the sled."
"A12FTSX85NQ8N9",2,"Implausible",24,"The child is pulling the father on the sled."
"A1JJYY622DGE5L",2,"Implausible",24,"The child is pulling the father on the sled."
"A1JVO7FLPATHUB",1,"Implausible",24,"The child is pulling the father on the sled."
"A1P2RQ166VS5BT",5,"Implausible",24,"The child is pulling the father on the sled."
"A1ZDR2UN7M92LI",6,"Implausible",24,"The child is pulling the father on the sled."
"A20X14OMRL0YPZ",2,"Implausible",24,"The child is pulling the father on the sled."
"A2DVJ6OMVVYTC7",1,"Implausible",24,"The child is pulling the father on the sled."
"A2OVWCQ4B9AHFY",7,"Implausible",24,"The child is pulling the father on the sled."
"A2VB8KX3XUA6WU",2,"Implausible",24,"The child is pulling the father on the sled."
"A2YAYHZYI7M3HD",2,"Implausible",24,"The child is pulling the father on the sled."
"A2YCMT5BPA0AG9",2,"Implausible",24,"The child is pulling the father on the sled."
"A3DS5B06ZCD3E3",2,"Implausible",24,"The child is pulling the father on the sled."
"A3KF6O09H04SP7",3,"Implausible",24,"The child is pulling the father on the sled."
"A3MFK5UEUG95M3",3,"Implausible",24,"The child is pulling the father on the sled."
"A3SH7B3UK915FC",2,"Implausible",24,"The child is pulling the father on the sled."
"A64JDJKE9DYCT",4,"Implausible",24,"The child is pulling the father on the sled."
"AJRY9ALX8069Y",5,"Implausible",24,"The child is pulling the father on the sled."
"A13I3UTEFM8852",5,"Implausible",24,"The child is pulling the father on the sled."
"A1AS4S7BOJPOEY",1,"Implausible",24,"The child is pulling the father on the sled."
"A1XXNB42VP10RB",3,"Implausible",24,"The child is pulling the father on the sled."
"A1Z1O6MMOB3UWW",1,"Implausible",24,"The child is pulling the father on the sled."
"A28RAZB2S5TF4N",5,"Implausible",24,"The child is pulling the father on the sled."
"A29SJZ0IEOHGMB",7,"Implausible",24,"The child is pulling the father on the sled."
"A2PXJTMWGUE5DC",3,"Implausible",24,"The child is pulling the father on the sled."
"A2ZL7BZA7RRMIN",1,"Implausible",24,"The child is pulling the father on the sled."
"A326O3VWP8TO8N",4,"Implausible",24,"The child is pulling the father on the sled."
"A3D3MQ814FCE0W",6,"Implausible",24,"The child is pulling the father on the sled."
"A3MYPYBVHX7FQ2",2,"Implausible",24,"The child is pulling the father on the sled."
"AVPKE76DJLWK6",4,"Implausible",24,"The child is pulling the father on the sled."
"A2M5OXOREG5HYY",5,"Plausible",25,"Santa is giving the girl a present."
"A1945USNZHTROX",7,"Plausible",25,"Santa is giving the girl a present."
"A1B5SSGMTAQ9B5",7,"Plausible",25,"Santa is giving the girl a present."
"A1BNYBF79IQ89T",7,"Plausible",25,"Santa is giving the girl a present."
"A1F3XD5WEK7H7E",7,"Plausible",25,"Santa is giving the girl a present."
"A1F9KLZGHE9DTA",7,"Plausible",25,"Santa is giving the girl a present."
"A1KS9LITOVPAT8",7,"Plausible",25,"Santa is giving the girl a present."
"A1M682B2WUSYJP",7,"Plausible",25,"Santa is giving the girl a present."
"A1P6OXEJ86HQRM",7,"Plausible",25,"Santa is giving the girl a present."
"A1VR1XQEQQXYUE",7,"Plausible",25,"Santa is giving the girl a present."
"A1WS9UHL45VZ0X",5,"Plausible",25,"Santa is giving the girl a present."
"A1Z26KLD8VFYUD",3,"Plausible",25,"Santa is giving the girl a present."
"A2E0LU8V4EUX5C",7,"Plausible",25,"Santa is giving the girl a present."
"A2XQ3CFB5HT2ZQ",6,"Plausible",25,"Santa is giving the girl a present."
"A30HUZHJBOX1LK",7,"Plausible",25,"Santa is giving the girl a present."
"A3FOKP72T5I4FR",7,"Plausible",25,"Santa is giving the girl a present."
"A3K9GTQBOI7O5A",7,"Plausible",25,"Santa is giving the girl a present."
"A3UPZ88FI1EJC",7,"Plausible",25,"Santa is giving the girl a present."
"A8028AFBBS29G",7,"Plausible",25,"Santa is giving the girl a present."
"A12FTSX85NQ8N9",7,"Plausible",25,"Santa is giving the girl a present."
"A1JJYY622DGE5L",7,"Plausible",25,"Santa is giving the girl a present."
"A1JVO7FLPATHUB",7,"Plausible",25,"Santa is giving the girl a present."
"A1P2RQ166VS5BT",7,"Plausible",25,"Santa is giving the girl a present."
"A1ZDR2UN7M92LI",7,"Plausible",25,"Santa is giving the girl a present."
"A20X14OMRL0YPZ",7,"Plausible",25,"Santa is giving the girl a present."
"A2DVJ6OMVVYTC7",7,"Plausible",25,"Santa is giving the girl a present."
"A2OVWCQ4B9AHFY",2,"Plausible",25,"Santa is giving the girl a present."
"A2VB8KX3XUA6WU",7,"Plausible",25,"Santa is giving the girl a present."
"A2YAYHZYI7M3HD",7,"Plausible",25,"Santa is giving the girl a present."
"A2YCMT5BPA0AG9",7,"Plausible",25,"Santa is giving the girl a present."
"A3DS5B06ZCD3E3",4,"Plausible",25,"Santa is giving the girl a present."
"A3KF6O09H04SP7",7,"Plausible",25,"Santa is giving the girl a present."
"A3MFK5UEUG95M3",7,"Plausible",25,"Santa is giving the girl a present."
"A3SH7B3UK915FC",7,"Plausible",25,"Santa is giving the girl a present."
"A64JDJKE9DYCT",7,"Plausible",25,"Santa is giving the girl a present."
"AJRY9ALX8069Y",7,"Plausible",25,"Santa is giving the girl a present."
"A13I3UTEFM8852",6,"Plausible",25,"Santa is giving the girl a present."
"A1AS4S7BOJPOEY",7,"Plausible",25,"Santa is giving the girl a present."
"A1XXNB42VP10RB",7,"Plausible",25,"Santa is giving the girl a present."
"A1Z1O6MMOB3UWW",7,"Plausible",25,"Santa is giving the girl a present."
"A28RAZB2S5TF4N",5,"Plausible",25,"Santa is giving the girl a present."
"A29SJZ0IEOHGMB",7,"Plausible",25,"Santa is giving the girl a present."
"A2PXJTMWGUE5DC",7,"Plausible",25,"Santa is giving the girl a present."
"A2ZL7BZA7RRMIN",6,"Plausible",25,"Santa is giving the girl a present."
"A326O3VWP8TO8N",7,"Plausible",25,"Santa is giving the girl a present."
"A3D3MQ814FCE0W",5,"Plausible",25,"Santa is giving the girl a present."
"A3MYPYBVHX7FQ2",7,"Plausible",25,"Santa is giving the girl a present."
"AVPKE76DJLWK6",7,"Plausible",25,"Santa is giving the girl a present."
"A27VFM67RPD2L5",3,"Implausible",25,"The girl is giving Santa a present."
"A3F3A89U4ZXJJD",4,"Implausible",25,"The girl is giving Santa a present."
"A147F5PJTHOB8A",1,"Implausible",25,"The girl is giving Santa a present."
"A1B1Y6OBCA7XTZ",2,"Implausible",25,"The girl is giving Santa a present."
"A1LTJHPUTL7WM9",2,"Implausible",25,"The girl is giving Santa a present."
"A1SISJL5ST2PWH",2,"Implausible",25,"The girl is giving Santa a present."
"A1XVEKS9O73ERE",1,"Implausible",25,"The girl is giving Santa a present."
"A23KAJRDVCVGOE",1,"Implausible",25,"The girl is giving Santa a present."
"A248QG4DPULP46",5,"Implausible",25,"The girl is giving Santa a present."
"A2541C8MY0BYV3",1,"Implausible",25,"The girl is giving Santa a present."
"A2EI9E6EBZEZO1",3,"Implausible",25,"The girl is giving Santa a present."
"A2FGKKWP33DFWS",4,"Implausible",25,"The girl is giving Santa a present."
"A2JDYN6QM8M5UN",2,"Implausible",25,"The girl is giving Santa a present."
"A2Y6K5DW6G7H0T",1,"Implausible",25,"The girl is giving Santa a present."
"A3908297ZI3LES",2,"Implausible",25,"The girl is giving Santa a present."
"A3PLWSCPFLCEGI",1,"Implausible",25,"The girl is giving Santa a present."
"AFDC9A6Z60W2Z",2,"Implausible",25,"The girl is giving Santa a present."
"AQMJMYR9MANOG",6,"Implausible",25,"The girl is giving Santa a present."
"AVZOC3OGBQRX2",5,"Implausible",25,"The girl is giving Santa a present."
"AZOT44NUTXOYT",3,"Implausible",25,"The girl is giving Santa a present."
"A11YS0T8MV3Q7C",1,"Implausible",25,"The girl is giving Santa a present."
"A18VIO909RWY6D",2,"Implausible",25,"The girl is giving Santa a present."
"A2CWJRAEFZ44HU",4,"Implausible",25,"The girl is giving Santa a present."
"A2GTJ0BD4CG1A2",2,"Implausible",25,"The girl is giving Santa a present."
"A2QD7QFGCUNF5N",6,"Implausible",25,"The girl is giving Santa a present."
"A2V27A9GZA1NR2",2,"Implausible",25,"The girl is giving Santa a present."
"A2XPWASDT8AYXH",3,"Implausible",25,"The girl is giving Santa a present."
"A2YGOORS5N9RW8",3,"Implausible",25,"The girl is giving Santa a present."
"A2ZA3X3DBEMBCD",1,"Implausible",25,"The girl is giving Santa a present."
"A3D2GO0IFRFN6R",4,"Implausible",25,"The girl is giving Santa a present."
"A3FT3XPTOWHJMY",2,"Implausible",25,"The girl is giving Santa a present."
"A3PYD7EU2WFST6",1,"Implausible",25,"The girl is giving Santa a present."
"AAOEHS9LFB8KA",4,"Implausible",25,"The girl is giving Santa a present."
"AC5UD8N187QD6",2,"Implausible",25,"The girl is giving Santa a present."
"AKMIORNF40ST7",4,"Implausible",25,"The girl is giving Santa a present."
"ARWN6TT8EWCFJ",5,"Implausible",25,"The girl is giving Santa a present."
"AUQ79MANVDU9B",3,"Implausible",25,"The girl is giving Santa a present."
"A1FKRZKU1H9YFC",1,"Implausible",25,"The girl is giving Santa a present."
"A1KWC8TW8ANBQ8",7,"Implausible",25,"The girl is giving Santa a present."
"A1QIR3JFR56TKL",1,"Implausible",25,"The girl is giving Santa a present."
"A1YH2I4Y2SYAXJ",2,"Implausible",25,"The girl is giving Santa a present."
"A2VNSNAN1LZBAM",2,"Implausible",25,"The girl is giving Santa a present."
"A3CQDCNYJAX2X3",1,"Implausible",25,"The girl is giving Santa a present."
"A3KSTXZKLRE3UC",1,"Implausible",25,"The girl is giving Santa a present."
"A3QZEKY53Y1IC6",1,"Implausible",25,"The girl is giving Santa a present."
"A4E818Z7A5FST",7,"Implausible",25,"The girl is giving Santa a present."
"AMPMTF5IAAMK8",1,"Implausible",25,"The girl is giving Santa a present."
"AZ69TBTDH7AZS",7,"Implausible",25,"The girl is giving Santa a present."
"A27VFM67RPD2L5",7,"Plausible",26,"The peasant is bowing to the queen."
"A3F3A89U4ZXJJD",7,"Plausible",26,"The peasant is bowing to the queen."
"A147F5PJTHOB8A",7,"Plausible",26,"The peasant is bowing to the queen."
"A1B1Y6OBCA7XTZ",7,"Plausible",26,"The peasant is bowing to the queen."
"A1LTJHPUTL7WM9",7,"Plausible",26,"The peasant is bowing to the queen."
"A1SISJL5ST2PWH",7,"Plausible",26,"The peasant is bowing to the queen."
"A1XVEKS9O73ERE",7,"Plausible",26,"The peasant is bowing to the queen."
"A23KAJRDVCVGOE",7,"Plausible",26,"The peasant is bowing to the queen."
"A248QG4DPULP46",3,"Plausible",26,"The peasant is bowing to the queen."
"A2541C8MY0BYV3",7,"Plausible",26,"The peasant is bowing to the queen."
"A2EI9E6EBZEZO1",7,"Plausible",26,"The peasant is bowing to the queen."
"A2FGKKWP33DFWS",6,"Plausible",26,"The peasant is bowing to the queen."
"A2JDYN6QM8M5UN",7,"Plausible",26,"The peasant is bowing to the queen."
"A2Y6K5DW6G7H0T",7,"Plausible",26,"The peasant is bowing to the queen."
"A3908297ZI3LES",7,"Plausible",26,"The peasant is bowing to the queen."
"A3PLWSCPFLCEGI",7,"Plausible",26,"The peasant is bowing to the queen."
"AFDC9A6Z60W2Z",7,"Plausible",26,"The peasant is bowing to the queen."
"AQMJMYR9MANOG",6,"Plausible",26,"The peasant is bowing to the queen."
"AVZOC3OGBQRX2",7,"Plausible",26,"The peasant is bowing to the queen."
"AZOT44NUTXOYT",7,"Plausible",26,"The peasant is bowing to the queen."
"A11YS0T8MV3Q7C",7,"Plausible",26,"The peasant is bowing to the queen."
"A18VIO909RWY6D",7,"Plausible",26,"The peasant is bowing to the queen."
"A2CWJRAEFZ44HU",7,"Plausible",26,"The peasant is bowing to the queen."
"A2GTJ0BD4CG1A2",7,"Plausible",26,"The peasant is bowing to the queen."
"A2QD7QFGCUNF5N",3,"Plausible",26,"The peasant is bowing to the queen."
"A2V27A9GZA1NR2",7,"Plausible",26,"The peasant is bowing to the queen."
"A2XPWASDT8AYXH",7,"Plausible",26,"The peasant is bowing to the queen."
"A2YGOORS5N9RW8",7,"Plausible",26,"The peasant is bowing to the queen."
"A2ZA3X3DBEMBCD",7,"Plausible",26,"The peasant is bowing to the queen."
"A3D2GO0IFRFN6R",7,"Plausible",26,"The peasant is bowing to the queen."
"A3FT3XPTOWHJMY",7,"Plausible",26,"The peasant is bowing to the queen."
"A3PYD7EU2WFST6",7,"Plausible",26,"The peasant is bowing to the queen."
"AAOEHS9LFB8KA",5,"Plausible",26,"The peasant is bowing to the queen."
"AC5UD8N187QD6",7,"Plausible",26,"The peasant is bowing to the queen."
"AKMIORNF40ST7",2,"Plausible",26,"The peasant is bowing to the queen."
"ARWN6TT8EWCFJ",7,"Plausible",26,"The peasant is bowing to the queen."
"AUQ79MANVDU9B",7,"Plausible",26,"The peasant is bowing to the queen."
"A1FKRZKU1H9YFC",7,"Plausible",26,"The peasant is bowing to the queen."
"A1KWC8TW8ANBQ8",7,"Plausible",26,"The peasant is bowing to the queen."
"A1QIR3JFR56TKL",7,"Plausible",26,"The peasant is bowing to the queen."
"A1YH2I4Y2SYAXJ",7,"Plausible",26,"The peasant is bowing to the queen."
"A2VNSNAN1LZBAM",7,"Plausible",26,"The peasant is bowing to the queen."
"A3CQDCNYJAX2X3",7,"Plausible",26,"The peasant is bowing to the queen."
"A3KSTXZKLRE3UC",7,"Plausible",26,"The peasant is bowing to the queen."
"A3QZEKY53Y1IC6",6,"Plausible",26,"The peasant is bowing to the queen."
"A4E818Z7A5FST",6,"Plausible",26,"The peasant is bowing to the queen."
"AMPMTF5IAAMK8",7,"Plausible",26,"The peasant is bowing to the queen."
"AZ69TBTDH7AZS",7,"Plausible",26,"The peasant is bowing to the queen."
"A2M5OXOREG5HYY",1,"Implausible",26,"The queen is bowing to the peasant."
"A1945USNZHTROX",1,"Implausible",26,"The queen is bowing to the peasant."
"A1B5SSGMTAQ9B5",2,"Implausible",26,"The queen is bowing to the peasant."
"A1BNYBF79IQ89T",1,"Implausible",26,"The queen is bowing to the peasant."
"A1F3XD5WEK7H7E",1,"Implausible",26,"The queen is bowing to the peasant."
"A1F9KLZGHE9DTA",1,"Implausible",26,"The queen is bowing to the peasant."
"A1KS9LITOVPAT8",1,"Implausible",26,"The queen is bowing to the peasant."
"A1M682B2WUSYJP",3,"Implausible",26,"The queen is bowing to the peasant."
"A1P6OXEJ86HQRM",1,"Implausible",26,"The queen is bowing to the peasant."
"A1VR1XQEQQXYUE",1,"Implausible",26,"The queen is bowing to the peasant."
"A1WS9UHL45VZ0X",3,"Implausible",26,"The queen is bowing to the peasant."
"A1Z26KLD8VFYUD",5,"Implausible",26,"The queen is bowing to the peasant."
"A2E0LU8V4EUX5C",2,"Implausible",26,"The queen is bowing to the peasant."
"A2XQ3CFB5HT2ZQ",1,"Implausible",26,"The queen is bowing to the peasant."
"A30HUZHJBOX1LK",2,"Implausible",26,"The queen is bowing to the peasant."
"A3FOKP72T5I4FR",1,"Implausible",26,"The queen is bowing to the peasant."
"A3K9GTQBOI7O5A",5,"Implausible",26,"The queen is bowing to the peasant."
"A3UPZ88FI1EJC",1,"Implausible",26,"The queen is bowing to the peasant."
"A8028AFBBS29G",4,"Implausible",26,"The queen is bowing to the peasant."
"A12FTSX85NQ8N9",2,"Implausible",26,"The queen is bowing to the peasant."
"A1JJYY622DGE5L",1,"Implausible",26,"The queen is bowing to the peasant."
"A1JVO7FLPATHUB",1,"Implausible",26,"The queen is bowing to the peasant."
"A1P2RQ166VS5BT",2,"Implausible",26,"The queen is bowing to the peasant."
"A1ZDR2UN7M92LI",6,"Implausible",26,"The queen is bowing to the peasant."
"A20X14OMRL0YPZ",2,"Implausible",26,"The queen is bowing to the peasant."
"A2DVJ6OMVVYTC7",1,"Implausible",26,"The queen is bowing to the peasant."
"A2OVWCQ4B9AHFY",7,"Implausible",26,"The queen is bowing to the peasant."
"A2VB8KX3XUA6WU",2,"Implausible",26,"The queen is bowing to the peasant."
"A2YAYHZYI7M3HD",1,"Implausible",26,"The queen is bowing to the peasant."
"A2YCMT5BPA0AG9",1,"Implausible",26,"The queen is bowing to the peasant."
"A3DS5B06ZCD3E3",2,"Implausible",26,"The queen is bowing to the peasant."
"A3KF6O09H04SP7",1,"Implausible",26,"The queen is bowing to the peasant."
"A3MFK5UEUG95M3",1,"Implausible",26,"The queen is bowing to the peasant."
"A3SH7B3UK915FC",1,"Implausible",26,"The queen is bowing to the peasant."
"A64JDJKE9DYCT",2,"Implausible",26,"The queen is bowing to the peasant."
"AJRY9ALX8069Y",2,"Implausible",26,"The queen is bowing to the peasant."
"A13I3UTEFM8852",6,"Implausible",26,"The queen is bowing to the peasant."
