"Sentence","ItemNum","Score","NormScore","NumTokens","Metric","Plausibility","agent_freq","patient_freq","sentence_freq","verb_freq","NumWords","agent_freq_norm","patient_freq_norm","verb_freq_norm","sentence_freq_norm","TrialType","Voice","Experiment","LowerBetter","FinalNormScore"
"The father is pulling the child on the sled.","24",0.965109277527811,0.469800098360298,NA,"SDM","Plausible",10.96427682,12.02586884,12.46406285,10.63067378,9,0.704692662024736,1.25550281750431,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",FALSE,0.469800098360298
"The child is pulling the father on the sled.","24",0.953489751752695,0.459386685565944,NA,"SDM","Implausible",12.02586884,10.96427682,12.46406285,10.63067378,9,1.23277687680822,0.71665691142279,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",FALSE,0.459386685565944
"The father is pulling the child on the sled.","24",6.59574468085106,0.941428686999434,NA,"human","Plausible",10.96427682,12.02586884,12.46406285,10.63067378,9,0.704692662024736,1.25550281750431,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",FALSE,0.941428686999434
"The child is pulling the father on the sled.","24",2.83333333333333,0.254752851711027,NA,"human","Implausible",12.02586884,10.96427682,12.46406285,10.63067378,9,1.23277687680822,0.71665691142279,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",FALSE,0.254752851711027
"The father is pulling the child on the sled.","24",13.606962671977,0.37078703693943,NA,"syntax-PPMI","Plausible",10.96427682,12.02586884,12.46406285,10.63067378,9,0.704692662024736,1.25550281750431,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",FALSE,0.37078703693943
"The child is pulling the father on the sled.","24",12.4095284992262,0.337366302924982,NA,"syntax-PPMI","Implausible",12.02586884,10.96427682,12.46406285,10.63067378,9,1.23277687680822,0.71665691142279,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",FALSE,0.337366302924982
"The father is pulling the child on the sled.","24",0.535892860437031,0.547046513090937,NA,"thematicFit.prod","Plausible",10.96427682,12.02586884,12.46406285,10.63067378,9,0.704692662024736,1.25550281750431,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",FALSE,0.547046513090937
"The child is pulling the father on the sled.","24",0.535892860437031,0.547046513090937,NA,"thematicFit.prod","Implausible",12.02586884,10.96427682,12.46406285,10.63067378,9,1.23277687680822,0.71665691142279,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",FALSE,0.547046513090937
"The father is pulling the child on the sled.","24",66.935334,0.486049468371079,NA,"tinyLSTM.surprisal","Plausible",10.96427682,12.02586884,12.46406285,10.63067378,9,0.704692662024736,1.25550281750431,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",TRUE,0.513950531628921
"The child is pulling the father on the sled.","24",69.375181,0.545181750953186,NA,"tinyLSTM.surprisal","Implausible",12.02586884,10.96427682,12.46406285,10.63067378,9,1.23277687680822,0.71665691142279,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",TRUE,0.454818249046814
"Santa is giving the girl a present.","25",-0.887403428554535,0.928648447445263,NA,"BERT-large.last-word-PLL","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.928648447445263
"The girl is giving Santa a present.","25",-1.53234565258026,0.876770699899504,NA,"BERT-large.last-word-PLL","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.876770699899504
"Santa is giving the girl a present.","25",-13.9937918484211,0.775539211278063,8,"BERT-large.sentence-PLL","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.775539211278063
"The girl is giving Santa a present.","25",-15.9908600747585,0.73207371980313,8,"BERT-large.sentence-PLL","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.73207371980313
"Santa is giving the girl a present.","25",-69.3962348997593,0.69829256594955,NA,"BERT-large.sentence-l2r-PLL","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.69829256594955
"The girl is giving Santa a present.","25",-73.140282548964,0.652479902527571,NA,"BERT-large.sentence-l2r-PLL","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.652479902527571
"Santa is giving the girl a present.","25",-0.713062465190887,0.936153069155338,NA,"BERT-large.verb-PLL","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.936153069155338
"The girl is giving Santa a present.","25",-0.665195941925049,0.940439936282547,NA,"BERT-large.verb-PLL","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.940439936282547
"Santa is giving the girl a present.","25",-48.5839605331421,0.67056348174296,10,"GPT-2-xl.sentence-LL","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.67056348174296
"The girl is giving Santa a present.","25",-52.1735095977783,0.554130617948746,10,"GPT-2-xl.sentence-LL","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.554130617948746
"Santa is giving the girl a present.","25",-4.85839605331421,0.549554274764147,10,"GPT-2-xl.sentence-LL.average_byNrTokens","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.549554274764147
"The girl is giving Santa a present.","25",-5.21735095977783,0.435176002629181,10,"GPT-2-xl.sentence-LL.average_byNrTokens","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.435176002629181
"Santa is giving the girl a present.","25",-6.94056579044887,0.711004204533398,10,"GPT-2-xl.sentence-LL.average_byNrWords","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.711004204533398
"The girl is giving Santa a present.","25",-7.45335851396833,0.617331854916005,10,"GPT-2-xl.sentence-LL.average_byNrWords","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.617331854916005
"Santa is giving the girl a present.","25",-51.7736673355103,0.501730225468011,10,"GPT-J.sentence-LL","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.501730225468011
"The girl is giving Santa a present.","25",-53.1911659240723,0.442811824691204,10,"GPT-J.sentence-LL","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.442811824691204
"Santa is giving the girl a present.","25",-5.17736673355103,0.416518146729125,10,"GPT-J.sentence-LL.average_byNrTokens","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.416518146729125
"The girl is giving Santa a present.","25",-5.31911659240723,0.370325370737851,10,"GPT-J.sentence-LL.average_byNrTokens","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.370325370737851
"Santa is giving the girl a present.","25",-7.39623819078718,0.59888453391484,10,"GPT-J.sentence-LL.average_byNrWords","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.59888453391484
"The girl is giving Santa a present.","25",-7.59873798915318,0.560710731281972,10,"GPT-J.sentence-LL.average_byNrWords","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.560710731281972
"Santa is giving the girl a present.","25",-44.0945625305176,0.556296601845943,10,"MPT-30b.sentence-LL","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.556296601845943
"The girl is giving Santa a present.","25",-44.4980335235596,0.542488281821521,10,"MPT-30b.sentence-LL","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.542488281821521
"Santa is giving the girl a present.","25",-4.40945625305176,0.45901608282315,10,"MPT-30b.sentence-LL.average_byNrTokens","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.45901608282315
"The girl is giving Santa a present.","25",-4.44980335235596,0.446490706850188,10,"MPT-30b.sentence-LL.average_byNrTokens","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.446490706850188
"Santa is giving the girl a present.","25",-6.29922321864537,0.615218900271293,10,"MPT-30b.sentence-LL.average_byNrWords","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.615218900271293
"The girl is giving Santa a present.","25",-6.35686193193708,0.604907404589715,10,"MPT-30b.sentence-LL.average_byNrWords","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.604907404589715
"Santa is giving the girl a present.","25",-47.3204231262207,0.470647820519715,10,"MPT-7b.sentence-LL","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.470647820519715
"The girl is giving Santa a present.","25",-49.2458486557007,0.398301063924156,10,"MPT-7b.sentence-LL","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.398301063924156
"Santa is giving the girl a present.","25",-4.73204231262207,0.463118298769889,10,"MPT-7b.sentence-LL.average_byNrTokens","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.463118298769889
"The girl is giving Santa a present.","25",-4.92458486557007,0.40678946384579,10,"MPT-7b.sentence-LL.average_byNrTokens","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.40678946384579
"Santa is giving the girl a present.","25",-6.76006044660296,0.587827361480999,10,"MPT-7b.sentence-LL.average_byNrWords","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.587827361480999
"The girl is giving Santa a present.","25",-7.03512123652867,0.537524596506068,10,"MPT-7b.sentence-LL.average_byNrWords","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.537524596506068
"Santa is giving the girl a present.","25",-2.11306619644165,0.824221671122009,NA,"RoBERTa-large.last-word-PLL","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.824221671122009
"The girl is giving Santa a present.","25",-3.51215839385986,0.707667243945572,NA,"RoBERTa-large.last-word-PLL","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.707667243945572
"Santa is giving the girl a present.","25",-16.3871595263481,0.707293828653093,8,"RoBERTa-large.sentence-PLL","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.707293828653093
"The girl is giving Santa a present.","25",-17.2698874026537,0.683542621485334,8,"RoBERTa-large.sentence-PLL","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.683542621485334
"Santa is giving the girl a present.","25",-136.538429260254,0.744896353237573,NA,"RoBERTa-large.sentence-l2r-PLL","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.744896353237573
"The girl is giving Santa a present.","25",-140.37473487854,0.712744768751032,NA,"RoBERTa-large.sentence-l2r-PLL","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.712744768751032
"Santa is giving the girl a present.","25",-2.53026485443115,0.776389979775245,NA,"RoBERTa-large.verb-PLL","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.776389979775245
"The girl is giving Santa a present.","25",-0.528576076030731,0.954618760983706,NA,"RoBERTa-large.verb-PLL","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.954618760983706
"Santa is giving the girl a present.","25",0.975504089768203,0.479115923538881,NA,"SDM","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.479115923538881
"The girl is giving Santa a present.","25",1.00406010146882,0.504707805974892,NA,"SDM","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.504707805974892
"Santa is giving the girl a present.","25",6.52083333333333,0.927756653992395,NA,"human","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.927756653992395
"The girl is giving Santa a present.","25",2.72916666666667,0.23574144486692,NA,"human","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.23574144486692
"Santa is giving the girl a present.","25",31.3151637977374,0.86502805090584,NA,"syntax-PPMI","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.86502805090584
"The girl is giving Santa a present.","25",30.8838680157048,0.852990460914774,NA,"syntax-PPMI","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.852990460914774
"Santa is giving the girl a present.","25",0.671385700667036,0.764928892281535,NA,"thematicFit.prod","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.764928892281535
"The girl is giving Santa a present.","25",0.358224168590835,0.261342285314644,NA,"thematicFit.prod","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",FALSE,0.261342285314644
"Santa is giving the girl a present.","25",77.335418,0.738106546526247,NA,"tinyLSTM.surprisal","Plausible",8.97157544,10.6320984,12.32360737,11.15914632,7,-0.286567750384237,0.548048841341754,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",TRUE,0.261893453473753
"The girl is giving Santa a present.","25",88.141359,1,NA,"tinyLSTM.surprisal","Implausible",10.6320984,8.97157544,12.32360737,11.15914632,7,0.539451988782185,-0.294804139929124,0.701655610700664,0.803219193228243,"AAN","active","EventsRev",TRUE,0
"The peasant is bowing to the queen.","26",-3.49380278587341,0.718995360974338,NA,"BERT-large.last-word-PLL","Plausible",9.941650014,9.921425698,12.2805111,11.49156903,7,0.19599151912894,0.187323563813203,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.718995360974338
"The queen is bowing to the peasant.","26",-8.02229022979736,0.354733695931528,NA,"BERT-large.last-word-PLL","Implausible",9.921425698,9.941650014,12.2805111,11.49156903,7,0.18593102335167,0.197589079825559,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.354733695931528
"The peasant is bowing to the queen.","26",-26.0578391133458,0.5129694419375,9,"BERT-large.sentence-PLL","Plausible",9.941650014,9.921425698,12.2805111,11.49156903,7,0.19599151912894,0.187323563813203,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.5129694419375
"The queen is bowing to the peasant.","26",-28.9567548627965,0.449875554541681,9,"BERT-large.sentence-PLL","Implausible",9.921425698,9.941650014,12.2805111,11.49156903,7,0.18593102335167,0.197589079825559,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.449875554541681
"The peasant is bowing to the queen.","26",-77.4381680488586,0.599890405736657,NA,"BERT-large.sentence-l2r-PLL","Plausible",9.941650014,9.921425698,12.2805111,11.49156903,7,0.19599151912894,0.187323563813203,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.599890405736657
"The queen is bowing to the peasant.","26",-76.404981713742,0.612532610713119,NA,"BERT-large.sentence-l2r-PLL","Implausible",9.921425698,9.941650014,12.2805111,11.49156903,7,0.18593102335167,0.197589079825559,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.612532610713119
"The peasant is bowing to the queen.","26",-0.275287722732173,0.975359638267237,NA,"BERT-large.verb-PLL","Plausible",9.941650014,9.921425698,12.2805111,11.49156903,7,0.19599151912894,0.187323563813203,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.975359638267237
"The queen is bowing to the peasant.","26",-0.653344195103273,0.941501364194662,NA,"BERT-large.verb-PLL","Implausible",9.921425698,9.941650014,12.2805111,11.49156903,7,0.18593102335167,0.197589079825559,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.941501364194662
"The peasant is bowing to the queen.","26",-52.2985234260559,0.550075591041984,11,"GPT-2-xl.sentence-LL","Plausible",9.941650014,9.921425698,12.2805111,11.49156903,7,0.19599151912894,0.187323563813203,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.550075591041984
"The queen is bowing to the peasant.","26",-53.4840874671936,0.511619892558561,11,"GPT-2-xl.sentence-LL","Implausible",9.921425698,9.941650014,12.2805111,11.49156903,7,0.18593102335167,0.197589079825559,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.511619892558561
"The peasant is bowing to the queen.","26",-4.75441122055054,0.582688257015362,11,"GPT-2-xl.sentence-LL.average_byNrTokens","Plausible",9.941650014,9.921425698,12.2805111,11.49156903,7,0.19599151912894,0.187323563813203,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.582688257015362
"The queen is bowing to the peasant.","26",-4.86218976974487,0.548345435652338,11,"GPT-2-xl.sentence-LL.average_byNrTokens","Implausible",9.921425698,9.941650014,12.2805111,11.49156903,7,0.18593102335167,0.197589079825559,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.548345435652338
"The peasant is bowing to the queen.","26",-7.4712176322937,0.614069512259988,11,"GPT-2-xl.sentence-LL.average_byNrWords","Plausible",9.941650014,9.921425698,12.2805111,11.49156903,7,0.19599151912894,0.187323563813203,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.614069512259988
"The queen is bowing to the peasant.","26",-7.6405839238848,0.583131205705175,11,"GPT-2-xl.sentence-LL.average_byNrWords","Implausible",9.921425698,9.941650014,12.2805111,11.49156903,7,0.18593102335167,0.197589079825559,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.583131205705175
"The peasant is bowing to the queen.","26",-50.3616933822632,0.560418994497559,11,"GPT-J.sentence-LL","Plausible",9.941650014,9.921425698,12.2805111,11.49156903,7,0.19599151912894,0.187323563813203,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.560418994497559
"The queen is bowing to the peasant.","26",-57.8337450027466,0.249842789658272,11,"GPT-J.sentence-LL","Implausible",9.921425698,9.941650014,12.2805111,11.49156903,7,0.18593102335167,0.197589079825559,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.249842789658272
"The peasant is bowing to the queen.","26",-4.57833576202393,0.611727536726877,11,"GPT-J.sentence-LL.average_byNrTokens","Plausible",9.941650014,9.921425698,12.2805111,11.49156903,7,0.19599151912894,0.187323563813203,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.611727536726877
"The queen is bowing to the peasant.","26",-5.25761318206787,0.390367812257229,11,"GPT-J.sentence-LL.average_byNrTokens","Implausible",9.921425698,9.941650014,12.2805111,11.49156903,7,0.18593102335167,0.197589079825559,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.390367812257229
"The peasant is bowing to the queen.","26",-7.1945276260376,0.636909555914109,11,"GPT-J.sentence-LL.average_byNrWords","Plausible",9.941650014,9.921425698,12.2805111,11.49156903,7,0.19599151912894,0.187323563813203,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.636909555914109
"The queen is bowing to the peasant.","26",-8.26196357182094,0.435684224104576,11,"GPT-J.sentence-LL.average_byNrWords","Implausible",9.921425698,9.941650014,12.2805111,11.49156903,7,0.18593102335167,0.197589079825559,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.435684224104576
"The peasant is bowing to the queen.","26",-48.7796387672424,0.395955379970856,11,"MPT-30b.sentence-LL","Plausible",9.941650014,9.921425698,12.2805111,11.49156903,7,0.19599151912894,0.187323563813203,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.395955379970856
"The queen is bowing to the peasant.","26",-48.5790777206421,0.402819345816355,11,"MPT-30b.sentence-LL","Implausible",9.921425698,9.941650014,12.2805111,11.49156903,7,0.18593102335167,0.197589079825559,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.402819345816355
"The peasant is bowing to the queen.","26",-4.43451261520386,0.451237571805455,11,"MPT-30b.sentence-LL.average_byNrTokens","Plausible",9.941650014,9.921425698,12.2805111,11.49156903,7,0.19599151912894,0.187323563813203,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.451237571805455
"The queen is bowing to the peasant.","26",-4.41627979278564,0.456897779348868,11,"MPT-30b.sentence-LL.average_byNrTokens","Implausible",9.921425698,9.941650014,12.2805111,11.49156903,7,0.18593102335167,0.197589079825559,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.456897779348868
"The peasant is bowing to the queen.","26",-6.96851982389178,0.495482551894387,11,"MPT-30b.sentence-LL.average_byNrWords","Plausible",9.941650014,9.921425698,12.2805111,11.49156903,7,0.19599151912894,0.187323563813203,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.495482551894387
"The queen is bowing to the peasant.","26",-6.93986824580601,0.500608284354905,11,"MPT-30b.sentence-LL.average_byNrWords","Implausible",9.921425698,9.941650014,12.2805111,11.49156903,7,0.18593102335167,0.197589079825559,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.500608284354905
"The peasant is bowing to the queen.","26",-51.4598879814148,0.315109809971222,11,"MPT-7b.sentence-LL","Plausible",9.941650014,9.921425698,12.2805111,11.49156903,7,0.19599151912894,0.187323563813203,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.315109809971222
"The queen is bowing to the peasant.","26",-51.1529068946838,0.326644447702532,11,"MPT-7b.sentence-LL","Implausible",9.921425698,9.941650014,12.2805111,11.49156903,7,0.18593102335167,0.197589079825559,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.326644447702532
"The peasant is bowing to the queen.","26",-4.67817163467407,0.478878308590688,11,"MPT-7b.sentence-LL.average_byNrTokens","Plausible",9.941650014,9.921425698,12.2805111,11.49156903,7,0.19599151912894,0.187323563813203,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.478878308590688
"The queen is bowing to the peasant.","26",-4.65026426315308,0.487042684202742,11,"MPT-7b.sentence-LL.average_byNrTokens","Implausible",9.921425698,9.941650014,12.2805111,11.49156903,7,0.18593102335167,0.197589079825559,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.487042684202742
"The peasant is bowing to the queen.","26",-7.35141256877354,0.479681642758212,11,"MPT-7b.sentence-LL.average_byNrWords","Plausible",9.941650014,9.921425698,12.2805111,11.49156903,7,0.19599151912894,0.187323563813203,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.479681642758212
"The queen is bowing to the peasant.","26",-7.30755812781198,0.487701686754276,11,"MPT-7b.sentence-LL.average_byNrWords","Implausible",9.921425698,9.941650014,12.2805111,11.49156903,7,0.18593102335167,0.197589079825559,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.487701686754276
"The peasant is bowing to the queen.","26",-4.88794612884521,0.593054245843309,NA,"RoBERTa-large.last-word-PLL","Plausible",9.941650014,9.921425698,12.2805111,11.49156903,7,0.19599151912894,0.187323563813203,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.593054245843309
"The queen is bowing to the peasant.","26",-9.03708457946777,0.247401217200561,NA,"RoBERTa-large.last-word-PLL","Implausible",9.921425698,9.941650014,12.2805111,11.49156903,7,0.18593102335167,0.197589079825559,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.247401217200561
"The peasant is bowing to the queen.","26",-23.5176997035742,0.515435225890791,9,"RoBERTa-large.sentence-PLL","Plausible",9.941650014,9.921425698,12.2805111,11.49156903,7,0.19599151912894,0.187323563813203,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.515435225890791
"The queen is bowing to the peasant.","26",-28.2596115637571,0.38784649329766,9,"RoBERTa-large.sentence-PLL","Implausible",9.921425698,9.941650014,12.2805111,11.49156903,7,0.18593102335167,0.197589079825559,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.38784649329766
"The peasant is bowing to the queen.","26",-161.445671081543,0.536151959692188,NA,"RoBERTa-large.sentence-l2r-PLL","Plausible",9.941650014,9.921425698,12.2805111,11.49156903,7,0.19599151912894,0.187323563813203,1.04116570771049,0.729708970548498,"AAN","active","EventsRev",FALSE,0.536151959692188
